pos,title,artist,last_pos,peak_pos,streak
1,I Got You Babe,Sonny & Cher,5,1,6
2,(I Can't Get No) Satisfaction,The Rolling Stones,2,1,10
3,Save Your Heart For Me,Gary Lewis And The Playboys,4,3,7
4,"I'm Henry VIII, I Am",Herman's Hermits,1,1,7
5,What's New Pussycat?,Tom Jones,3,3,9
6,Unchained Melody,The Righteous Brothers,15,6,5
7,It's The Same Old Song,Four Tops,17,7,3
8,Don't Just Stand There,Patty Duke,10,8,8
9,California Girls,The Beach Boys,28,9,4
10,Down In The Boondocks,Billy Joe Royal,14,10,7
11,I Want Candy,The Strangeloves,12,11,8
12,"Baby, I'm Yours",Barbara Lewis,18,12,9
13,I Like It Like That,The Dave Clark Five,7,7,9
14,Help!,The Beatles,41,14,2
15,"Hold Me, Thrill Me, Kiss Me",Mel Carter,20,15,8
16,Take Me Back,Little Anthony And The Imperials,19,16,8
17,I'm A Fool,"Dino, Desi & Billy",22,17,8
18,All I Really Want To Do,Cher,23,18,7
19,"Cara, Mia",Jay & The Americans,8,4,11
20,Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,30,20,5
21,"Sunshine, Lollipops And Rainbows",Lesley Gore,13,13,9
22,You Were On My Mind,We Five,33,22,4
23,You'd Better Come Home,Petula Clark,26,23,6
24,To Know You Is To Love You,Peter And Gordon,24,24,6
25,Pretty Little Baby,Marvin Gaye,27,25,6
26,Like A Rolling Stone,Bob Dylan,44,26,4
27,Nothing But Heartaches,The Supremes,47,27,3
28,Ride Your Pony,Lee Dorsey,29,28,7
29,Since I Lost My Baby,The Temptations,39,29,4
30,The Tracks Of My Tears,The Miracles,37,30,5
31,"Yes, I'm Ready",Barbara Mason,6,5,14
32,"Theme From ""A Summer Place""",The Lettermen,16,16,8
33,What The World Needs Now Is Love,Jackie DeShannon,11,7,13
34,One Dyin' And A Buryin',Roger Miller,36,34,6
35,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,9,1,14
36,Too Many Rivers,Brenda Lee,25,13,12
37,In The Midnight Hour,Wilson Pickett,52,37,6
38,I'll Always Love You,The Spinners,45,38,5
39,(Say) You're My Girl,Roy Orbison,40,39,6
40,Marie,The Bachelors,31,15,10
41,Looking Through The Eyes Of Love,Gene Pitney,51,41,4
42,All I Really Want To Do,The Byrds,43,42,7
43,Seventh Son,Johnny Rivers,21,7,11
44,New Orleans,Eddie Hodges,48,44,7
45,You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,34,8,13
46,You Tell Me Why,The Beau Brummels,59,46,4
47,Ju Ju Hand,Sam The Sham and the Pharaohs,57,47,3
48,Shake And Fingerpop,Jr. Walker & The All Stars,58,48,3
49,Heart Full Of Soul,The Yardbirds,69,49,3
50,Hung On You,The Righteous Brothers,53,50,5
51,Sugar Dumpling,Sam Cooke,64,51,4
52,It's Gonna Take A Miracle,The Royalettes,62,52,5
53,It Ain't Me Babe,The Turtles,76,53,2
54,It's Gonna Be Fine,Glenn Yarbrough,55,54,5
55,One Step At A Time,Maxine Brown,56,55,7
56,I Don't Wanna Lose You Baby,Chad & Jeremy,68,56,2
57,"The ""In"" Crowd",Ramsey Lewis Trio,77,57,3
58,Houston,Dean Martin,79,58,2
59,No Pity (In The Naked City),Jackie Wilson,63,59,7
60,A Little You,Freddie And The Dreamers,71,60,3
61,Nobody Knows What's Goin' On (In My Mind But Me),The Chiffons,49,49,9
62,"It's Too Late, Baby Too Late",Arthur Prysock,66,62,5
63,Agent Double-O-Soul,Edwin Starr,85,63,2
64,Moon Over Naples,Bert Kaempfert And His Orchestra,70,64,6
65,You're My Baby (And Don't You Forget It),The Vacels,72,65,4
66,Here I Am,Dionne Warwick,67,66,7
67,Candy,The Astors,65,65,6
68,"Sad, Sad Girl",Barbara Mason,90,68,2
69,If I Didn't Love You,Chuck Jackson,80,69,2
70,Tickle Me,Elvis Presley With The Jordanaires,73,70,6
71,Action,Freddy Cannon,-1,71,1
72,The Loser,The Skyliners,75,72,5
73,Who'll Be The Next In Line,The Kinks,-1,73,1
74,Summer Nights,Marianne Faithfull,-1,74,1
75,You've Been In Love Too Long,Martha & The Vandellas,-1,75,1
76,Canadian Sunset,Sounds Orchestral,83,76,3
77,Annie Fanny,The Kingsmen,97,77,2
78,It's A Man Down There,G.L. Crockett,88,78,2
79,He's Got No Love, The Searchers,81,79,3
80,We Gotta Get Out Of This Place,The Animals,-1,80,1
81,First I Look At The Purse,The Contours,-1,81,1
82,Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,94,82,2
83,You Better Go,Derek Martin,87,83,3
84,Fly Me To The Moon (In Other Words),Tony Bennett,89,84,4
85,Summer Wind,Wayne Newton,100,85,2
86,(My Girl) Sloopy,Little Caesar And The Consuls,-1,86,1
87,I'll Take You Where The Music's Playing,The Drifters,-1,87,1
88,Is It Really Over?,Jim Reeves,-1,88,1
89,"Oowee, Oowee",Perry Como,92,89,3
90,I'm A Happy Man,The Jive Five,-1,90,1
91,You're Gonna Make Me Cry,O.V. Wright,91,91,2
92,Danger Heartbreak Dead Ahead,The Marvelettes,-1,92,1
93,Only Those In Love,Baby Washington,93,93,4
94,I've Cried My Last Tear,The O'Jays,98,94,2
95,Colours,Donovan,-1,95,1
96,"Liar, Liar",The Castaways,-1,96,1
97,I Need You,The Impressions,-1,97,1
98,Give All Your Love To Me,Gerry And The Pacemakers,-1,98,1
99,Hang On Sloopy,The McCoys,-1,99,1
100,What Are We Going To Do?,David Jones,-1,100,1
