pos,title,artist,last_pos,peak_pos,streak
1,Burn,Usher,1,1,16
2,Confessions Part II,Usher,5,2,9
3,The Reason,Hoobastank,2,2,15
4,I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,3,2,19
5,If I Ain't Got You,Alicia Keys,8,5,17
6,Overnight Celebrity,Twista,7,6,14
7,Naughty Girl,Beyonce,4,3,14
8,This Love,Maroon 5,10,5,20
9,Freek-A-Leek,Petey Pablo,11,9,26
10,Yeah!,Usher Featuring Lil Jon & Ludacris,6,1,25
11,Roses,OutKast,9,9,16
12,Slow Motion,Juvenile Featuring Soulja Slim,13,12,9
13,Move Ya Body,Nina Sky Featuring Jabba,14,13,9
14,On Fire,Lloyd Banks,15,14,7
15,All Falls Down,Kanye West Featuring Syleena Johnson,12,7,16
16,Jesus Walks,Kanye West,18,16,8
17,Everytime,Britney Spears,21,17,6
18,Tipsy,J-Kwon,16,2,24
19,Meant To Live,Switchfoot,20,19,13
20,Turn Me On,Kevin Lyttle Featuring Spragga Benz,31,20,6
21,Leave (Get Out),JoJo,23,21,12
22,Don't Tell Me,Avril Lavigne,25,22,13
23,Dirt Off Your Shoulder,JAY-Z,22,5,23
24,My Immortal,Evanescence,17,7,25
25,Heaven,Los Lonely Boys,30,25,7
26,Dip It Low,Christina Milian,36,26,10
27,U Should've Known Better,Monica,49,27,4
28,Happy People,R. Kelly,19,19,12
29,Hey Mama,The Black Eyed Peas,24,23,12
30,99 Problems,JAY-Z,39,30,8
31,Redneck Woman,Gretchen Wilson,27,22,12
32,Whiskey Girl,Toby Keith,33,32,9
33,Here Without You,3 Doors Down,34,5,44
34,Dude,Beenie Man Featuring Ms. Thing,29,26,21
35,Welcome Back,Mase,32,32,4
36,If You Ever Stop Loving Me,Montgomery Gentry,38,36,11
37,Ocean Avenue,Yellowcard,40,37,7
38,Let's Be Us Again,Lonestar,43,38,12
39,Talk About Our Love,Brandy Featuring Kanye West,47,36,7
40,Someday,Nickelback,41,7,45
41,100 Years,Five For Fighting,37,28,20
42,Game Over (Flip),Lil' Flip,26,15,16
43,Scandalous,Mis-Teeq,50,43,6
44,Diary,Alicia Keys Featuring Tony! Toni! Tone!,58,44,2
45,Culo,Pitbull Featuring Lil Jon,42,32,10
46,Letters From Home,John Michael Montgomery,35,24,15
47,Live Like You Were Dying,Tim McGraw,52,47,3
48,Loco,David Lee Murphy,51,48,8
49,The First Cut Is The Deepest,Sheryl Crow,46,14,36
50,White Flag,Dido,44,18,41
51,Southside,Lloyd Featuring Ashanti,55,51,6
52,Lean Back,Terror Squad,-1,52,1
53,I Go Back,Kenny Chesney,59,53,3
54,Whats Happnin!,Ying Yang Twins Featuring Trick Daddy,65,54,8
55,My Band,D12,28,6,15
56,I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",75,56,2
57,That's What She Gets For Loving Me,Brooks & Dunn,53,53,12
58,Sunshine, Lil' Flip Featuring Lea,78,58,2
59,When The Sun Goes Down,Kenny Chesney & Uncle Kracker,54,26,19
60,Slither,Velvet Revolver,61,60,7
61,Accidentally In Love,Counting Crows,-1,61,1
62,Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,71,62,2
63,Mayberry,Rascal Flatts,60,21,19
64,Hey Good Lookin',"Jimmy Buffett With Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait",68,64,2
65,Somebody,Reba McEntire,67,65,3
66,Jook Gal (Wine Wine),Elephant Man,57,57,10
67,You'll Think Of Me,Keith Urban,62,24,20
68,Got It Twisted,Mobb Deep,64,64,11
69,Ch-Check It Out,Beastie Boys,73,68,7
70,Take My Breath Away,Jessica Simpson,56,20,13
71,Cold Hard Bitch,Jet,63,55,13
72,Still In Love,Teena Marie Featuring Baby,74,70,5
73,I Got A Feelin',Billy Currington,-1,73,1
74,I Can't Sleep,Clay Walker,69,61,6
75,So Sexy,Twista Featuring R. Kelly,-1,75,1
76,Everything,Alanis Morissette,76,76,4
77,Passenger Seat,SHeDAISY,66,66,7
78,Where Are We Runnin'?,Lenny Kravitz,79,69,5
79,Don't Take Your Love Away,Avant,77,37,16
80,Selfish,Slum Village Featuring Kanye West & John Legend,80,80,6
81,Love Song,311,87,72,9
82,I Miss You,Blink-182,72,42,15
83,Get No Better,Cassidy Featuring Mashonda,82,82,8
84,Lying From You,Linkin Park,70,58,12
85,Tear It Up,"Yung Wun Featuring DMX, Lil' Flip & David Banner",91,76,10
86,You're The Only One,Maria Mena,86,86,3
87,Love's Divine,Seal,85,79,18
88,Time's Up!,Jadakiss Featuring Nate Dogg,81,70,8
89,Paint Me A Birmingham,Tracy Lawrence,84,42,13
90,Float On,Modest Mouse,90,90,5
91,Locked Up,Akon Featuring Styles P.,94,91,3
92,whoknows,Musiq,99,65,10
93,So Fly,NB Ridaz Featuring Gemini,-1,93,1
94,Goodies,Ciara Featuring Petey Pablo,-1,94,1
95,8th World Wonder,Kimberley Locke,92,49,14
96,You Raise Me Up,Josh Groban,93,73,15
97,Coo-Coo Chee,Ric-A-Che Featuring Darija,-1,97,1
98,Just For You,Lionel Richie,97,92,9
99,Desperately,George Strait,88,44,14
100,This Way,Dilated Peoples Featuring Kanye West,83,78,5
