pos,title,artist,last_pos,peak_pos,streak
1,One More Night,Phil Collins,1,1,9
2,We Are The World,USA For Africa,5,2,3
3,Material Girl,Madonna,2,2,9
4,Crazy For You,Madonna,9,4,6
5,Lover Girl,Teena Marie,4,4,17
6,Can't Fight This Feeling,REO Speedwagon,3,1,12
7,Nightshift,Commodores,10,7,11
8,I'm On Fire,Bruce Springsteen,14,8,8
9,Rhythm Of The Night,Debarge,18,9,8
10,Too Late For Goodbyes,Julian Lennon,6,5,11
11,Somebody,Bryan Adams,13,11,10
12,Just Another Night,Mick Jagger,12,12,9
13,Missing You,Diana Ross,15,13,19
14,Obsession,Animotion,19,14,11
15,High On You,Survivor,8,8,11
16,Private Dancer,Tina Turner,7,7,12
17,The Heat Is On,Glenn Frey,11,2,18
18,Don't You (Forget About Me),Simple Minds,28,18,7
19,One Night In Bangkok,Murray Head,27,19,7
20,All She Wants to Do Is Dance,Don Henley,24,20,7
21,Along Comes A Woman,Chicago,26,21,7
22,Keeping The Faith,Billy Joel,21,18,11
23,Only The Young,Journey,16,9,11
24,Some Like It Hot,The Power Station,30,24,4
25,That Was Yesterday,Foreigner,29,25,4
26,Relax,Frankie Goes To Hollywood,20,10,19
27,Careless Whisper,Wham! Featuring George Michael,17,1,16
28,Smooth Operator,Sade,38,28,6
29,Radioactive,The Firm,31,29,9
30,Lucky,Greg Kihn,34,30,8
31,Take Me With U,Prince And The Revolution Duet With Apollonia,25,25,9
32,Some Things Are Better Left Unsaid,Daryl Hall John Oates,37,32,4
33,Save A Prayer,Duran Duran,22,16,10
34,Rock And Roll Girls,John Fogerty,43,34,4
35,New Attitude,Patti LaBelle,45,35,8
36,Don't Come Around Here No More,Tom Petty And The Heartbreakers,44,36,4
37,Forever Man,Eric Clapton,40,37,5
38,Everything She Wants,Wham!,46,38,3
39,California Girls,David Lee Roth,23,3,12
40,Why Can't I Have You,The Cars,33,33,11
41,Vox Humana,Kenny Loggins,50,41,3
42,The Bird,The Time,47,42,7
43,Everybody Wants To Rule The World,Tears For Fears,54,43,4
44,Suddenly,Billy Ocean,53,44,3
45,I Want To Know What Love Is,Foreigner,35,1,18
46,Say It Again,Santana,48,46,7
47,We Close Our Eyes,Go West,51,47,7
48,The Word Is Out,Jermaine Stewart,41,41,10
49,Second Nature, Dan Hartman,39,39,9
50,Things Can Only Get Better,Howard Jones,59,50,3
51,This Is Not America,David Bowie/Pat Metheny Group,32,32,10
52,Axel F,Harold Faltermeyer,69,52,2
53,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,60,53,3
54,Change,John Waite,55,54,6
55,Fresh,Kool & The Gang,61,55,3
56,One Lonely Night,REO Speedwagon,65,56,2
57,Baby Come And Get It,The Pointer Sisters,62,57,3
58,Neutron Dance,The Pointer Sisters,42,6,20
59,Misled,Kool & The Gang,36,10,20
60,Celebrate Youth,Rick Springfield,-1,60,1
61,Invisible,Alison Moyet,63,61,5
62,Lost In Love,New Edition,77,62,2
63,In My House,Mary Jane Girls,71,63,5
64,Walking On Sunshine,Katrina And The Waves,74,64,3
65,'Til My Baby Comes Home,Luther Vandross,70,65,4
66,Can't Stop,Rick James,75,66,2
67,Easy Lover,Philip Bailey With Phil Collins,56,2,20
68,Turn Up The Radio, Autograph,49,29,16
69,Lonely In Love,Giuffria,76,69,3
70,Never Ending Story,Limahl,82,70,3
71,Naughty Naughty,John Parr,52,23,17
72,Sugar Walls,Sheena Easton,57,9,16
73,Rain Forest,Paul Hardcastle,66,57,13
74,Smuggler's Blues,Glenn Frey,-1,74,1
75,Be Your Man,Jesse Johnson's Revue,80,75,4
76,The Old Man Down The Road,John Fogerty,67,10,16
77,Do You Wanna Get Away,Shannon,-1,77,1
78,Will The Wolf Survive,Los Lobos,79,78,3
79,Oh Girl,Boy Meets Girl,-1,79,1
80,Swear,Sheena Easton,85,80,3
81,Lover Boy,Billy Ocean,58,2,19
82,Solid,Ashford & Simpson,68,12,22
83,Beat Of A Heart,Scandal Featuring Patty Smyth,73,41,11
84,Welcome To The Pleasure Dome,Frankie Goes To Hollywood,-1,84,1
85,Go Down Easy,Dan Fogelberg,87,85,3
86,Let's Talk About Me,The Alan Parsons Project,64,56,8
87,Walking On The Chinese Wall,Philip Bailey,-1,87,1
88,Back In Stride,Maze Featuring Frankie Beverly,89,88,4
89,Steady,Jules Shear,-1,89,1
90,Magical,John Parr,-1,90,1
91,Jungle Love,The Time,81,20,24
92,Method Of Modern Love,Daryl Hall John Oates,78,5,17
93,Scientific Love,Midnight Star,88,80,6
94,The Boys Of Summer,Don Henley,84,5,22
95,When The Rain Begins To Fall,Jermaine Jackson & Pia Zadora,83,54,10
96,You're The Inspiration,Chicago,86,3,21
97,"Roxanne, Roxanne",UTFO,92,77,5
98,Forever Young,Alphaville,93,93,3
99,Small Town Boy,Bronski Beat,94,48,16
100,Mr. Telephone Man,New Edition,72,12,16
