pos,title,artist,last_pos,peak_pos,streak
1,Angel Of Mine,Monica,1,1,13
2,Believe,Cher,3,2,11
3,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,4,3,10
4,...Baby One More Time,Britney Spears,2,1,15
5,Angel,Sarah McLachlan,9,5,13
6,Nobody's Supposed To Be Here,Deborah Cox,5,2,22
7,All I Have To Give,Backstreet Boys,6,5,5
8,(God Must Have Spent) A Little More Time On You,'N Sync,21,8,13
9,Have You Ever?,Brandy,7,1,13
10,Slide,Goo Goo Dolls,8,8,13
11,You,Jesse Powell,14,11,2
12,Faded Pictures,Case & Joe,10,10,10
13,Taking Everything,Gerald Levert,11,11,5
14,Save Tonight,Eagle-Eye Cherry,12,5,13
15,Every Morning,Sugar Ray,16,15,8
16,Jumper,Third Eye Blind,13,5,13
17,I'm Your Angel,R. Kelly & Celine Dion,15,1,13
18,I Don't Want To Miss A Thing,Mark Chesnutt,19,17,11
19,Miami,Will Smith,20,17,13
20,Hands,Jewel,17,6,13
21,Lullaby,Shawn Mullins,18,7,13
22,When A Woman's Fed Up,R. Kelly,24,22,10
23,I Still Believe,Mariah Carey,56,23,4
24,When You Believe,Whitney Houston & Mariah Carey,22,15,13
25,Ex-Factor,Lauryn Hill,27,25,8
26,No Scrubs,TLC,67,26,2
27,Sweet Lady,Tyrese,33,27,6
28,These Are The Times,Dru Hill,25,21,13
29,Lately,Divine,23,1,25
30,Back 2 Good,matchbox 20,37,30,10
31,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,26,19,22
32,Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,31,15,15
33,Hold On To Me,John Michael Montgomery,35,33,13
34,Fly Away,Lenny Kravitz,32,32,13
35,Kiss Me,Sixpence None The Richer,71,35,4
36,Unbelievable,Diamond Rio,36,36,11
37,No Place That Far,Sara Evans,38,37,12
38,Meanwhile,George Strait,46,38,6
39,Doo Wop (That Thing),Lauryn Hill,30,1,16
40,Stay The Same,Joey McIntyre,-1,40,1
41,Iris,Goo Goo Dolls,44,9,13
42,How Forever Feels,Kenny Chesney,52,42,4
43,Trippin',Total Featuring Missy Elliott,29,7,17
44,You Were Mine,Dixie Chicks,49,44,6
45,Inside Out,Eve 6,42,28,13
46,Stand Beside Me,Jo Dee Messina,41,34,12
47,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,28,14,13
48,From This Moment On,Shania Twain,40,4,13
49,I'll Be,Edwin McCain,48,5,23
50,What It's Like,Everlast,50,50,11
51,You Get What You Give,New Radicals,47,36,13
52,For A Little While,Tim McGraw,43,37,13
53,Love Like This,Faith Evans,39,7,16
54,All Night Long,Faith Evans Featuring Puff Daddy ,54,54,4
55,Changes,2Pac,45,32,13
56,Fly (The Angel Song),The Wilkinsons,53,53,12
57,You Got Me,The Roots Featuring Erykah Badu,57,57,3
58,Busy Man,Billy Ray Cyrus,60,58,6
59,How Do I Deal,Jennifer Love Hewitt,65,59,4
60,I Will Get There,Boyz II Men,34,32,7
61,Powerful Thing,Trisha Yearwood,62,61,6
62,It's All Been Done,Barenaked Ladies,51,44,10
63,Unsent,Alanis Morissette,58,58,4
64,Woof,Snoop Dogg Featuring Mystikal And Fiend,64,64,5
65,That Don't Impress Me Much,Shania Twain,59,59,6
66,Somebody's Out There Watching,The Kinleys,66,66,6
67,Wrong Night,Reba,55,52,12
68,C'est La Vie,B*Witched,85,68,2
69,Pretty Fly (For A White Guy),The Offspring,63,53,13
70,Father Of Mine,Everclear,70,70,13
71,What's So Different,Ginuwine,80,71,2
72,I Can't Get Over You,Brooks & Dunn,73,72,3
73,Watch For The Hook,"Cool Breeze Featuring OutKast, Goodie Mob & Witchdoctor",78,73,5
74,We Like To Party!,Vengaboys,90,74,3
75,Crush,Dave Matthews Band,76,75,3
76,Ha,Juvenile,68,68,4
77,I'll Think Of A Reason Later,Lee Ann Womack,-1,77,1
78,Rosa Parks,OutKast,69,55,13
79,My Name Is,Eminem,-1,79,1
80,Keepin' Up,Alabama,79,79,4
81,Malibu,Hole,-1,81,1
82,Home Alone,R. Kelly Featuring Keith Murray,74,65,13
83,Angel In Disguise,Brandy,77,72,13
84,Ordinary Life,Chad Brock,89,84,2
85,"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,72,42,13
86,One,Creed,-1,86,1
87,Sweetest Thing,U2,86,63,13
88,Never There,Cake,83,78,13
89,There You Have It,BlackHawk,81,41,13
90,Blue Monday,Orgy,-1,90,1
91,Silly Ho,TLC,75,59,8
92,Pushin' Weight,Ice Cube Featuring Mr. Short Khop,84,26,18
93,"Luv Me, Luv Me",Shaggy Featuring Janet,82,76,11
94,Drive Me Wild,Sawyer Brown,-1,94,1
95,Goodbye,Spice Girls,87,11,10
96,Talk Show Shhh!,Shae Jones,88,88,9
97,Hot Spot,Foxy Brown,100,91,6
98,Break Ups 2 Make Ups,Method Man Featuring D'Angelo,-1,98,1
99,If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",-1,52,15
100,You're Beginning To Get To Me,Clay Walker,97,39,13
