pos,title,artist,last_pos,peak_pos,streak
1,Make It With You,Bread,2,1,11
2,(They Long To Be) Close To You,Carpenters,1,1,10
3,Spill The Wine,Eric Burdon And War,4,3,14
4,War,Edwin Starr,6,4,7
5,In The Summertime,Mungo Jerry,5,5,7
6,"Signed, Sealed, Delivered I'm Yours",Stevie Wonder,3,3,9
7,Patches,Clarence Carter,16,7,6
8,Band Of Gold,Freda Payne,7,3,18
9,I Just Can't Help Believing,B.J. Thomas,12,9,10
10,"Tighter, Tighter",Alive & Kicking,9,7,12
11,Lay A Little Lovin' On Me,Robin McNamara,13,11,13
12,(If You Let Me Make Love To You Then) Why Can't I Touch You?,Ronnie Dyson,14,12,10
13,25 Or 6 To 4,Chicago,18,13,5
14,Ball Of Confusion (That's What The World Is Today),The Temptations,10,3,14
15,Mama Told Me (Not To Come),Three Dog Night,8,1,14
16,O-o-h Child/Dear Prudence,The 5 Stairsteps,11,8,15
17,Ain't No Mountain High Enough,Diana Ross,26,17,3
18,Overture From Tommy (A Rock Opera),The Assembled Multitude,19,18,9
19,Tell It All Brother,Kenny Rogers & The First Edition,20,19,8
20,Lookin' Out My Back Door/Long As I Can See The Light,Creedence Clearwater Revival,23,20,3
21,Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,15,15,6
22,Hi-De-Ho,"Blood, Sweat & Tears",25,22,4
23,Don't Play That Song,Aretha Franklin with The Dixie Flyers,48,23,3
24,Ohio,"Crosby, Stills, Nash & Young",21,14,9
25,Everybody's Got The Right To Love,The Supremes,28,25,6
26,Hand Me Down World,The Guess Who,29,26,6
27,Summertime Blues,The Who,27,27,7
28,Solitary Man,Neil Diamond,34,28,17
29,Big Yellow Taxi,The Neighborhood,30,29,9
30,"The Sly, Slick, And The Wicked",The Lost Generation,31,30,12
31,The Love You Save/I Found That Girl,Jackson 5,17,1,13
32,Do You See My Love (For You Growing),Jr. Walker & The All Stars,35,32,7
33,"Julie, Do Ya Love Me",Bobby Sherman,38,33,4
34,Groovy Situation,Gene Chandler,36,34,7
35,I Want To Take You Higher,Ike & Tina Turner & The Ikettes,37,35,14
36,I've Lost You/The Next Step Is Love,Elvis Presley,44,36,4
37,(I Know) I'm Losing You,Rare Earth,47,37,4
38,Snowbird,Anne Murray,42,38,6
39,Westbound #9,The Flaming Ember,24,24,14
40,It's A Shame,The Spinners,53,40,5
41,Wigwam,Bob Dylan,41,41,5
42,Candida,Dawn,50,42,5
43,Maybe,The Three Degrees,40,29,12
44,Rubber Duckie,Ernie (Jim Henson),59,44,2
45,"America, Communicate With Me",Ray Stevens,46,45,5
46,I (Who Have Nothing),Tom Jones,-1,46,1
47,Only You Know And I Know,Dave Mason,58,47,4
48,Hummingbird,B.B. King,56,48,5
49,Stealing In The Name Of The Lord,Paul Kelly,51,49,8
50,Paper Mache,Dionne Warwick,49,43,7
51,Joanne,Michael Nesmith & The First National Band,67,51,3
52,Closer To Home (I'm Your Captain),Grand Funk Railroad,69,52,2
53,Everything's Tuesday,Chairman Of The Board,60,53,4
54,Everything A Man Could Ever Need,Glen Campbell,52,52,8
55,Peace Will Come (According To Plan),Melanie,-1,55,1
56,We're All Playing In The Same Band,Bert Sommer,77,56,3
57,I'll Be Right Here,Tyrone Davis,54,53,9
58,Glory Glory,The Rascals,61,58,5
59,Ball And Chain,Tommy James,74,59,4
60,Hello Darlin',Conway Twitty,62,60,8
61,Sing A Song For Freedom,Frijid Pink,63,61,5
62,Cracklin' Rosie,Neil Diamond,-1,62,1
63,Soul Shake,Delaney & Bonnie & Friends,89,63,2
64,Yellow River,Christie,80,64,6
65,Green-Eyed Lady,Sugarloaf,92,65,2
66,Rainbow,The Marmalade,75,66,3
67,Big Yellow Taxi,Joni Mitchell,73,67,5
68,Down By The River,Buddy Miles,70,68,6
69,You've Been My Inspiration,The Main Ingredient,66,64,9
70,That's Where I Went Wrong,The Poppy Family (Featuring Susan Jacks),78,70,3
71,Black Fox,Freddy Robinson,72,71,5
72,All Right Now,Free,96,72,2
73,Long Long Time,Linda Ronstadt,82,73,2
74,Stay Away From Me (I Love You Too Much),Major Lance,-1,74,1
75,Express Yourself,Charles Wright And The Watts 103rd Street Rhythm Band ,100,75,2
76,Morning Much Better,Ten Wheel Drive With Genya Ravan,81,76,5
77,Where Are You Going To My Love,The Brotherhood Of Man,-1,77,1
78,Mongoose,Elephant's Memory,88,78,3
79,Uncle John's Band,The Grateful Dead,97,79,3
80,On The Beach (In The Summertime),The 5th Dimension,-1,80,1
81,Neanderthal Man,Hotlegs,-1,81,1
82,Riki Tiki Tavi,Donovan,-1,82,1
83,Yours Love,Joe Simon,94,83,4
84,Going To The Country,The Steve Miller Band,86,84,2
85,I Like Your Lovin' (Do You Like Mine),The Chi-lites,98,85,2
86,If I Didn't Care,The Moments,-1,86,1
87,Don't Make Me Over,Brenda & The Tabulations,-1,87,1
88,What A Bummer,The Jaggerz,-1,88,1
89,Groovin' With Mr. Bloe,Cool Heat,91,89,2
90,I Wanna Know If It's Good To You?,Funkadelic ,-1,90,1
91,Screaming Night Hog,Steppenwolf,-1,91,1
92,Border Song,Elton John,93,92,2
93,She Said Yes,Wilson Pickett,-1,93,1
94,"Baby, I Need Your Loving",O.C. Smith,-1,94,1
95,Where Are You Going,Jerry Butler,-1,95,1
96,We Can Make It Baby,The Originals,-1,96,1
97,Do What You Wanna Do,Five Flights Up,-1,97,1
98,Bring It On Home,Lou Rawls,99,98,4
99,Sing Out The Love (In My Heart),Arkade,-1,99,1
100,As The Years Go By,Mashmakhan,-1,100,1
