pos,title,artist,last_pos,peak_pos,streak
1,ABC,Jackson 5,1,1,8
2,Let It Be,The Beatles,2,1,7
3,Spirit In The Sky,Norman Greenbaum,3,3,10
4,American Woman/No Sugar Tonight,The Guess Who,5,4,7
5,Instant Karma (We All Shine On),John Ono Lennon,4,3,10
6,Love Or Let Me Be Lonely,The Friends Of Distinction,8,6,9
7,Love Grows (Where My Rosemary Goes),Edison Lighthouse,6,5,11
8,Come And Get It,Badfinger,7,7,13
9,Vehicle,The Ides Of March,19,9,6
10,Turn Back The Hands Of Time,Tyrone Davis,10,10,7
11,Something's Burning,Kenny Rogers & The First Edition,12,11,12
12,Up The Ladder To The Roof,The Supremes,11,10,9
13,Reflections Of My Life,The Marmalade,14,13,8
14,Bridge Over Troubled Water,Simon & Garfunkel,9,1,13
15,Woodstock,"Crosby, Stills, Nash & Young",16,15,6
16,Everything Is Beautiful,Ray Stevens,21,16,5
17,For The Love Of Him,Bobbi Martin,18,17,8
18,"Easy Come, Easy Go",Bobby Sherman,13,9,13
19,Cecilia,Simon & Garfunkel,27,19,4
20,Love On A Two-Way Street,The Moments,33,20,4
21,The Bells,The Originals,17,12,13
22,You're The One-Part II,Little Sister,22,22,10
23,Tennessee Bird Walk,Jack Blanchard & Misty Morgan,23,23,10
24,Get Ready,Rare Earth,32,24,8
25,You Need Love Like I Do (Don't You),Gladys Knight And The Pips,28,25,7
26,Everybody's Out Of Town,B.J. Thomas,26,26,6
27,House Of The Rising Sun,Frijid Pink,15,7,13
28,What Is Truth,Johnny Cash,31,28,4
29,Little Green Bag,George Baker Selection,34,29,7
30,Up Around The Bend/Run Through The Jungle,Creedence Clearwater Revival,48,30,2
31,Long Lonesome Highway,Michael Parks,20,20,10
32,Which Way You Goin' Billy?,The Poppy Family (Featuring Susan Jacks),38,32,6
33,Shilo,Neil Diamond,24,24,13
34,Airport Love Theme (Gwen And Vern),Vincent Bell,35,34,4
35,Make Me Smile,Chicago,40,35,5
36,Viva Tirado - Part I,El Chicano,54,36,4
37,Reach Out And Touch (Somebody's Hand),Diana Ross,49,37,2
38,Puppet Man,The 5th Dimension,56,38,3
39,Come Running,Van Morrison,39,39,5
40,Come Saturday Morning,The Sandpipers,41,40,12
41,The Letter,Joe Cocker with Leon Russell & The Shelter People,46,41,3
42,Oh Happy Day,Glen Campbell,43,42,4
43,Hey Lawdy Mama,Steppenwolf,52,43,4
44,The Girls' Song,The 5th Dimension,44,44,5
45,Miss America,Mark Lindsay,47,45,5
46,Hitchin' A Ride,Vanity Fare,53,46,7
47,California Girl,Eddie Floyd,45,45,11
48,Let Me Go To Him,Dionne Warwick,58,48,3
49,Daughter Of Darkness,Tom Jones,-1,49,1
50,You Make Me Real/Roadhouse Blues,The Doors,55,50,4
51,Chicken Strut,The Meters,60,51,5
52,"My Wife, The Dancer",Eddie & Dutch,68,52,5
53,Don't Stop Now/Since I Don't Have You,Eddie Holman,59,53,5
54,So Excited,B.B. King,64,54,4
55,Ticket To Ride,Carpenters,76,55,10
56,Love Land,Charles Wright And The Watts 103rd Street Rhythm Band,63,56,4
57,"My Woman, My Woman, My Wife",Marty Robbins,50,42,8
58,Children,Joe South,51,51,7
59,Hum A Song (From Your Heart),Lulu with The Dixie Flyers,74,59,2
60,United We Stand,The Brotherhood Of Man,79,60,3
61,Cryin' In The Streets (Part 1),George Perkins & The Silver Stars,61,61,5
62,My Baby Loves Lovin',White Plains,87,62,3
63,The Seeker,The Who,78,63,3
64,Deeper (In Love With You),The O'Jays,67,64,5
65,Nothing Succeeds Like Success,Bill Deal & The Rhondels,62,62,7
66,O-o-h Child/Dear Prudence,The 5 Stairsteps,-1,66,1
67,Lay Down (Candles In The Rain),Melanie with The Edwin Hawkins Singers,89,67,2
68,Soolaimón (African Trilogy II),Neil Diamond,-1,68,1
69,Cinnamon Girl,The Gentrys,77,69,3
70,Capture The Moment,Jay & The Americans,57,57,6
71,The Onion Song/California Soul,Marvin Gaye & Tammi Terrell,94,71,3
72,He Made A Woman Out Of Me,Bobbie Gentry,72,72,4
73,Open Up My Heart/Nadine,The Dells,83,73,3
74,Band Of Gold,Freda Payne,93,74,2
75,Farther On Down The Road,Joe Simon,85,75,3
76,"Sugar Sugar/Cole, Cooke & Redding",Wilson Pickett,-1,76,1
77,Brother Rapp (Part 1),James Brown,-1,77,1
78,Can You Feel It,Bobby Goldsboro,81,78,5
79,Welfare Cadilac,Guy Drake,80,63,11
80,Grover Henson Feels Forgotten,Bill Cosby,-1,80,1
81,It's All In The Game,Four Tops,99,81,2
82,I Who Have Nothing,Liquid Smoke,82,82,3
83,Fire & Rain,R.B. Greaves,90,83,2
84,My Way,Brook Benton,84,84,3
85,I Can't Leave Your Love Alone,Clarence Carter,88,85,4
86,(You've Got Me) Dangling On A String,Chairman Of The Board,-1,86,1
87,Them Changes,Buddy Miles & The Freedom Express,-1,87,1
88,Mississippi Queen,Mountain,-1,88,3
89,Get Down People,Fabulous Counts,100,89,2
90,More Than I Can Stand,Bobby Womack,98,90,2
91,Lucifer,Bob Seger System,-1,91,3
92,A Little Bit Of Soap,Paul Davis,92,92,3
93,"Darkness, Darkness",The Youngbloods,-1,93,1
94,Question,The Moody Blues,-1,94,1
95,I Got A Problem,Jesse Anderson,95,95,2
96,Thank You Girl,Street People,96,96,2
97,Angelica,Oliver,97,97,3
98,Love Like A Man,Ten Years After,-1,98,1
99,Check Yourself,I.A.P. Co. (the Italian Asphalt & Pavement Company),-1,99,1
100,Darling Dear,Smokey Robinson & The Miracles,-1,100,1
