pos,title,artist,last_pos,peak_pos,streak
1,Karma Chameleon,Culture Club,1,1,11
2,Joanna,Kool & The Gang,4,2,15
3,Talking In Your Sleep,The Romantics,3,3,19
4,Owner Of A Lonely Heart,Yes,2,1,15
5,Jump,Van Halen,11,5,5
6,That's All,Genesis,8,6,12
7,Running With The Night,Lionel Richie,7,7,12
8,Pink Houses,John Mellencamp,10,8,10
9,Think Of Laura,Christopher Cross,9,9,10
10,I Guess That's Why They Call It The Blues,Elton John,6,4,16
11,Break My Stride,Matthew Wilder,5,5,22
12,99 Luftballons,Nena,18,12,10
13,Let The Music Play,Shannon,14,13,14
14,An Innocent Man,Billy Joel,15,14,9
15,Girls Just Want To Have Fun,Cyndi Lauper,21,15,9
16,I Still Can't Get Over Loving You,Ray Parker Jr.,12,12,14
17,Nobody Told Me,John Lennon,22,17,4
18,Wrapped Around Your Finger,The Police,19,18,6
19,Middle Of The Road,Pretenders,20,19,9
20,Thriller,Michael Jackson,-1,20,1
21,Yah Mo B There,James Ingram With Michael McDonald,23,21,10
22,Holiday,Madonna,16,16,16
23,So Bad,Paul McCartney,24,23,8
24,Say Say Say,Paul McCartney And Michael Jackson,13,1,18
25,New Moon On Monday,Duran Duran,29,25,5
26,I Want A New Drug,Huey Lewis & The News,31,26,5
27,Got A Hold On Me,Christine McVie,32,27,3
28,Here Comes The Rain Again,Eurythmics,39,28,3
29,Send Me An Angel,Real Life,30,29,14
30,Twist Of Fate,Olivia Newton-John,17,5,15
31,Bang Your Head (Metal Health),Quiet Riot,35,31,6
32,This Woman,Kenny Rogers,36,32,5
33,Somebody's Watching Me,Rockwell,52,33,3
34,Nightbird,Stevie Nicks,33,33,9
35,Give It Up,KC,37,35,8
36,Footloose,Kenny Loggins,41,36,3
37,The Dream,Irene Cara,38,37,10
38,Almost Over You,Sheena Easton,42,38,10
39,The Language Of Love,Dan Fogelberg,59,39,2
40,Automatic,The Pointer Sisters,63,40,3
41,Baby I Lied,Deborah Allen,26,26,18
42,The Politics Of Dancing,Re-flex,44,42,12
43,Let's Stay Together,Tina Turner,46,43,4
44,Time Will Reveal,Debarge,34,18,18
45,Runner,Manfred Mann's Earth Band,54,45,4
46,The Curly Shuffle,Jump 'n The Saddle,27,15,11
47,Back Where You Belong,Thirty Eight Special,66,47,2
48,Say It Isn't So,Daryl Hall John Oates,28,2,16
49,Union Of The Snake,Duran Duran,25,3,15
50,New Song,Howard Jones,56,50,4
51,Stay With Me Tonight,Jeffrey Osborne,40,30,18
52,For A Rocker,Jackson Browne,55,52,5
53,If I'd Been The One,Thirty Eight Special,45,19,14
54,Remember The Night,The Motels,47,36,11
55,Read 'Em And Weep,Barry Manilow,43,18,13
56,If Only You Knew,Patti LaBelle,58,56,6
57,All Night Long (All Night),Lionel Richie,51,1,22
58,Come Back And Stay,Paul Young,74,58,2
59,She Was Hot,The Rolling Stones,83,59,2
60,You Make My Heart Beat Faster,Kim Carnes,64,60,4
61,Red Red Wine,UB40,69,61,3
62,Save The Last Dance For Me,Dolly Parton,48,45,10
63,Ebony Eyes,Rick James And Smokey Robinson,49,43,10
64,Livin' In Desperate Times,Olivia Newton-John,-1,64,1
65,She's Trouble,Musical Youth,67,65,5
66,Rebel Yell,Billy Idol,77,66,3
67,LET's PRETEND WE'rE MARRIED,Prince,53,52,9
68,Major Tom (Coming Home),Peter Schilling,61,14,21
69,Fields Of Fire,Big Country,78,69,2
70,Don't Let Go,Wang Chung,89,70,2
71,Look At That Cadillac,Stray Cats,82,71,3
72,Love Is A Battlefield,Pat Benatar,62,5,21
73,Hold Me Now,Thompson Twins,-1,73,1
74,(You Can Still) Rock In America,Night Ranger,57,51,11
75,Just One More Time,The Headpins,70,70,8
76,The Sign Of Fire,The Fixx,50,32,12
77,Looks That Kill,Motley Crue,90,77,2
78,Vitamin L,B.E. Taylor Group,84,78,3
79,Body Talk,The Deele,80,79,4
80,Strip,Adam Ant,92,80,2
81,This Could Be The Right One,April Wine,-1,81,1
82,Tender Years,John Cafferty & The Beaver Brown Band,88,82,3
83,Over My Head,Toni Basil,85,83,4
84,Action,"Evelyn ""Champagne"" King",75,75,6
85,Remember What You Like,Jenny Burton,86,85,3
86,Breaking Up Is Hard On You,The American Comedy Network,93,86,2
87,Encore,Cheryl Lynn,-1,87,1
88,Uptown Girl,Billy Joel,71,3,21
89,It's Gonna Be Special,Patti Austin,-1,89,1
90,Beast Of Burden,Bette Midler,-1,90,1
91,I Will Follow,U2,81,81,5
92,That Was Then But This Is Now,ABC,95,92,2
93,Sweetheart Like You,Bob Dylan,60,55,9
94,Shooting Shark,Blue Oyster Cult,-1,94,1
95,Each Word's A Beat Of My Heart,Mink De Ville,-1,95,1
96,Joystick,Dazz Band,-1,96,1
97,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,72,1,25
98,Undercover Of The Night,The Rolling Stones,65,9,14
99,Something's On Your Mind,D Train,87,79,6
100,Church Of The Poison Mind,Culture Club,76,10,17
