pos,title,artist,last_pos,peak_pos,streak
1,Don't Matter,Akon,3,1,10
2,Glamorous,Fergie Featuring Ludacris,1,1,11
3,Beautiful Liar,Beyonce & Shakira,94,3,2
4,This Is Why I'm Hot,Mims,2,1,10
5,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,4,4,12
6,The Sweet Escape,Gwen Stefani Featuring Akon,5,3,15
7,Girlfriend,Avril Lavigne,8,5,4
8,Throw Some D's,Rich Boy Featuring Polow Da Don,6,6,16
9,What Goes Around...Comes Around,Justin Timberlake,9,1,16
10,It's Not Over,Daughtry,7,4,18
11,Say It Right,Nelly Furtado,11,1,20
12,Last Night,Diddy Featuring Keyshia Cole,15,12,10
13,Ice Box,Omarion,13,12,17
14,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,10,2,10
15,Lost Without U,Robin Thicke,14,14,15
16,You,Lloyd Featuring Lil Wayne,12,9,20
17,I'm A Flirt,R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),20,17,6
18,Go Getta,Young Jeezy Featuring R. Kelly,23,18,10
19,U + Ur Hand,P!nk,29,19,13
20,If Everyone Cared,Nickelback,17,17,10
21,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,24,21,15
22,Make It Rain,Fat Joe Featuring Lil Wayne,18,13,21
23,Irreplaceable,Beyonce,16,1,23
24,Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,32,24,5
25,Face Down,The Red Jumpsuit Apparatus,26,25,33
26,Before He Cheats,Carrie Underwood,30,16,30
27,Candyman,Christina Aguilera,25,25,8
28,Walk It Out,Unk,22,10,29
29,Over It,Katharine McPhee,49,29,8
30,Runaway Love,Ludacris Featuring Mary J. Blige,19,2,19
31,Like A Boy,Ciara,44,31,4
32,How To Save A Life,The Fray,28,3,50
33,2 Step,Unk,35,33,7
34,Break It Off,Rihanna & Sean Paul,21,9,17
35,We Fly High,Jim Jones,27,5,25
36,Buddy,Musiq Soulchild,38,36,9
37,Rock Yo Hips,Crime Mob Featuring Lil Scrappy,56,37,7
38,On The Hotline,Pretty Ricky,31,12,13
39,Wasted,Carrie Underwood,41,39,8
40,I Wanna Love You,Akon Featuring Snoop Dogg,33,1,26
41,Waiting On The World To Change,John Mayer,34,14,37
42,Smack That,Akon Featuring Eminem,37,2,27
43,She's Like The Wind,Lumidee Featuring Tony Sunshine,45,43,10
44,Fergalicious,Fergie,36,2,27
45,Chasing Cars,Snow Patrol,40,5,45
46,Everything,Michael Buble,-1,46,1
47,Here (In Your Arms), Hellogoodbye,47,14,21
48,Keep Holding On,Avril Lavigne,39,17,17
49,Home,Daughtry,48,48,4
50,My Love,Justin Timberlake Featuring T.I.,43,1,29
51,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,55,51,7
52,"Pop, Lock & Drop It",Huey,53,52,5
53,Snow ((Hey Oh)),Red Hot Chili Peppers,51,22,19
54,With Love,Hilary Duff,42,42,2
55,Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,54,54,4
56,Top Back,T.I.,50,29,16
57,Into The Ocean,Blue October,58,53,16
58,Better Than Me,Hinder,72,58,4
59,Because Of You,Ne-Yo,67,59,4
60,Look After You,The Fray,61,60,4
61,Beer In Mexico,Kenny Chesney,63,61,9
62,Poppin',Chris Brown Featuring Jay Biz,57,42,17
63,Stupid Boy,Keith Urban,52,43,16
64,Anyway,Martina McBride,60,48,8
65,Settlin',Sugarland,65,65,8
66,Pain,Three Days Grace,59,44,17
67,Wait For You,Elliott Yamin,-1,67,1
68,The River,Good Charlotte Featuring M. Shadows And Synyster Gates,89,68,3
69,Dashboard,Modest Mouse,97,61,5
70,Stand,Rascal Flatts,71,70,6
71,Get It Shawty,Lloyd,76,71,2
72,Lost In This Moment,Big & Rich,-1,72,1
73,Promise,Ciara,62,11,20
74,Read My Mind,The Killers,74,74,6
75,Grace Kelly,MIKA,85,75,8
76,Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,98,76,3
77,I'll Wait For You,Joe Nichols,75,75,8
78,Teardrops On My Guitar,Taylor Swift,77,77,3
79,Ladies Love Country Boys,Trace Adkins,70,61,16
80,Long Trip Alone,Dierks Bentley,80,80,5
81,Last Dollar (Fly Away),Tim McGraw,81,81,4
82,Wouldn't Get Far,The Game Featuring Kanye West,64,64,8
83,Tell Me 'Bout It,Joss Stone,-1,83,1
84,Good Directions,Billy Currington,88,84,3
85,Rehab,Amy Winehouse,91,85,2
86,High Maintenance Woman,Toby Keith,78,73,6
87,Year 3000,Jonas Brothers,69,31,7
88,Fidelity,Regina Spektor,79,51,13
89,Please Don't Go,Tank,95,89,3
90,Flathead,The Fratellis,73,73,4
91,King Kong, Jibbs Featuring Chamillionaire,82,54,13
92,Hillbilly Deluxe,Brooks & Dunn,86,86,9
93,Circle,Marques Houston,92,78,5
94,And I Am Telling You I'm Not Going,Jennifer Hudson,84,60,13
95,Who Knew,P!nk,-1,95,1
96,1st Time,Yung Joc Featuring Marques Houston & Trey Songz,87,82,6
97,Moments,Emerson Drive,-1,97,1
98,Smile,Lily Allen,83,49,9
99,Famous Last Words,My Chemical Romance,-1,88,7
100,Say OK,Vanessa Hudgens,-1,61,5
