pos,title,artist,last_pos,peak_pos,streak
1,Stagger Lee,Lloyd Price,1,1,13
2,Donna,Ritchie Valens,2,2,15
3,Charlie Brown,The Coasters,5,3,5
4,16 Candles,The Crests,3,2,15
5,Petite Fleur (Little Flower),Chris Barber's Jazz Band,8,5,8
6,I Cried A Tear,LaVern Baker,6,6,13
7,Venus,Frankie Avalon,28,7,4
8,Peter Gunn,Ray Anthony and His Orchestra,10,8,9
9,The All American Boy,Bill Parsons,4,2,11
10,Alvin's Harmonica,David Seville And The Chipmunks,30,10,3
11,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,13,11,10
12,Tall Paul,Annette With The Afterbeats,7,7,9
13,I've Had It,The Bell Notes,18,13,6
14,Lonely Teardrops,Jackie Wilson,9,7,15
15,It's Just A Matter Of Time,Brook Benton,24,15,6
16,Smoke Gets In Your Eyes,The Platters,12,1,16
17,My Happiness,Connie Francis,11,2,13
18,Gotta Travel On,Billy Grammer,15,4,15
19,May You Always,The McGuire Sisters,23,11,9
20,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",17,16,8
21,She Say (Oom Dooby Doom),The Diamonds,22,21,6
22,Tragedy,Thomas Wayne With the Delons,32,22,6
23,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,19,13,8
24,Goodbye Baby,Jack Scott,16,8,12
25,I Got A Wife,The Mark IV,27,25,6
26,With The Wind And The Rain In Your Hair,Pat Boone,21,21,8
27,Manhattan Spiritual,Reg Owen & His Orchestra,14,10,13
28,The Story Of My Love,Conway Twitty,29,28,6
29,(All of a Sudden) My Heart Sings,Paul Anka,20,15,11
30,The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,26,23,7
31,(I'll Be With You In) Apple Blossom Time,Tab Hunter,33,31,5
32,A Lover's Question,Clyde McPhatter,25,6,21
33,Don't Take Your Guns To Town,Johnny Cash,34,32,7
34,There Must Be A Way,Joni James,40,33,7
35,The Little Space Girl,Jesse Lee Turner,31,20,9
36,Pretty Girls Everywhere,Eugene Church and The Fellows,37,36,10
37,La Bamba,Ritchie Valens,44,22,10
38,Plain Jane,Bobby Darin,38,38,6
39,Please Mr. Sun,Tommy Edwards,53,39,3
40,Nola,Billy Williams,39,39,6
41,Never Be Anyone Else But You,Ricky Nelson,65,41,2
42,First Anniversary,Cathy Carr,46,42,6
43,Sea Cruise,Frankie Ford,58,43,4
44,Lucky Ladybug,Billy & Lillie,35,14,11
45,It Doesn't Matter Anymore,Buddy Holly,82,45,2
46,Nobody But You,Dee Clark,45,21,14
47,The Diary,Neil Sedaka,36,14,13
48,I'm A Man,Fabian,41,31,8
49,Pink Shoe Laces,Dodie Stevens,76,49,3
50,Nola,The Morgan Brothers,55,50,4
51,It's Only The Beginning,The Kalin Twins,42,42,8
52,Matilda,Cookie And His Cupcakes,62,52,7
53,The Shag (Is Totally Cool),Billy Graves,56,53,6
54,"Wiggle, Wiggle",The Accents,52,51,10
55,Raw-Hide,Link Wray And The Wraymen,47,47,6
56,When The Saints Go Marching In,Fats Domino,68,56,3
57,"Blah, Blah, Blah",Nicola Paone,59,57,4
58,Who Cares,Don Gibson,43,43,7
59,Lovers Never Say Goodbye,The Flamingos,54,52,7
60,Don't Pity Me,Dion & The Belmonts,48,40,11
61,Teardrops Will Fall,Dicky Doo And The Don'ts,61,61,5
62,Tomboy,Perry Como,67,62,2
63,Evening Rain,Earl Grant,63,63,6
64,Ambrose (Part Five),Linda Laurie,64,58,6
65,Are You Lonesome Tonight,Jaye P. Morgan,66,65,4
66,Red River Rose,The Ames Brothers,49,37,10
67,Telling Lies,Fats Domino,77,67,3
68,Midnight Oil,Charlie Blackwell,91,68,4
69,The Girl On Page 44,The Four Lads,72,52,9
70,"No Other Arms, No Other Lips",The Chordettes,-1,70,1
71,The Hanging Tree,Marty Robbins,83,71,5
72,Where Were You (On Our Wedding Day)?,Lloyd Price,-1,72,1
73,Try Me,James Brown And The Famous Flames,50,48,12
74,Anthony Boy,Chuck Berry,60,60,3
75,If I Didn't Care,Connie Francis,-1,75,1
76,I'm Never Gonna Tell,Jimmie Rodgers,93,76,2
77,Blue Hawaii,Billy Vaughn And His Orchestra,51,37,10
78,Bunny Hop,The Applejacks,94,78,2
79,The Worryin' Kind,Tommy Sands And The Raiders,73,69,9
80,"Raspberries, Strawberries",The Kingston Trio,88,70,8
81,Hurtin' Inside,Brook Benton,78,78,2
82,Trust In Me,Patti Page,69,43,8
83,Since I Don't Have You,The Skyliners,85,83,3
84,Shirley,John Fred And The Playboys,98,84,2
85,Let's Love,Johnny Mathis,74,44,9
86,"Alright, Okay, You Win",Peggy Lee,70,68,6
87,"No Other Arms, No Other Lips",The Four Aces,-1,87,1
88,Love You Most Of All,Sam Cooke ,80,26,16
89,Moonlight Serenade,The Rivieras,90,89,4
90,Good Rockin' Tonight,Pat Boone,89,49,8
91,It's Late,Ricky Nelson,-1,91,1
92,One Night,Elvis Presley,79,4,17
93,The Morning Side Of The Mountain,Tommy Edwards,-1,93,1
94,My Man, Peggy Lee,99,81,6
95,Miss You,Jaye P. Morgan,87,87,3
96,The Search,Dean Reed,-1,96,1
97,I've Got You Under My Skin,Louis Prima And Keely Smith,95,95,2
98,City Lights,Ivory Joe Hunter,-1,98,1
99,Jupiter-C,Pat and the Satellites,81,81,4
100,The Answer To A Maiden's Prayer,June Valli,-1,100,1
