pos,title,artist,last_pos,peak_pos,streak
1,Rolling In The Deep,Adele,1,1,22
2,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",2,2,10
3,E.T.,Katy Perry Featuring Kanye West,3,1,17
4,The Lazy Song,Bruno Mars,6,4,15
5,On The Floor,Jennifer Lopez Featuring Pitbull,4,3,15
6,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,9,6,11
7,The Edge Of Glory,Lady Gaga,8,3,4
8,Just Can't Get Enough,The Black Eyed Peas,5,3,16
9,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,7,3,14
10,The Show Goes On,Lupe Fiasco,12,9,23
11,Super Bass,Nicki Minaj,14,11,6
12,How To Love,Lil Wayne,69,12,2
13,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,13,6,18
14,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",10,10,3
15,Roll Up,Wiz Khalifa,15,13,17
16,Good Life,OneRepublic,23,16,10
17,Don't Wanna Go Home,Jason Derulo,18,17,3
18,Down On Me,Jeremih Featuring 50 Cent,17,4,30
19,Honey Bee,Blake Shelton,24,13,9
20,Blow,Ke$ha,19,7,20
21,S&M,Rihanna Featuring Britney Spears,16,1,21
22,F**k You! (Forget You),Cee Lo Green,21,2,41
23,Dirt Road Anthem,Jason Aldean,27,23,9
24,Written In The Stars,Tinie Tempah Featuring Eric Turner ,22,12,16
25,Motivation,Kelly Rowland Featuring Lil Wayne,25,21,8
26,Just A Kiss,Lady Antebellum,26,7,5
27,Tonight Tonight,Hot Chelle Rae,41,27,8
28,F**kin' Perfect,P!nk,28,2,23
29,Every Teardrop Is A Waterfall,Coldplay,-1,29,1
30,For The First Time,The Script,30,23,23
31,Who Says,Selena Gomez & The Scene,35,24,12
32,All Of The Lights,Kanye West,32,18,23
33,Mean,Taylor Swift,39,11,12
34,Price Tag,Jessie J Featuring B.o.B,38,23,18
35,I Love You This Big,Scotty McCreery,11,11,2
36,Firework,Katy Perry,37,1,33
37,Born This Way,Lady Gaga,42,1,17
38,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,45,38,4
39,Sure Thing,Miguel,44,36,13
40,She Ain't You,Chris Brown,47,40,8
41,Country Girl (Shake It For Me),Luke Bryan,46,22,7
42,Backseat,New Boyz Featuring The Cataracs & Dev,34,26,16
43,My Last,Big Sean Featuring Chris Brown,53,43,11
44,Just The Way You Are,Bruno Mars,48,1,46
45,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,51,18,4
46,Hello,Martin Solveig & Dragonette,54,46,9
47,Tomorrow,Chris Young,52,47,13
48,I Won't Let Go,Rascal Flatts,31,31,19
49,Old Alabama,Brad Paisley Featuring Alabama,43,38,9
50,Grenade,Bruno Mars,50,1,36
51,You Lie,The Band Perry,55,51,14
52,Without You,Keith Urban,56,52,13
53,Racks,YC Featuring Future,49,42,10
54,Best Love Song,T-Pain Featuring Chris Brown,61,33,11
55,Run The World (Girls),Beyonce,29,29,7
56,If Heaven Wasn't So Far Away,Justin Moore,62,56,11
57,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,59,4,18
58,Heart Like Mine,Miranda Lambert,60,44,17
59,International Love,Pitbull Featuring Chris Brown,-1,59,1
60,Like My Mother Does,Lauren Alaina,20,20,2
61,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,65,14,5
62,Barefoot Blue Jean Night,Jake Owen,73,62,6
63,Last Friday Night (T.G.I.F.),Katy Perry,-1,63,2
64,Homeboy,Eric Church,67,64,12
65,California King Bed,Rihanna,66,65,3
66,John,Lil Wayne Featuring Rick Ross,64,22,11
67,Am I The Only One,Dierks Bentley,71,67,5
68,Man Down,Rihanna,94,68,2
69,Bleed Red,Ronnie Dunn,68,62,17
70,Never Gonna Leave This Bed,Maroon 5,72,69,6
71,You And Tequila,Kenny Chesney Featuring Grace Potter,92,71,2
72,The Story Of Us,Taylor Swift ,77,41,5
73,Hustle Hard,Ace Hood,63,60,9
74,Pumped Up Kicks,Foster The People,78,73,6
75,Far Away,Marsha Ambrosius,85,74,12
76,Crazy Girl,Eli Young Band,86,59,13
77,Colder Weather,Zac Brown Band,76,29,20
78,Judas,Lady Gaga,-1,10,7
79,Donald Trump,Mac Miller,80,79,2
80,Somewhere Else,Toby Keith,83,80,7
81,Country Song,Seether,82,72,12
82,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,70,30,15
83,The Cave,Mumford & Sons,87,27,18
84,Best Thing I Never Had,Beyonce,-1,84,1
85,Did It On'em,Nicki Minaj,84,49,14
86,Iridescent,Linkin Park,-1,86,1
87,Out Of My Head,Lupe Fiasco Featuring Trey Songz,98,87,2
88,I Smile,Kirk Franklin,88,85,11
89,1+1,Beyonce,57,57,2
90,Unusual,Trey Songz Featuring Drake,-1,90,1
91,Right There,Nicole Scherzinger Featuring 50 Cent,97,77,3
92,Take A Back Road,Rodney Atkins,-1,92,1
93,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,-1,93,1
94,Keep Your Head Up,Andy Grammer,-1,94,1
95,Danza Kuduro,Don Omar & Lucenzo,96,82,5
96,I'm Into You,Jennifer Lopez Featuring Lil Wayne,-1,72,3
97,Cat Daddy,Rej3ctz,-1,97,1
98,Just Fishin',Trace Adkins,-1,98,1
99,Sing,My Chemical Romance,99,58,17
100,(It) Feels So Good,Steven Tyler,91,35,4
