pos,title,artist,last_pos,peak_pos,streak
1,Work,Rihanna Featuring Drake,1,1,7
2,Love Yourself,Justin Bieber,2,1,17
3,Stressed Out,twenty one pilots,3,2,25
4,My House,Flo Rida,4,4,18
5,7 Years,Lukas Graham,9,5,8
6,Pillowtalk,Zayn,6,1,6
7,"Me, Myself & I",G-Eazy x Bebe Rexha,7,7,19
8,Sorry,Justin Bieber,5,1,20
9,Cake By The Ocean,DNCE,10,9,21
10,I Took A Pill In Ibiza,Mike Posner,14,10,8
11,No,Meghan Trainor,-1,11,1
12,Hello,Adele,11,1,20
13,Hands To Myself,Selena Gomez,15,7,14
14,Roses, The Chainsmokers Featuring Rozes,13,6,21
15,One Call Away,Charlie Puth,16,12,15
16,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,12,12,2
17,Stitches,Shawn Mendes,17,4,42
18,Down In The DM,Yo Gotti Featuring Nicki Minaj,18,13,15
19,Don't,Bryson Tiller,19,13,24
20,Piece By Piece,Kelly Clarkson,8,8,2
21,2 Phones,Kevin Gates,25,21,10
22,Never Forget You,Zara Larsson & MNEK,34,22,4
23,Jumpman,Drake & Future,22,12,25
24,The Hills,The Weeknd,21,1,42
25,Back To Sleep,Chris Brown,20,20,13
26,Exchange,Bryson Tiller,36,26,20
27,Hotline Bling,Drake,24,2,32
28,When We Were Young,Adele,23,14,16
29,Summer Sixteen,Drake,30,6,6
30,Say It,Tory Lanez,32,23,21
31,Middle,DJ Snake Featuring Bipolar Sunshine,50,31,8
32,Here,Alessia Cara,33,5,32
33,Oui,Jeremih,27,27,10
34,What Do You Mean?,Justin Bieber,29,1,28
35,Same Old Love,Selena Gomez,26,5,26
36,In The Night,The Weeknd,28,12,18
37,Hide Away,Daya,31,23,25
38,You Should Be Here,Cole Swindell,43,38,13
39,679,Fetty Wap Featuring Remy Boyz,35,4,37
40,Ex's & Oh's,Elle King,40,10,36
41,Die A Happy Man,Thomas Rhett,38,21,25
42,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,37,8,36
43,Low Life,Future Featuring The Weeknd,56,43,5
44,Sugar,Robin Schulz Featuring Francesco Yates,45,44,10
45,Can't Feel My Face,The Weeknd,39,1,40
46,White Iverson,Post Malone,44,14,27
47,Stand By You,Rachel Platten,42,37,17
48,Heartbeat,Carrie Underwood,46,42,10
49,Drunk On Your Love,Brett Eldredge,54,49,9
50,Let It Go,James Bay,52,35,12
51,My Church,Maren Morris,55,51,7
52,Something In The Way You Move,Ellie Goulding,53,43,7
53,Adventure Of A Lifetime,Coldplay,41,13,18
54,Came Here To Forget,Blake Shelton,-1,54,1
55,Beautiful Drug,Zac Brown Band,57,55,16
56,Best Friend,Young Thug,51,45,16
57,Humble And Kind,Tim McGraw,67,57,5
58,Youth,Troye Sivan,58,58,6
59,Really Really,Kevin Gates,64,59,12
60,Confession,Florida Georgia Line,62,60,11
61,Somewhere On A Beach,Dierks Bentley,68,61,6
62,Snapback,Old Dominion,70,62,7
63,Don't Let Me Down,The Chainsmokers Featuring Daya,76,63,4
64,Think Of You,Chris Young Duet With Cassadee Pope,69,64,4
65,Backroad Song,Granger Smith,71,49,14
66,Try Everything,Shakira,-1,66,1
67,I Like The Sound Of That,Rascal Flatts,72,67,7
68,Needed Me,Rihanna,66,64,6
69,Wild Things,Alessia Cara,80,69,3
70,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,63,38,16
71,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,61,20,17
72,Panda,Desiigner,94,72,3
73,New Romantics,Taylor Swift,-1,71,2
74,Jimmy Choo,Fetty Wap,73,65,5
75,We Went,Randy Houser,60,60,12
76,The Sound Of Silence,Disturbed,81,76,3
77,Acquainted,The Weeknd,75,60,11
78,Nobody To Blame,Chris Stapleton,74,70,10
79,Untitled 02 l 06.23.2014.,Kendrick Lamar,-1,79,1
80,Cut It,O.T. Genasis Featuring Young Dolph,85,80,3
81,Break On Me.,Keith Urban,65,54,11
82,Might Be,DJ Luke Nasty,78,78,4
83,American Country Love Song,Jake Owen,-1,83,1
84,T-Shirt,Thomas Rhett,92,84,2
85,Promise,Kid Ink Featuring Fetty Wap,83,82,4
86,Little Bit Of You,Chase Bryant,82,82,5
87,Lost Boy,Ruth B,86,75,3
88,Mind Reader,Dustin Lynch,84,84,3
89,Company,Justin Bieber,-1,53,5
90,Untitled 07 l Levitate,Kendrick Lamar,-1,90,1
91,Watch Out,2 Chainz,98,64,11
92,Cheap Thrills,Sia Featuring Sean Paul,91,81,4
93,That Don't Sound Like You,Lee Brice,88,88,4
94,Might Not,Belly Featuring The Weeknd,96,94,3
95,Saved,Ty Dolla $ign Featuring E-40,90,90,3
96,Something New,Zendaya Featuring Chris Brown,-1,96,1
97,Get Ugly,Jason Derulo,77,52,12
98,Head Over Boots,Jon Pardi,97,97,2
99,Sorry Not Sorry,Bryson Tiller,93,67,13
100,Gotta Lotta,2 Chainz Featuring Lil Wayne,-1,100,1
