pos,title,artist,last_pos,peak_pos,streak
1,Against All Odds (Take A Look At Me Now),Phil Collins,2,1,9
2,Footloose,Kenny Loggins,1,1,13
3,Hello,Lionel Richie,4,3,9
4,Hold Me Now,Thompson Twins,8,4,11
5,Miss Me Blind,Culture Club,6,5,8
6,Automatic,The Pointer Sisters,5,5,13
7,Somebody's Watching Me,Rockwell,3,2,13
8,Love Somebody,Rick Springfield,13,8,7
9,Here Comes The Rain Again,Eurythmics,7,4,13
10,They Don't Know,Tracey Ullman,14,10,9
11,You Might Think,The Cars,15,11,7
12,Adult Education,Daryl Hall John Oates,9,8,10
13,To All The Girls I've Loved Before,Julio Iglesias And Willie Nelson,19,13,8
14,Jump,Van Halen,10,1,15
15,Eat It,"""Weird Al"" Yankovic",12,12,7
16,Girls,Dwight Twilley,17,16,10
17,Girls Just Want To Have Fun,Cyndi Lauper,11,2,19
18,Tonight,Kool & The Gang,20,18,9
19,Don't Answer Me,The Alan Parsons Project,21,19,8
20,Head Over Heels,Go-Go's,22,20,6
21,I Want A New Drug,Huey Lewis & The News,16,6,15
22,The Authority Song,John Cougar Mellencamp,25,22,6
23,Let's Hear It For The Boy,Deniece Williams,38,23,3
24,Leave It,Yes,26,24,8
25,The Longest Time,Billy Joel,29,25,5
26,Breakdance,Irene Cara,31,26,5
27,"Oh, Sherrie",Steve Perry,36,27,3
28,A Fine Fine Day,Tony Carey,30,28,8
29,Show Me,Pretenders,32,29,6
30,Dancing In The Sheets,Shalamar,39,30,6
31,No More Words,Berlin,35,31,7
32,Sister Christian,Night Ranger,41,32,7
33,I'll Wait,Van Halen,44,33,2
34,Holding Out For A Hero,Bonnie Tyler,34,34,9
35,Radio Ga-ga,Queen,18,16,10
36,Time After Time,Cyndi Lauper,53,36,2
37,Borderline,Madonna,40,37,7
38,Come Back And Stay,Paul Young,23,22,12
39,Runaway,Bon Jovi,42,39,9
40,It's My Life,Talk Talk,46,40,5
41,Catch Me I'm Falling,Real Life,45,41,5
42,The Kid's American,Matthew Wilder,33,33,10
43,One In A Million,The Romantics,37,37,9
44,Illegal Alien,Genesis,49,44,7
45,White Horse,Laid Back,50,45,9
46,The Reflex,Duran Duran,-1,46,1
47,Rock You Like A Hurricane,Scorpions,51,47,5
48,Love Me In A Special Way,Debarge,52,48,6
49,Self Control,Laura Branigan,63,49,2
50,"Run, Runaway",Slade,56,50,3
51,The Heart Of Rock & Roll,Huey Lewis & The News,-1,51,1
52,Give Me Tonight,Shannon,55,52,4
53,Got A Hold On Me,Christine McVie,24,10,13
54,We're Going All The Way,Jeffrey Osborne,48,48,9
55,I'm Steppin' Out,John Lennon,57,55,4
56,Baby Come Back,Billy Rankin,58,56,7
57,Hunters Of The Night,Mr. Mister,59,57,6
58,The Language Of Love,Dan Fogelberg,27,13,12
59,Communication,Spandau Ballet,61,59,4
60,You Can't Get What You Want,Joe Jackson,-1,60,1
61,She's Strange,Cameo,65,61,3
62,Sail Away,The Temptations,73,62,3
63,Wouldn't It Be Good,Nik Kershaw,69,63,4
64,99 Luftballons,Nena,28,2,20
65,Olympia,Sergio Mendes,70,65,3
66,Give It Up,KC,43,18,18
67,My Ever Changing Moods,The Style Council,81,67,3
68,Relax,Frankie Goes To Hollywood,72,68,3
69,Thriller,Michael Jackson,47,4,11
70,There's No Easy Way,James Ingram,78,70,3
71,Modern Day Delilah,Van Stephenson,-1,71,1
72,Blue Light,David Gilmour,79,72,3
73,Red Red Wine,UB40,60,34,13
74,Runner,Manfred Mann's Earth Band,54,22,14
75,Perfect Combination,Stacy Lattisaw & Johnny Gill,77,75,7
76,Let's Stay Together,Tina Turner,62,26,14
77,New Moon On Monday,Duran Duran,68,10,15
78,Back Where You Belong,Thirty Eight Special,64,20,12
79,Devil In A Fast Car,Sheena Easton,83,79,2
80,Don't Waste Your Time,Yarbrough & Peoples,92,80,2
81,Downtown,Dolly Parton,89,81,2
82,Jimmy Loves Maryann,Josie Cotton,87,82,3
83,I Cry Just A Little Bit,Shakin' Stevens,-1,83,1
84,What Is Love,Howard Jones,-1,84,1
85,Whisper To A Scream (Birds Fly),Icicle Works,-1,85,1
86,Terms Of Endearment,Michael Gore,90,86,2
87,Rebel Yell,Billy Idol,71,46,13
88,Dance Hall Days,Wang Chung,-1,88,1
89,New Song,Howard Jones,66,27,14
90,Karma Chameleon,Culture Club,80,1,21
91,Let The Music Play,Shannon,76,8,24
92,Strip,Adam Ant,82,42,12
93,Give,Misiing Persons,67,67,6
94,Love Has Finally Come At Last,Bobby Womack & Patti LaBelle,88,88,5
95,No Parking (On The Dance Floor),Midnight Star,84,81,8
96,Wrapped Around Your Finger,The Police,74,8,16
97,Almost Over You,Sheena Easton,85,25,20
98,Nobody Told Me,John Lennon,75,5,14
99,Hands Across The Sea,Modern English,91,91,3
100,Joystick,Dazz Band,86,61,11
