pos,title,artist,last_pos,peak_pos,streak
1,Royals,Lorde,1,1,19
2,The Monster,Eminem Featuring Rihanna,3,2,2
3,Wrecking Ball,Miley Cyrus,2,1,12
4,Roar,Katy Perry,4,1,14
5,Wake Me Up!,Avicii,5,4,20
6,"Hold On, We're Going Home",Drake Featuring Majid Jordan,7,4,14
7,Counting Stars,OneRepublic,9,7,21
8,Dope,Lady Gaga,-1,8,1
9,Demons,Imagine Dragons,8,8,29
10,Applause,Lady Gaga,10,4,13
11,Story Of My Life,One Direction,6,6,2
12,Let Her Go,Passenger,12,12,15
13,Rap God,Eminem,17,7,4
14,Holy Grail,Jay Z Featuring Justin Timberlake,11,4,18
15,Timber,Pitbull Featuring Ke$ha,20,15,5
16,Say Something,A Great Big World & Christina Aguilera,-1,16,1
17,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",13,11,8
18,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,14,1,30
19,Berzerk,Eminem,15,3,11
20,Safe And Sound,Capital Cities,19,8,28
21,Unconditionally,Katy Perry,25,21,3
22,Summertime Sadness,Lana Del Rey & Cedric Gervais,18,6,18
23,Radioactive,Imagine Dragons,21,3,63
24,My Hitta,YG Featuring Jeezy & Rich Homie Quan,22,20,6
25,Still Into You,Paramore,24,24,18
26,We Were Us,Keith Urban And Miranda Lambert,55,26,9
27,Love More,Chris Brown Featuring Nicki Minaj,23,23,16
28,Mine Would Be You,Blake Shelton,38,28,15
29,Sweater Weather,The Neighbourhood,33,29,22
30,That's My Kind Of Night,Luke Bryan,27,15,13
31,Survival,Eminem,16,16,5
32,Red,Taylor Swift,76,6,19
33,Slow Down,Selena Gomez,31,31,14
34,Stay The Night,Zedd Featuring Hayley Williams,51,34,8
35,Sail,AWOLNATION,26,17,62
36,Marry Me,Jason Derulo,40,36,6
37,Brave,Sara Bareilles,35,31,22
38,We Can't Stop,Miley Cyrus,34,2,23
39,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,49,39,8
40,Gorilla,Bruno Mars,28,22,11
41,Mirrors,Justin Timberlake,36,2,39
42,Southern Girl,Tim McGraw,52,42,16
43,TKO,Justin Timberlake,37,37,8
44,Gas Pedal,Sage The Gemini Featuring IamSu!,39,29,16
45,It Goes Like This,Thomas Rhett,30,25,22
46,Get Me Bodied,Beyonce,-1,46,19
47,Stay,Florida Georgia Line,62,47,4
48,Do What U Want,Lady Gaga Featuring R. Kelly,58,13,3
49,It Won't Stop,Sevyn Streeter Featuring Chris Brown,56,49,6
50,Dark Horse,Katy Perry Featuring Juicy J,43,17,8
51,The Outsiders,Eric Church,95,51,3
52,All Me,Drake Featuring 2 Chainz & Big Sean,45,20,7
53,Bad Day,Justin Bieber,-1,53,1
54,The Fox,Ylvis,29,6,10
55,Everything Has Changed,Taylor Swift Featuring Ed Sheeran,47,32,19
56,Aw Naw,Chris Young,53,45,17
57,Burn,Ellie Goulding,57,53,10
58,Sunny And 75,Joe Nichols,60,58,11
59,I Luv This Sh*t,August Alsina Featuring Trinidad James,54,48,10
60,Wasting All These Tears,Cassadee Pope,69,37,10
61,Drunk Last Night,Eli Young Band,64,61,10
62,Night Train,Jason Aldean,68,26,19
63,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,61,38,16
64,Work B**ch!,Britney Spears,59,12,8
65,Carolina,Parmalee,63,63,8
66,Pompeii,Bastille,72,66,13
67,Don't Let Me Be Lonely,The Band Perry,81,67,4
68,Red Nose,Sage The Gemini,67,52,17
69,Honest,Future,65,55,9
70,Whatever She's Got,David Nail,71,70,6
71,Tom Ford,JAY-Z,66,39,18
72,A Case Of You,James Wolpert,-1,72,1
73,Type Of Way,Rich Homie Quan,70,50,17
74,Replay,Zendaya,77,61,12
75,Bounce It,Juicy J Featuring Wale & Trey Songz,74,74,11
76,Perfume,Britney Spears,-1,76,1
77,Sweet Annie,Zac Brown Band,80,77,4
78,HeadBand,B.o.B Featuring 2 Chainz,78,64,22
79,Drink A Beer,Luke Bryan,-1,79,1
80,What Now,Rihanna,83,80,3
81,Animals,Martin Garrix,75,75,8
82,Rough Water,Travie McCoy Featuring Jason Mraz,82,82,3
83,Friday Night,Eric Paslay,85,83,4
84,Chillin' It,Cole Swindell,90,84,4
85,Radio,Darius Rucker,86,85,4
86,Tennis Court,Lorde,87,71,6
87,Compass,Lady Antebellum,-1,87,1
88,Team,Lorde,91,69,7
89,All Kinds Of Kinds,Miranda Lambert,93,89,5
90,Days Of Gold,Jake Owen,89,83,5
91,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,-1,91,1
92,Best Song Ever,One Direction,88,2,16
93,Right There,Ariana Grande Featuring Big Sean,100,84,3
94,Give It 2 U,Robin Thicke Featuring Kendrick Lamar,73,25,12
95,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,92,92,3
96,Darte Un Beso,Prince Royce,98,78,11
97,All Of Me,John Legend,97,89,5
98,Parking Lot Party,Lee Brice,79,62,20
99,Beautiful Pain,Eminem Featuring Sia,-1,99,1
100,Let Me Go,Avril Lavigne Featuring Chad Kroeger,-1,78,2
