pos,title,artist,last_pos,peak_pos,streak
1,Little Star,The Elegants,2,1,4
2,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,1,1,4
3,Bird Dog,The Everly Brothers,17,3,4
4,Just A Dream,Jimmy Clanton And His Rockets,5,4,4
5,My True Love,Jack Scott,3,3,4
6,Poor Little Fool,Ricky Nelson,4,1,4
7,Patricia,Perez Prado And His Orchestra,5,2,4
8,Born Too Late,Poni-Tails,16,8,4
8,Fever,Peggy Lee,9,8,4
10,When,Kalin Twins,7,5,4
11,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,8,6,4
12,Willie And The Hand Jive,The Johnny Otis Show,12,9,4
13,Western Movies,The Olympics,19,13,4
14,Everybody Loves A Lover,Doris Day,14,14,4
15,Devoted To You,The Everly Brothers ,25,15,3
16,Splish Splash,Bobby Darin,10,3,4
17,Ginger Bread,Frankie Avalon,11,11,4
18,If Dreams Came True,Pat Boone,15,12,4
19,Volare (Nel Blu Dipinto Di Blu),Dean Martin,20,19,4
20,Are You Really Mine,Jimmie Rodgers,24,20,4
21,Hard Headed Woman,Elvis Presley With The Jordanaires,13,4,4
22,Stupid Cupid,Connie Francis,31,22,4
23,Susie Darlin',Robin Luke,27,23,3
24,Summertime Blues,Eddie Cochran,44,24,4
25,Rock-in Robin,Bobby Day,38,25,4
26,Tears On My Pillow,Little Anthony And The Imperials,63,26,3
27,One Summer Night,The Danleers,21,16,4
28,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,22,22,4
29,Early In The Morning,The Rinky-Dinks,26,24,4
30,Chantilly Lace,Big Bopper,29,29,4
31,Think It Over,The Crickets,28,27,4
32,Early In The Morning,Buddy Holly,37,32,4
33,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,23,13,4
34,A Certain Smile,Johnny Mathis,30,22,4
35,Yakety Yak,The Coasters,18,7,4
36,Moon Talk,Perry Como,34,30,4
37,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,46,37,4
38,She Was Only Seventeen (He Was One Year More),Marty Robbins,51,38,4
39,La Paloma,Billy Vaughn And His Orchestra,47,39,3
40,It's All In The Game,Tommy Edwards,96,40,2
41,Over And Over,Bobby Day,57,41,4
42,Itchy Twitchy Feeling,Bobby Hendricks,41,41,4
43,Blue Blue Day,Don Gibson,35,32,4
44,Lazy Summer Night,The Four Preps,71,44,2
45,Win Your Love For Me,Sam Cooke,54,45,4
46,For Your Precious Love,Jerry Butler and The Impressions,33,15,4
47,Do You Want To Dance,Bobby Freeman,43,20,4
48,Enchanted Island,The Four Lads,36,29,4
49,How The Time Flies,Jerry Wallace,52,49,2
50,What Am I Living For,Chuck Willis,42,25,4
51,The Wizard,Jimmie Rodgers ,64,51,3
52,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,58,50,4
53,Kathy-O,The Diamonds,56,45,4
54,Don't Ask Me Why,Elvis Presley With The Jordanaires,55,34,4
55,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,39,21,4
56,Come Closer To Me (Acercate Mas),Nat King Cole,48,46,4
57,Carol,Chuck Berry,-1,57,1
58,The Freeze,Tony And Joe,50,33,4
59,Put A Ring On My Finger,Les Paul And Mary Ford,95,59,2
60,Angel Baby,Dean Martin,40,30,4
61,"Summertime, Summertime",The Jamies,74,61,2
62,The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,-1,62,1
63,Padre,Toni Arden,71,63,4
64,That's How Much I Love You,Pat Boone,45,39,4
65,When Will I Know,George Hamilton IV,-1,65,1
66,Gotta Have Rain,Eydie Gorme,87,66,4
67,Cerveza,Boots Brown And His Blockbusters,83,67,3
68,Dance Everyone Dance,Betty Madigan,88,68,2
69,Chariot Rock,The Champs,78,69,3
70,Alone With You,Faron Young,68,51,3
71,Endless Sleep,Jody Reynolds,32,17,4
72,City Lights,Ray Price,-1,72,1
73,Straighten Up & Fly Right,DeJohn Sisters,76,73,2
74,Count Every Star,The Rivieras,-1,74,1
75,Blue Boy,Jim Reeves,65,45,4
76,Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,61,61,3
77,Happy Years,The Diamonds,73,73,4
78,The Green Mosquito,The Tune Rockers,-1,78,1
79,Midnight,Paul Anka,69,69,4
80,Strange Are The Ways Of Love,Gogi Grant,-1,80,1
81,Prisoner's Song,Warren Storm,-1,81,1
82,Topsy II,Cozy Cole,-1,82,1
83,Leroy,Jack Scott,-1,56,3
84,Borrowed Dreams,Bobby Helms,60,60,2
85,Drip Drop,The Drifters,-1,58,2
86,Devotion,Janice Harper,89,86,2
87,Down The Aisle Of Love,The Quin-Tones,91,87,2
88,Near You, Roger Williams,67,67,2
89,My Life,Chuck Willis,90,89,2
90,Fire Of Love,Jody Reynolds,94,90,2
91,Ramrod,Duane Eddy His Twangy Guitar And The Rebels,-1,91,1
92,Just Like In The Movies,The Upbeats,75,75,3
93,The Purple People Eater,Sheb Wooley,81,24,4
94,You Cheated,The Shields,-1,94,1
95,No One Knows,Dion & The Belmonts,-1,95,1
96,Return To Me,Dean Martin,92,48,4
97,Little Brass Band,David Seville,-1,97,1
98,You're A Sweetheart,Little Willie John,66,66,3
99,You Cheated,The Slades,49,42,4
100,Treasure Of Your Love,Eileen Rodgers,-1,100,1
