pos,title,artist,last_pos,peak_pos,streak
1,(I Just) Died In Your Arms,Cutting Crew,1,1,10
2,Looking For A New Love,Jody Watley,2,2,10
3,With or Without You,U2,6,3,8
4,La Isla Bonita,Madonna,4,4,8
5,Don't Dream It's Over,Crowded House,3,2,17
6,Sign 'O' The Times,Prince,5,3,10
7,Heat Of The Night,Bryan Adams,13,7,7
8,The Lady In Red,Chris de Burgh,16,8,13
9,Big Love,Fleetwood Mac,18,9,7
10,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,7,1,12
11,Talk Dirty To Me,Poison,19,11,9
12,What's Going On,Cyndi Lauper,14,12,9
13,The Finer Things,Steve Winwood,8,8,14
14,You Keep Me Hangin' On,Kim Wilde,23,14,7
15,Right On Track,The Breakfast Club,20,15,9
16,Nothing's Gonna Change My Love For You,Glenn Medeiros,21,16,13
17,Always,Atlantic Starr,26,17,7
18,I Know What I Like,Huey Lewis & The News,24,18,6
19,Stone Love,Kool & The Gang,10,10,14
20,Nothing's Gonna Stop Us Now,Starship,9,1,15
21,Serious,Donna Allen,22,21,13
22,Wanted Dead Or Alive,Bon Jovi,29,22,5
23,Se La,Lionel Richie,27,23,7
24,If She Would Have Been Faithful. . .,Chicago,30,24,8
25,Day-In Day-Out,David Bowie,34,25,6
26,Walking Down Your Street,The Bangles,11,11,13
27,Come As You Are,Peter Wolf,15,15,11
28,The Right Thing,Simply Red,31,28,11
29,Head To Toe,Lisa Lisa And Cult Jam,40,29,5
30,Dominoes,Robbie Nevil,17,14,13
31,Meet Me Half Way,Kenny Loggins,35,31,10
32,Get That Love,Thompson Twins,33,32,7
33,Diamonds,Herb Alpert,38,33,5
34,In Too Deep,Genesis,39,34,3
35,Heartbreak Beat,Psychedelic Furs,36,35,9
36,You Can Call Me Al,Paul Simon,37,36,21
37,Midnight Blue,Lou Gramm,12,5,15
38,Lean On Me,Club Nouveau,25,1,13
39,Fascinated,Company B,42,39,8
40,Just To See Her,Smokey Robinson,43,40,7
41,Songbird,Kenny G,48,41,6
42,Lessons In Love,Level 42,47,42,6
43,Come Go With Me,Expose,32,5,16
44,Show Me,The Cover Girls,45,44,11
45,Ship Of Fools (Save Me From Tomorrow),World Party,28,27,13
46,Don't Disturb This Groove,The System,57,46,5
47,Same Ole Love (365 Days A Year),Anita Baker,52,47,8
48,Jammin' Me,Tom Petty And The Heartbreakers ,66,48,3
49,I'm No Angel,The Gregg Allman Band,56,49,6
50,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,55,50,9
51,Endless Nights,Eddie Money,59,51,5
52,Brass Monkey,Beastie Boys ,49,48,8
53,I'll Still Be Loving You,Restless Heart,65,53,5
54,Sweet Sixteen,Billy Idol,70,54,3
55,Let's Wait Awhile,Janet Jackson,50,2,17
56,"Tonight, Tonight, Tonight",Genesis,44,3,13
57,Living In A Dream,Pseudo Echo,60,57,7
58,Can'tcha Say (You Believe In Me)/Still In Love,Boston,41,20,10
59,Let's Go!,Wang Chung,46,9,16
60,We Are What We Are,The Other Ones,67,60,4
61,Something So Strong,Crowded House,88,61,2
62,Back And Forth,Cameo,73,62,3
63,Boom Boom (Let's Go Back To My Room),Paul Lekakis,54,43,10
64,Rock The Night,Europe,87,64,2
65,The Final Countdown,Europe,53,8,16
66,Soul City,Partland Brothers,77,66,2
67,Why Can't This Night Go On Forever,Journey,76,67,3
68,Point Of No Return,Expose,-1,68,1
69,Smoking Gun,The Robert Cray Band,51,22,14
70,The Secret Of My Success,Night Ranger,64,64,7
71,Heart And Soul,T'Pau,91,71,2
72,Should I See,Frozen Ghost,78,72,5
73,Dirty Water,Rock And Hyde,83,73,3
74,Meet El Presidente,Duran Duran,86,74,2
75,Somebody Save Me,Cinderella,85,75,3
76,Mandolin Rain,Bruce Hornsby & The Range,61,4,17
77,Wild Horses,Gino Vannelli,84,77,4
78,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,62,2,21
79,I'd Still Say Yes,Klymaxx,89,79,2
80,Baby Grand,Billy Joel featuring Ray Charles,79,75,6
81,Black Dog,Newcity Rockers,80,80,4
82,As We Lay,Shirley Murdock,69,23,17
83,What You Get Is What You See,Tina Turner,58,13,14
84,You Got It All,The Jets,71,3,26
85,Something In My House,Dead Or Alive,90,85,3
86,Young Blood,Bruce Willis,68,68,5
87,Weatherman Says,Jack Wagner,-1,87,1
88,Variety Tonight,REO Speedwagon,-1,88,1
89,Break Every Rule,Tina Turner,-1,89,1
90,Ready Or Not,Lou Gramm,-1,90,1
91,Winner Takes It All,Sammy Hagar,81,54,13
92,Weapons Of Love,The Truth,-1,92,1
93,Only In My Dreams,Debbie Gibson,-1,93,1
94,Man Against The World,Survivor,-1,94,1
95,Don't Give Up,Peter Gabriel/Kate Bush,74,72,6
96,I Will Be There,Glass Tiger,75,34,11
97,Shy Girl,Stacey Q,95,89,5
98,Go See The Doctor,Kool Moe Dee,93,89,4
99,Never Enough,Patty Smyth,94,61,11
100,I Wanna Go Back,Eddie Money,92,14,21
