pos,title,artist,last_pos,peak_pos,streak
1,E.T.,Katy Perry Featuring Kanye West,2,1,7
2,S&M,Rihanna Featuring Britney Spears,3,2,11
3,F**k You! (Forget You),Cee Lo Green,4,2,31
4,Born This Way,Lady Gaga,1,1,7
5,Just Can't Get Enough,The Black Eyed Peas,5,5,6
6,No Sleep,Wiz Khalifa,-1,6,1
7,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,8,7,8
8,F**kin' Perfect,P!nk,7,2,13
9,Down On Me,Jeremih Featuring 50 Cent,10,9,20
10,On The Floor,Jennifer Lopez Featuring Pitbull,13,5,5
11,Blow,Ke$ha,11,7,10
12,Grenade,Bruno Mars,9,1,26
13,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,12,4,18
14,Firework,Katy Perry,15,1,23
15,Moment 4 Life,Nicki Minaj Featuring Drake,18,13,15
16,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,17,7,26
17,Rolling In The Deep,Adele,26,13,12
18,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,14,11,18
19,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,22,4,8
20,More,Usher,20,15,16
21,Jar Of Hearts,Christina Perri,19,17,26
22,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,23,9,4
23,What The Hell,Avril Lavigne,21,11,11
24,Pretty Girl Rock,Keri Hilson,27,24,18
25,All Of The Lights,Kanye West,25,25,13
26,Next To You,Chris Brown Featuring Justin Bieber,-1,26,1
27,Written In The Stars,Tinie Tempah Featuring Eric Turner,39,27,6
28,Who Says,Selena Gomez & The Scene,24,24,2
29,Roll Up,Wiz Khalifa,45,29,7
30,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,28,9,15
31,The Show Goes On,Lupe Fiasco,31,31,13
32,Just The Way You Are,Bruno Mars,30,1,36
33,Best Love Song,T-Pain Featuring Chris Brown,-1,33,1
34,Raise Your Glass,P!nk,29,1,25
35,Are You Gonna Kiss Me Or Not,Thompson Square,32,32,15
36,Colder Weather,Zac Brown Band,38,36,10
37,The Lazy Song,Bruno Mars,55,37,5
38,Black And Yellow,Wiz Khalifa,34,1,25
39,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,40,34,21
40,Yeah 3X,Chris Brown,41,15,22
41,Rocketeer,Far*East Movement Featuring Ryan Tedder,33,7,17
42,Stereo Love,Edward Maya & Vika Jigulina,42,16,25
43,Backseat,New Boyz Featuring The Cataracs & Dev,48,37,6
44,Marry Me,Train,35,34,19
45,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,44,13,29
46,Dynamite,Taio Cruz,47,2,43
47,For The First Time,The Script,50,45,13
48,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,51,48,5
49,Let Me Down Easy,Billy Currington,49,46,18
50,Price Tag,Jessie J Featuring B.o.B,54,50,8
51,A Little Bit Stronger,Sara Evans,56,50,13
52,Hold It Against Me,Britney Spears,43,1,11
53,Loser Like Me,Glee Cast,6,6,2
54,I Won't Let Go,Rascal Flatts,58,53,9
55,What Do You Want,Jerrod Niemann,59,55,14
56,This,Darius Rucker,60,56,13
57,John,Lil Wayne Featuring Rick Ross,-1,57,1
58,Friday,Rebecca Black,72,58,2
59,The Cave,Mumford & Sons,61,27,8
60,Did It On'em,Nicki Minaj,67,60,4
61,Never Say Never, Justin Bieber Featuring Jaden Smith,57,8,15
62,You Lie,The Band Perry,66,62,4
63,Heart Like Mine,Miranda Lambert,65,63,7
64,Where You At,Jennifer Hudson,89,64,3
65,You Be Killin Em,Fabolous,68,64,13
66,The Time (Dirty Bit),The Black Eyed Peas,64,4,20
67,Love Faces,Trey Songz,63,63,9
68,Live A Little,Kenny Chesney,79,68,3
69,Hello World,Lady Antebellum,62,58,20
70,Without You,Keith Urban,83,70,3
71,Little Miss,Sugarland,76,71,11
72,Bleed Red,Ronnie Dunn,80,72,7
73,Get It Right,Glee Cast,16,16,2
74,Sing,My Chemical Romance,74,58,7
75,Tomorrow,Chris Young,96,75,3
76,Sure Thing,Miguel,87,76,3
77,Fall For Your Type,Jamie Foxx Featuring Drake,75,50,16
78,Bring It Back,Travis Porter,88,78,2
79,Welcome To My Hood,"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",81,79,5
80,I Can't Love You Back,Easton Corbin,95,80,3
81,This Is Country Music,Brad Paisley,77,58,14
82,Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,93,82,2
83,No BS,Chris Brown,91,62,16
84,Far Away,Marsha Ambrosius,92,84,2
85,If Heaven Wasn't So Far Away,Justin Moore,-1,85,1
86,Family Man,Craig Campbell,-1,86,1
87,Higher,Taio Cruz Featuring Travie McCoy,84,24,15
88,Country Song,Seether,-1,74,2
89,Georgia Clay,Josh Kelley,-1,89,1
90,Mean,Taylor Swift,-1,11,2
91,I Smile,Kirk Franklin,98,91,3
92,Crazy Girl,Eli Young Band,78,59,3
93,Rope,Foo Fighters,99,70,4
94,Buzzin',Mann,86,61,11
95,Walking,Mary Mary,-1,95,3
96,From A Table Away,Sunny Sweeney,82,71,12
97,F**k Him He's A DJ,Ke$ha,-1,97,1
98,Shake Me Down,Cage The Elephant,-1,78,4
99,Homeboy,Eric Church,-1,86,2
100,Boyfriend,Big Time Rush,-1,79,3
