pos,title,artist,last_pos,peak_pos,streak
1,Come On Over Baby (All I Want Is You),Christina Aguilera,11,1,11
2,Music,Madonna,1,1,10
3,Give Me Just One Night (Una Noche),98 Degrees,2,2,9
4,Kryptonite,3 Doors Down,5,4,28
5,With Arms Wide Open,Creed,7,5,23
6,"Jumpin', Jumpin'",Destiny's Child,4,3,23
7,Doesn't Really Matter,Janet,3,1,18
8,Most Girls,P!nk,12,8,10
9,Bag Lady,Erykah Badu,6,6,9
10,Incomplete,Sisqo,8,1,17
11,(Hot S**t) Country Grammar,Nelly,10,7,25
12,Bent,matchbox twenty,9,1,25
13,Wonderful,Everclear,13,11,15
14,Shake Ya Ass,Mystikal,15,14,10
15,No More,Ruff Endz,14,5,16
16,Liar,Profyle,17,16,5
17,Case Of The Ex (Whatcha Gonna Do),Mya,18,17,9
18,The Way You Love Me,Faith Hill,23,18,24
19,This I Promise You,'N Sync,31,19,3
20,I Wanna Know,Joe,16,4,42
21,I Need You,LeAnn Rimes,21,11,21
22,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,9
23,He Wasn't Man Enough,Toni Braxton,19,2,31
24,Back Here,BBMak,22,13,25
25,Gotta Tell You,Samantha Mumba,39,25,6
26,Don't Think I'm Not,Kandi,24,24,11
27,Between Me And You,Ja Rule Featuring Christina Milian,37,27,5
28,She Bangs,Ricky Martin,38,28,2
29,You're A God,Vertical Horizon,30,29,8
30,Absolutely (Story Of A Girl),Nine Days,26,6,24
31,Faded,SoulDecision Featuring Thrust,27,22,15
32,Higher,Creed,29,7,50
33,Independent Women Part I,Destiny's Child,49,33,4
34,It's My Life,Bon Jovi,34,33,10
35,Wifey,Next,25,7,21
36,Try Again,Aaliyah,33,1,31
37,Pinch Me,Barenaked Ladies,51,37,6
38,It's Gonna Be Me,'N Sync,28,1,24
39,Shape Of My Heart,Backstreet Boys,-1,39,1
40,Dance With Me,Debelah Morgan,41,40,12
41,The Little Girl,John Michael Montgomery,45,41,6
42,Desert Rose,Sting Featuring Cheb Mami,32,17,23
43,Who Let The Dogs Out,Baha Men,53,43,13
44,I Wish,R. Kelly,54,44,3
45,Kiss This,Aaron Tippin,47,45,8
46,Go On,George Strait,46,46,8
47,Let's Get Married,Jagged Edge,36,11,24
48,That's The Way,Jo Dee Messina,35,25,17
49,Breathe,Faith Hill,42,2,50
50,Everything You Want,Vertical Horizon,40,1,39
51,Best Of Intentions,Travis Tritt,48,48,9
52,The Light,Common,56,44,11
53,Just Be A Man About It,Toni Braxton,50,32,12
54,Country Comes To Town,Toby Keith,55,54,11
55,Let's Make Love,Faith Hill With Tim McGraw,57,55,10
56,I Will...But,SHeDAISY,52,43,14
57,E.I.,Nelly,71,57,2
58,Open My Heart,Yolanda Adams,61,58,8
59,Feels Like Love,Vince Gill,65,59,7
60,Last Resort,Papa Roach,63,60,12
61,What About Now,Lonestar,60,30,19
62,The Way I Am,Eminem,59,58,8
63,What's Your Fantasy,Ludacris Featuring Shawnna,83,63,3
64,There You Are,Martina McBride,73,64,6
65,What You Want,DMX Featuring Sisqo,62,49,16
66,That Other Woman,Changing Faces,72,66,3
67,Bad Boyz,Shyne Featuring Barrington Levy,82,67,6
68,What'Chu Like,Da Brat Featuring Tyrese,68,26,20
69,Californication,Red Hot Chili Peppers,74,69,12
70,Without You,Dixie Chicks,80,70,2
71,We Danced,Brad Paisley,-1,71,1
72,Deep Inside Of You,Third Eye Blind,69,69,7
73,Beautiful Day,U2,75,73,2
74,911,Wyclef Jean Featuring Mary J. Blige,77,74,2
75,It Must Be Love,Alan Jackson,64,37,17
76,Just Another Day In Paradise,Phil Vassar,81,76,3
77,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,76,76,10
78,Treat Her Like A Lady,Joe,79,63,11
79,Aaron's Party (Come Get It),Aaron Carter,43,35,8
80,Summer Rain,Carl Thomas,86,80,4
81,He Loves U Not,Dream,92,81,3
82,My Baby You,Marc Anthony,70,70,5
83,Taking You Home,Don Henley,87,58,17
84,Callin' Me,Lil' Zane Featuring 112,67,21,12
85,It's Always Somethin',Joe Diffie,78,57,10
86,Lucky,Britney Spears,66,23,10
87,You Should've Told Me,Kelly Price,91,87,4
88,That's The Kind Of Mood I'm In,Patty Loveless,93,88,5
89,Just Friends (Sunny),Musiq,-1,89,1
90,Your Everything,Keith Urban,84,51,14
91,Change Your Mind,Sister Hazel,94,59,14
92,You Won't Be Lonely Now,Billy Ray Cyrus,97,92,4
93,Don't Call Me Baby,Madison Avenue,95,88,15
94,What Means The World To You,Cam'ron,-1,94,1
95,One Voice,Billy Gilman,85,38,18
96,I Think I'm In Love With You,Jessica Simpson,89,21,16
97,Can't Go For That,Tamia,88,84,5
98,You'll Always Be Loved By Me,Brooks & Dunn,100,55,19
99,Can't Fight The Moonlight,LeAnn Rimes,96,71,6
100,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,98,52,18
