pos,title,artist,last_pos,peak_pos,streak
1,Independent Women Part I,Destiny's Child,1,1,18
2,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",2,2,12
3,He Loves U Not,Dream,3,2,17
4,Case Of The Ex (Whatcha Gonna Do),Mya,4,2,23
5,With Arms Wide Open,Creed,5,1,37
6,Ms. Jackson,OutKast,7,6,11
7,If You're Gone,matchbox twenty,8,7,14
8,The Way You Love Me,Faith Hill,6,6,38
9,Again,Lenny Kravitz ,11,9,10
10,Love Don't Cost A Thing,Jennifer Lopez,13,10,7
11,This I Promise You,'N Sync,9,5,17
12,I Just Wanna Love U (Give It 2 Me),JAY-Z,12,11,13
13,Kryptonite,3 Doors Down,14,3,42
14,I Wish,R. Kelly,16,14,17
15,Stronger,Britney Spears,28,15,8
16,Dance With Me, Debelah Morgan,10,8,26
17,E.I.,Nelly,15,15,16
18,Crazy For This Girl,Evan And Jaron,20,18,12
19,Don't Tell Me,Madonna,22,19,7
20,Danger (Been So Long),Mystikal Featuring Nivea,23,20,6
21,Most Girls,P!nk,18,4,24
22,Beautiful Day,U2,24,22,16
23,Gotta Tell You,Samantha Mumba,17,4,20
24,Shape Of My Heart,Backstreet Boys,26,9,15
25,What's Your Fantasy,Ludacris Featuring Shawnna,27,21,17
26,Crazy,K-Ci & JoJo,35,26,7
27,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,46,27,5
28,Stutter,Joe Featuring Mystikal,70,28,3
29,Bow Wow (That's My Name),Lil Bow Wow,40,29,9
30,Hemorrhage (In My Hands),Fuel,31,30,13
31,My First Love,Avant Featuring KeKe Wyatt,32,26,12
32,Liquid Dreams,O-Town,19,10,5
33,My Next Thirty Years,Tim McGraw,33,27,14
34,Pinch Me,Barenaked Ladies,21,15,20
35,Without You,Dixie Chicks,36,31,16
36,Born To Fly,Sara Evans,44,34,14
37,South Side,Moby Featuring Gwen Stefani,37,37,8
38,My Everything,98 Degrees,43,38,7
39,Angel,Shaggy Featuring Rayvon,56,39,4
40,No More (Baby I'ma Do Right),3LW,45,40,12
41,Just Friends (Sunny),Musiq,34,31,15
42,Between Me And You,Ja Rule Featuring Christina Milian,30,11,19
43,Tell Her,Lonestar,47,43,10
44,Music,Madonna,29,1,24
45,I Lost It,Kenny Chesney,42,34,14
46,So In Love With Two,Mikaila,25,25,9
47,Promise,Jagged Edge,50,47,5
48,Bent,matchbox twenty,38,1,39
49,Emotional,Carl Thomas,52,47,9
50,One Woman Man,Dave Hollister,51,50,7
51,Project Chick,Cash Money Millionaires,54,47,6
52,Ashes By Now,Lee Ann Womack,57,52,7
53,Burn,Jo Dee Messina,59,53,8
54,Still On Your Side,BBMak,64,54,4
55,You Make Me Sick,P!nk,67,55,3
56,There Is No Arizona,Jamie O'Neal,65,56,5
57,We Danced,Brad Paisley,53,29,15
58,Butterfly,Crazy Town,75,58,3
59,Babylon,David Gray,62,59,8
60,It's Over Now,112,60,60,7
61,You Shouldn't Kiss Me Like This,Toby Keith,68,61,4
62,Mamacita,Public Announcement,39,39,5
63,Just Another Day In Paradise,Phil Vassar,58,35,17
64,But For The Grace Of God,Keith Urban,73,64,5
65,Wild Horses,Garth Brooks,72,65,5
66,Loser,3 Doors Down,61,55,14
67,www.memory,Alan Jackson,63,45,12
68,911,Wyclef Jean Featuring Mary J. Blige,66,38,16
69,Stranger In My House,Tamia,79,69,2
70,This Everyday Love,Rascal Flatts,77,70,5
71,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,71,71,6
72,Thank You,Dido,80,72,2
73,She Bangs,Ricky Martin,55,12,16
74,The Little Girl,John Michael Montgomery,74,35,20
75,By Your Side,Sade,-1,75,1
76,A Good Day To Run,Darryl Worley,-1,76,1
77,Stan,Eminem Featuring Dido,69,51,12
78,X,Xzibit,83,76,4
79,One More Day,Diamond Rio,-1,79,1
80,Rollin',Limp Bizkit,78,65,11
81,Meanwhile Back At The Ranch,The Clark Family Experience,82,80,10
82,Could It Be,Jaheim,84,78,6
83,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg,88,83,5
84,Girls Dem Sugar,Beenie Man Featuring Mya,85,54,14
85,You Should've Told Me,Kelly Price,86,64,18
86,Southern Hospitality,Ludacris,-1,86,1
87,After Party,Koffee Brown,98,87,2
88,Cha-Cha Slide,Mr. C The Slide Man,96,88,3
89,Feels Like Love,Vince Gill,91,52,20
90,Lady (Hear Me Tonight),Modjo,95,90,3
91,My Baby You,Marc Anthony,94,70,19
92,Original Prankster,The Offspring,89,70,9
93,Can't Fight The Moonlight,LeAnn Rimes,87,71,20
94,Liar,Profyle,81,14,19
95,The Itch,Vitamin C,76,45,8
96,How Many Licks?,Lil' Kim Featuring Sisqo,-1,75,7
97,Thank You In Advance,Boyz II Men,92,80,4
98,Oklahoma,Billy Gilman,90,63,11
99,A Little Gasoline,Terri Clark,99,75,6
100,Bouncing Off The Ceiling (Upside Down),A*Teens,93,93,3
