pos,title,artist,last_pos,peak_pos,streak
1,Roses Are Red (My Love),Bobby Vinton,1,1,8
2,The Wah Watusi,The Orlons,2,2,8
3,Sealed With A Kiss,Brian Hyland,5,3,8
4,I Can't Stop Loving You,Ray Charles,3,1,13
5,The Stripper,David Rose and His Orchestra,4,1,12
6,Speedy Gonzales,Pat Boone,8,6,7
7,Wolverton Mountain,Claude King,6,6,10
8,Breaking Up Is Hard To Do,Neil Sedaka,13,8,5
9,Gravy (For My Mashed Potatoes),Dee Dee Sharp,9,9,7
10,"Ahab, The Arab",Ray Stevens,12,10,5
11,Johnny Get Angry,Joanie Sommers,7,7,10
12,Dancin' Party,Chubby Checker,15,12,6
13,Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,18,13,9
14,The Loco-Motion,Little Eva,26,14,5
15,You'll Lose A Good Thing,Barbara Lynn,23,15,7
16,Palisades Park,Freddy Cannon,10,3,12
17,Al Di La',Emilio Pericoli,11,6,11
18,"(Girls, Girls, Girls) Made To Love",Eddie Hodges,19,18,6
19,Twist And Shout,The Isley Brothers,22,19,9
20,I Need Your Loving,Don Gardner And Dee Dee Ford,24,20,9
21,Having A Party,Sam Cooke,17,17,10
22,Welcome Home Baby,The Shirelles,28,22,6
23,Party Lights,Claudine Clark,32,23,5
24,Things,Bobby Darin,34,24,4
25,I'll Never Dance Again,Bobby Rydell,16,14,9
26,Heart In Hand,Brenda Lee,36,26,4
27,Little Diane,Dion,37,27,4
28,It Keeps Right On A-Hurtin',Johnny Tillotson,14,3,12
29,It Started All Over Again,Brenda Lee,31,29,5
30,Johnny Loves Me,Shelley Fabares,21,21,8
31,Snap Your Fingers,Joe Henderson,20,8,11
32,Little Bitty Pretty One,Clyde McPhatter,29,25,7
33,Bongo Stomp,Little Joey And The Flips,42,33,7
34,Little Red Rented Rowboat,Joe Dowell,43,34,6
35,Have A Good Time,Sue Thompson,40,35,7
36,Playboy,The Marvelettes,25,7,13
37,The Crowd,Roy Orbison,33,26,9
38,Cindy's Birthday,Johnny Crawford,30,8,12
39,A Steel Guitar And A Glass Of Wine,Paul Anka,35,13,10
40,Seven Day Weekend,Gary U.S. Bonds,27,27,6
41,But Not For Me,Ketty Lester,41,41,6
42,Route 66 Theme,Nelson Riddle,50,42,9
43,Steel Men,Jimmy Dean,46,43,6
44,Bring It On Home To Me,Sam Cooke,49,44,4
45,"Summertime, Summertime",The Jamies,52,26,17
46,Walk On The Wild Side (Part 1),Jimmy Smith And The Big Band,39,21,12
47,Mary's Little Lamb,James Darren,55,47,5
48,West Of The Wall,Toni Fisher,45,37,10
49,I Don't Love You No More (I Don't Care About You),Jimmy Norman,53,49,7
50,Limbo Rock,The Champs,48,40,10
51,Fortuneteller,Bobby Curtola,47,41,13
52,What's A Matter Baby (Is It Hurting You),Timi Yuro,66,52,3
53,Stranger On The Shore,Mr. Acker Bilk,44,1,20
54,Bristol Twistin' Annie,The Dovells,38,27,11
55,The Ballad Of Paladin,Duane Eddy,63,55,4
56,You Don't Know Me,Ray Charles,-1,56,1
57,Baby Elephant Walk,Lawrence Welk And His Orchestra,59,57,8
58,Never In A Million Years,Linda Scott,62,58,7
59,Ben Crazy,Dickie Goodman,69,59,3
60,Rinky Dink,Baby Cortez,76,60,3
61,Where Are You,Dinah Washington,56,36,11
62,If I Should Lose You,Dreamlovers,67,62,5
63,Hot Pepper,Floyd Cramer,65,63,4
64,A Swingin' Safari,Billy Vaughn And His Orchestra,70,64,2
65,Shout And Shimmy,James Brown And The Famous Flames,61,61,4
66,Boom Boom,John Lee Hooker,60,60,10
67,A Taste Of Honey,Martin Denny and His Orchestra,82,67,3
68,Make It Easy On Yourself,Jerry Butler,75,68,4
69,My Daddy Is President,Little Jo Ann,73,69,4
70,I Just Can't Help It,Jackie Wilson,72,70,4
71,Swingin' Gently,Earl Grant,57,44,10
72,Shame On Me,Bobby Bare,83,72,2
73,Sheila,Tommy Roe,-1,73,1
74,Why Did You Leave Me?,Vince Edwards,68,68,4
75,All Night Long,Sandy Nelson,79,75,3
76,Call Me Mr. In-Between,Burl Ives,93,76,2
77,Sweet And Lovely,April Stevens & Nino Tempo,80,77,4
78,Vacation,Connie Francis,-1,78,1
79,"Goodnight, Irene",Jerry Reed And The Hully Girlies,81,79,5
80,Beach Party,King Curtis And The Noble Knights,91,80,2
81,The Bird Man,The Highwaymen,84,81,3
82,Above The Stars,Mr. Acker Bilk,86,82,3
83,Worried Mind,Ray Anthony,78,78,5
84,Alley Cat,Bent Fabric and His Piano,-1,84,1
85,La Bomba,The Tokens,95,85,4
86,Devil Woman,Marty Robbins,-1,86,1
87,A Miracle,Frankie Avalon,90,87,3
88,Careless Love,Ray Charles,-1,88,1
89,Come On Little Angel,The Belmonts,94,89,2
90,Stop The Wedding,Etta James,-1,90,1
91,Callin' Doctor Casey,John D. Loudermilk,-1,91,1
92,Nothing New (Same Old Thing),Fats Domino,77,77,5
93,Till Death Do Us Part,Bob Braun,96,93,2
94,Life's Too Short,The Lafayettes,87,87,2
95,Reap What You Sow,Billy Stewart,99,95,2
96,Little Young Lover,The Impressions,-1,96,1
97,"Theme From ""Hatari!""",Henry Mancini And His Orchestra,97,97,3
98,I'm Tossin' And Turnin' Again,Bobby Lewis,-1,98,1
99,Jivin' Around,Al Casey Combo,-1,99,1
100,Come On Baby,Bruce Channel,-1,100,1
