pos,title,artist,last_pos,peak_pos,streak
1,Temperature,Sean Paul,2,1,11
2,Bad Day,Daniel Powter,5,2,6
3,So Sick,Ne-Yo,1,1,17
4,You're Beautiful,James Blunt,3,1,21
5,Be Without You,Mary J. Blige,4,3,19
6,Unwritten,Natasha Bedingfield,7,6,17
7,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,9,7,11
8,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,6,5,14
9,Yo (Excuse Me Miss),Chris Brown,10,7,14
10,Check On It,Beyonce Featuring Slim Thug,8,1,20
11,Everytime We Touch,Cascada,12,10,16
12,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",11,1,20
13,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,14,13,9
14,Beep,The Pussycat Dolls Featuring will.i.am,16,14,9
15,Shake That,Eminem Featuring Nate Dogg,13,6,15
16,Walk Away,Kelly Clarkson,19,16,11
17,"Dance, Dance",Fall Out Boy,17,9,22
18,Touch It,Busta Rhymes,18,16,15
19,Unpredictable,Jamie Foxx Featuring Ludacris,15,8,18
20,Love,Keyshia Cole,23,20,9
21,Dirty Little Secret,The All-American Rejects,21,9,34
22,Because Of You,Kelly Clarkson,26,7,31
23,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,29,23,15
24,"Jesus, Take The Wheel",Carrie Underwood,20,20,20
25,Who Says You Can't Go Home,Bon Jovi,32,25,10
26,Pump It,The Black Eyed Peas,24,18,17
27,Ridin',Chamillionaire Featuring Krayzie Bone,36,27,5
28,My Humps,The Black Eyed Peas,25,3,33
29,Rompe,Daddy Yankee,30,29,18
30,King Without A Crown,Matisyahu,28,28,9
31,Stupid Girls,P!nk,22,13,6
32,Move Along,The All-American Rejects,51,32,8
33,Run It!,Chris Brown,27,1,32
34,Stickwitu,The Pussycat Dolls,31,5,24
35,Tell Me When To Go,E-40 Featuring Keak Da Sneak,58,35,5
36,Tonight I Wanna Cry,Keith Urban,37,36,14
37,"Sugar, We're Goin' Down",Fall Out Boy,38,8,40
38,SOS,Rihanna,44,38,6
39,Gold Digger,Kanye West Featuring Jamie Foxx,34,1,36
40,Photograph,Nickelback,35,2,30
41,World Wide Suicide,Pearl Jam,-1,41,1
42,Savin' Me,Nickelback,75,42,3
43,Poppin' My Collar,Three 6 Mafia,52,43,5
44,For You I Will (Confidence),Teddy Geiger,53,44,7
45,You And Me,Lifehouse,39,5,59
46,What Hurts The Most,Rascal Flatts,49,46,7
47,Touch The Sky,Kanye West Featuring Lupe Fiasco,42,42,6
48,Over My Head (Cable Car),The Fray,56,48,6
49,Living In Fast Forward,Kenny Chesney,55,48,10
50,Feel Good Inc,Gorillaz,43,14,45
51,Your Man,Josh Turner,45,38,14
52,Girl Next Door,Saving Jane,54,52,6
53,Ever The Same,Rob Thomas,57,52,11
54,What You Know,T.I.,65,54,3
55,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,46,39,18
56,Best Friend,50 Cent & Olivia,60,56,4
57,I Write Sins Not Tragedies,Panic! At The Disco,82,57,3
58,Rodeo,Juvenile,41,41,17
59,Upside Down,Jack Johnson,59,38,10
60,Get Drunk And Be Somebody,Toby Keith,63,60,11
61,Rush,Aly & AJ,62,59,5
62,She Don't Tell Me To,Montgomery Gentry,68,62,12
63,Looking For You,Kirk Franklin,71,63,17
64,Nobody But Me,Blake Shelton,72,64,8
65,Believe,Brooks & Dunn,67,65,14
66,When You're Mad,Ne-Yo,81,66,3
67,L.O.V.E.,Ashlee Simpson,61,22,15
68,Girl,Paul Wall,83,68,3
69,Cheatin',Sara Evans,76,69,10
70,What's Left Of Me,Nick Lachey,73,67,4
71,Goodbye My Lover,James Blunt,66,66,3
72,Why,Jason Aldean,88,72,3
73,Oh Yes (aka 'Postman'),Juelz Santana,74,56,10
74,Always On Your Side,Sheryl Crow & Sting,33,33,3
75,The Real Thing,Bo Bice,98,75,2
76,Perfect Situation,Weezer,69,51,15
77,Sorry,Madonna,77,58,4
78,In My Mind,Heather Headley,89,78,7
79,Can't Let Go,Anthony Hamilton,86,79,3
80,Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",79,4,9
81,4 Minutes,Avant,94,81,2
82,Gotta Go,Trey Songz,70,67,18
83,Lights And Sounds,Yellowcard,78,50,9
84,Hips Don't Lie,Shakira Featuring Wyclef Jean,-1,84,1
85,Black Horse & The Cherry Tree,KT Tunstall,91,85,2
86,Bring Out The Freak In You,Lil Rob,85,85,6
87,Betcha Can't Do It Like Me,D4L,80,72,7
88,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic! At The Disco,-1,88,1
89,Settle For A Slowdown,Dierks Bentley,-1,89,1
90,Kerosene,Miranda Lambert,87,61,15
91,Wherever You Are,Jack Ingram,97,91,2
92,Something's Gotta Give,LeAnn Rimes,100,92,2
93,Conceited (There's Something About Remy),Remy Ma,-1,93,1
94,Wasteland,10 Years,-1,94,1
95,Kryptonite (I'm On It),Purple Ribbon All-Stars,93,35,19
96,Gettin' Some,Shawnna,-1,96,1
97,Gold Lion,Yeah Yeah Yeahs,-1,97,1
98,My Hood,Young Jeezy,92,77,10
99,Talk,Coldplay,99,86,5
100,Crash,Gwen Stefani,84,49,8
