pos,title,artist,last_pos,peak_pos,streak
1,Run It!,Chris Brown,1,1,17
2,Laffy Taffy,D4L,4,2,12
3,Gold Digger,Kanye West Featuring Jamie Foxx,2,1,21
4,Photograph,Nickelback,6,2,15
5,Soul Survivor,Young Jeezy Featuring Akon,5,4,16
6,My Humps,The Black Eyed Peas,3,3,18
7,Don't Forget About Us,Mariah Carey,12,7,9
8,When I'm Gone,Eminem,25,8,4
9,Stickwitu,The Pussycat Dolls,8,8,9
10,We Be Burnin',Sean Paul,9,6,14
11,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",19,11,5
12,Because Of You,Kelly Clarkson,10,7,16
13,I'm Sprung,T-Pain,13,8,17
14,Hung Up,Madonna,7,7,7
15,There It Go! (The Whistle Song),Juelz Santana,11,11,10
16,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",15,15,13
17,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,14,13,13
18,One Wish,Ray J,16,16,11
19,Here We Go,Trina Featuring Kelly Rowland,18,17,11
20,"Sugar, We're Goin' Down",Fall Out Boy,17,8,25
21,Check On It,Beyonce Featuring Slim Thug,27,21,5
22,Luxurious,Gwen Stefani,21,21,7
23,Window Shopper,50 Cent,23,20,6
24,Shake It Off,Mariah Carey,20,2,21
25,Girl Tonite,Twista Featuring Trey Songz,24,14,15
26,Heard 'Em Say,Kanye West Featuring Adam Levine,35,26,8
27,"Dance, Dance",Fall Out Boy,26,22,7
28,You And Me,Lifehouse,29,5,44
29,Wake Me Up When September Ends,Green Day,22,6,20
30,I Should Have Cheated,Keyshia Cole,38,30,11
31,Dirty Little Secret,The All-American Rejects,30,30,19
32,Be Without You,Mary J. Blige,50,32,4
33,Seasons Of Love,Cast Of Rent,43,33,7
34,Tequila Makes Her Clothes Fall Off,Joe Nichols,37,32,10
35,Feel Good Inc,Gorillaz,32,14,30
36,Come A Little Closer,Dierks Bentley,34,31,13
37,Unbreakable,Alicia Keys,39,34,12
38,Beverly Hills,Weezer,31,10,36
39,Like You,Bow Wow Featuring Ciara,28,3,20
40,"Jesus, Take The Wheel",Carrie Underwood,45,40,5
41,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,33,2,33
42,Don't Bother,Shakira,62,42,5
43,If It's Lovin' That You Want,Rihanna,46,43,9
44,Who You'd Be Today,Kenny Chesney,41,37,11
45,Honky Tonk Badonkadonk,Trace Adkins,47,45,7
46,You're Beautiful,James Blunt,67,46,6
47,Must Be Doin' Somethin' Right,Billy Currington,49,47,9
48,Your Body,Pretty Ricky,36,12,20
49,We Belong Together,Mariah Carey,40,1,36
50,Fireman,Lil Wayne,72,50,5
51,Kryptonite (I'm On It),Purple Ribbon All-Stars,57,51,4
52,Like We Never Loved At All,Faith Hill,48,45,11
53,Turn It Up,Chamillionaire Featuring Lil' Flip,51,51,7
54,So Sick,Ne-Yo,79,54,2
55,Big Blue Note,Toby Keith ,59,55,10
56,She Let Herself Go,George Strait,64,56,7
57,Better Days,Goo Goo Dolls,65,36,11
58,Shake,Ying Yang Twins Featuring Pitbull,52,41,16
59,Boondocks,Little Big Town,60,59,8
60,Best I Ever Had,Gary Allan,55,51,16
61,Good Ride Cowboy,Garth Brooks,69,61,9
62,Better Life,Keith Urban,53,44,15
63,More Than Words,Frankie J,54,25,14
64,Hypnotize,System Of A Down,61,61,6
65,Unwritten,Natasha Bedingfield,77,65,2
66,Unpredictable,Jamie Foxx Featuring Ludacris,86,66,3
67,Miss Me Baby,Chris Cagle,73,67,7
68,DOA,Foo Fighters,74,68,6
69,Belly Dancer (Bananza),Akon,58,30,19
70,Rompe,Daddy Yankee,83,70,3
71,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,81,71,3
72,Save Me,Shinedown,84,72,5
73,Don't Lie,The Black Eyed Peas,63,14,19
74,Looking For You,Kirk Franklin,92,74,2
75,Something To Be Proud Of,Montgomery Gentry,78,41,20
76,Bat Country,Avenged Sevenfold,80,76,6
77,Pretty Vegas,INXS,-1,37,4
78,Just Might (Make Me Believe),Sugarland,85,78,3
79,Soul Meets Body,Death Cab For Cutie,76,76,11
80,Boyfriend,Ashlee Simpson,56,19,13
81,Skin (Sarabeth),Rascal Flatts,68,42,13
82,Can I Have It Like That,Pharrell Featuring Gwen Stefani,70,49,7
83,Twisted Transistor,Korn,90,83,4
84,Rodeo,Juvenile,93,84,2
85,Gotta Go,Trey Songz,91,85,3
86,Everytime We Touch,Cascada,-1,86,1
87,My Old Friend,Tim McGraw,89,87,3
88,Comin' To Your City,Big & Rich,75,72,3
89,Rakata,Wisin & Yandel,97,89,2
90,Only,Nine Inch Nails,96,90,7
91,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,87,58,4
92,Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",-1,92,1
93,Lighters Up,Lil' Kim,66,31,13
94,Presidential,YoungBloodZ,88,81,9
95,Hit The Floor,Twista Featuring Pitbull,-1,95,1
96,Have A Nice Day,Bon Jovi,95,53,8
97,Ella Y Yo,Aventura Featuring Don Omar,-1,97,1
98,I'm Feeling You,Santana Featuring Michelle Branch & The Wreckers,82,55,8
99,Kerosene,Miranda Lambert,-1,99,1
100,Welcome 2 Detroit,Trick-Trick Featuring Eminem,-1,100,1
