pos,title,artist,last_pos,peak_pos,streak
1,Last Friday Night (T.G.I.F.),Katy Perry,2,1,12
2,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,21
3,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,8,3,8
4,Super Bass,Nicki Minaj,3,3,16
5,Lighters,Bad Meets Evil Featuring Bruno Mars,5,5,9
6,How To Love,Lil Wayne,6,5,12
7,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",4,1,20
8,Pumped Up Kicks,Foster The People,13,8,16
9,I Wanna Go,Britney Spears,7,7,10
10,Good Life,OneRepublic,11,8,20
11,Tonight Tonight,Hot Chelle Rae,10,7,18
12,Rolling In The Deep,Adele,9,1,32
13,Headlines,Drake,-1,13,1
14,The Edge Of Glory,Lady Gaga,12,3,14
15,If I Die Young,The Band Perry,14,14,38
16,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",15,10,13
17,Remind Me,Brad Paisley Duet With Carrie Underwood,18,17,10
18,Best Thing I Never Had,Beyonce,17,16,11
19,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,32,19,9
20,Dirt Road Anthem,Jason Aldean,16,7,19
21,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,21,18,14
22,Motivation,Kelly Rowland Featuring Lil Wayne,19,17,18
23,You Make Me Feel...,Cobra Starship Featuring Sabi,26,23,5
24,Just A Kiss,Lady Antebellum,22,7,15
25,Cheers (Drink To That),Rihanna,50,25,3
26,Barefoot Blue Jean Night,Jake Owen,24,24,16
27,Country Girl (Shake It For Me),Luke Bryan,28,22,17
28,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,27,14,15
29,Just Can't Get Enough,The Black Eyed Peas,25,3,26
30,Rain Over Me,Pitbull Featuring Marc Anthony,31,30,7
31,She Ain't You,Chris Brown,29,27,18
32,E.T.,Katy Perry Featuring Kanye West,23,1,27
33,You And Tequila,Kenny Chesney Featuring Grace Potter,33,33,12
34,The Lazy Song,Bruno Mars,30,4,25
35,Every Teardrop Is A Waterfall,Coldplay,38,14,11
36,Otis,Jay Z Kanye West Featuring Otis Redding,20,12,4
37,On The Floor,Jennifer Lopez Featuring Pitbull,34,3,25
38,Honey Bee,Blake Shelton,36,13,19
39,It Girl,Jason Derulo,-1,39,1
40,Marvins Room,Drake,37,21,4
41,The Show Goes On,Lupe Fiasco,35,9,33
42,Am I The Only One,Dierks Bentley,44,39,15
43,Out Of My Head,Lupe Fiasco Featuring Trey Songz,43,40,12
44,Who Gon Stop Me,Jay Z Kanye West,-1,44,1
45,God Gave Me You,Blake Shelton ,51,45,5
46,I'm Into You,Jennifer Lopez Featuring Lil Wayne,41,41,13
47,Take A Back Road,Rodney Atkins,47,47,11
48,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,40,3,24
49,Sure Thing,Miguel,45,36,23
50,My Last,Big Sean Featuring Chris Brown,42,30,21
51,Someone Like You,Adele,57,51,6
52,Take Over Control,Afrojack Featuring Eva Simons,52,52,9
53,Mr. Saxobeat,Alexandra Stan,59,53,5
54,Made In America,Toby Keith,55,54,10
55,Love You Like A Love Song,Selena Gomez & The Scene,56,35,8
56,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,61,56,4
57,Don't Wanna Go Home,Jason Derulo,39,14,13
58,Keep Your Head Up,Andy Grammer,54,54,11
59,I Love You This Big,Scotty McCreery,69,11,12
60,Long Hot Summer,Keith Urban,65,60,5
61,Love Done Gone,Billy Currington,62,61,9
62,Better With The Lights Off,New Boyz Featuring Chris Brown,63,61,7
63,Pretty Girls,Iyaz Featuring Travie McCoy,73,63,6
64,Hello,Martin Solveig & Dragonette,66,46,19
65,Just Fishin',Trace Adkins,64,64,11
66,Titanium,David Guetta Featuring Sia,-1,66,1
67,Baggage Claim,Miranda Lambert,-1,67,1
68,What You Want,Evanescence,-1,68,1
69,Quickie,Miguel,83,69,4
70,In The Dark,Dev,92,70,2
71,Here For A Good Time,George Strait,70,65,7
72,Never Gonna Leave This Bed,Maroon 5,67,55,16
73,Smile,Avril Lavigne,68,68,6
74,Country Must Be Country Wide,Brantley Gilbert,75,74,7
75,Ni**as in Paris,Jay Z Kanye West,-1,75,1
76,Easy,Rascal Flatts Featuring Natasha Bedingfield,80,76,3
77,Man Down,Rihanna ,71,59,12
78,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,-1,78,1
79,Drunk On You,Luke Bryan,-1,79,1
80,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,81,38,4
81,California King Bed,Rihanna,60,37,13
82,Skyscraper,Demi Lovato,86,10,5
83,Gucci Gucci,Kreayshawn,78,78,3
84,Sparks Fly,Taylor Swift,-1,17,3
85,"Save Me, San Francisco",Train,84,80,8
86,Don't Stop The Party,The Black Eyed Peas,89,86,3
87,Faster,Matt Nathanson,90,87,3
88,On My Level,Wiz Khalifa Featuring Too $hort,79,52,8
89,Nothing,The Script,-1,89,1
90,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,96,90,2
91,Unusual,Trey Songz Featuring Drake,82,68,11
92,Walk,Foo Fighters,91,91,6
93,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,74,44,5
94,Fish,Craig Campbell,95,94,3
95,One More Drinkin' Song,Jerrod Niemann,97,95,3
96,You And I,Lady Gaga,-1,36,2
97,Mrs. Right,Mindless Behavior Featuring Diggy,-1,97,1
98,No Sleep,Wiz Khalifa,-1,6,7
99,Rumour Has It,Adele,99,96,3
100,Old Alabama,Brad Paisley Featuring Alabama,94,38,19
