pos,title,artist,last_pos,peak_pos,streak
1,With or Without You,U2,3,1,9
2,Looking For A New Love,Jody Watley,2,2,11
3,(I Just) Died In Your Arms,Cutting Crew,1,1,11
4,La Isla Bonita,Madonna,4,4,9
5,The Lady In Red,Chris de Burgh,8,5,14
6,Heat Of The Night,Bryan Adams,7,6,8
7,Big Love,Fleetwood Mac,9,7,8
8,You Keep Me Hangin' On,Kim Wilde,14,8,8
9,Talk Dirty To Me,Poison,11,9,10
10,Always,Atlantic Starr,17,10,8
11,Right On Track,The Breakfast Club,15,11,10
12,I Know What I Like,Huey Lewis & The News,18,12,7
13,Nothing's Gonna Change My Love For You,Glenn Medeiros,16,13,14
14,Wanted Dead Or Alive,Bon Jovi,22,14,6
15,Don't Dream It's Over,Crowded House,5,2,18
16,What's Going On,Cyndi Lauper,12,12,10
17,Sign 'O' The Times,Prince,6,3,11
18,The Finer Things,Steve Winwood,13,8,15
19,Head To Toe,Lisa Lisa And Cult Jam,29,19,6
20,Se La,Lionel Richie,23,20,8
21,If She Would Have Been Faithful. . .,Chicago,24,21,9
22,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,10,1,13
23,Diamonds,Herb Alpert,33,23,6
24,In Too Deep,Genesis,34,24,4
25,Day-In Day-Out,David Bowie,25,25,7
26,Meet Me Half Way,Kenny Loggins,31,26,11
27,The Right Thing,Simply Red,28,27,12
28,Serious,Donna Allen,21,21,14
29,You Can Call Me Al,Paul Simon,36,29,22
30,Heartbreak Beat,Psychedelic Furs,35,30,10
31,Get That Love,Thompson Twins,32,31,8
32,Stone Love,Kool & The Gang,19,10,15
33,Just To See Her,Smokey Robinson,40,33,8
34,Nothing's Gonna Stop Us Now,Starship,20,1,16
35,Songbird,Kenny G,41,35,7
36,Fascinated,Company B,39,36,9
37,Lessons In Love,Level 42,42,37,7
38,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,-1,38,1
39,Don't Disturb This Groove,The System,46,39,6
40,Come As You Are,Peter Wolf,27,15,12
41,Midnight Blue,Lou Gramm,37,5,16
42,Lean On Me,Club Nouveau,38,1,14
43,Walking Down Your Street,The Bangles,26,11,14
44,Jammin' Me,Tom Petty And The Heartbreakers,48,44,4
45,Same Ole Love (365 Days A Year),Anita Baker,47,45,9
46,Dominoes,Robbie Nevil,30,14,14
47,Show Me,The Cover Girls,44,44,12
48,Sweet Sixteen,Billy Idol,54,48,4
49,Endless Nights,Eddie Money,51,49,6
50,I'll Still Be Loving You,Restless Heart,53,50,6
51,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,50,50,10
52,Something So Strong,Crowded House,61,52,3
53,Alone,Heart,-1,53,1
54,I'm No Angel,The Gregg Allman Band,49,49,7
55,Come Go With Me,Expose,43,5,17
56,Point Of No Return,Expose,68,56,2
57,Back And Forth,Cameo,62,57,4
58,Rock The Night,Europe,64,58,3
59,We Are What We Are,The Other Ones,60,59,5
60,Soul City,Partland Brothers,66,60,3
61,Every Little Kiss,Bruce Hornsby & The Range,-1,61,10
62,Heart And Soul,T'Pau,71,62,3
63,Why Can't This Night Go On Forever,Journey,67,63,4
64,Living In A Dream,Pseudo Echo,57,57,8
65,Boom Boom (Let's Go Back To My Room),Paul Lekakis,63,43,11
66,Dirty Water,Rock And Hyde,73,66,4
67,Somebody Save Me,Cinderella,75,67,4
68,I'd Still Say Yes,Klymaxx,79,68,3
69,Should I See,Frozen Ghost,72,69,6
70,Meet El Presidente,Duran Duran,74,70,3
71,Variety Tonight,REO Speedwagon,88,71,2
72,Wild Horses,Gino Vannelli,77,72,5
73,Let's Wait Awhile,Janet Jackson,55,2,18
74,Brass Monkey,Beastie Boys,52,48,9
75,Weatherman Says,Jack Wagner,87,75,2
76,The Final Countdown,Europe,65,8,17
77,Ship Of Fools (Save Me From Tomorrow),World Party,45,27,14
78,Can'tcha Say (You Believe In Me)/Still In Love,Boston,58,20,11
79,Ready Or Not,Lou Gramm,90,79,2
80,"Tonight, Tonight, Tonight",Genesis,56,3,14
81,Break Every Rule,Tina Turner,89,81,2
82,Let's Go!,Wang Chung,59,9,17
83,Funkytown,Pseudo Echo,-1,83,1
84,Weapons Of Love,The Truth,92,84,2
85,Something In My House,Dead Or Alive,85,85,4
86,Flames Of Paradise,Jennifer Rush (Duet With Elton John),-1,86,1
87,Kiss Him Goodbye,The Nylons,-1,87,1
88,Only In My Dreams,Debbie Gibson,93,88,2
89,Black Dog,Newcity Rockers,81,80,5
90,Man Against The World,Survivor,94,90,2
91,The Secret Of My Success,Night Ranger,70,64,8
92,Baby Grand,Billy Joel featuring Ray Charles,80,75,7
93,Mandolin Rain,Bruce Hornsby & The Range,76,4,18
94,Right Next Door (Because Of Me),The Robert Cray Band,-1,94,1
95,Little Suzi,Tesla,-1,95,1
96,Shy Girl,Stacey Q,97,89,6
97,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,78,2,22
98,As We Lay,Shirley Murdock,82,23,18
99,Go See The Doctor,Kool Moe Dee,98,89,5
100,Winner Takes It All,Sammy Hagar,91,54,14
