pos,title,artist,last_pos,peak_pos,streak
1,Everybody Loves Somebody,Dean Martin,2,1,8
2,Where Did Our Love Go,The Supremes,3,2,6
3,A Hard Day's Night,The Beatles,1,1,5
4,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",5,1,9
5,Under The Boardwalk,The Drifters,7,5,8
6,Wishin' And Hopin',Dusty Springfield,6,6,9
7,The Little Old Lady (From Pasadena),Jan & Dean,4,3,8
8,C'mon And Swim,Bobby Freeman,13,8,6
9,I Wanna Love Him So Bad,The Jelly Beans,9,9,9
10,House Of The Rising Sun,The Animals,60,10,2
11,(You Don't Know) How Glad I Am,Nancy Wilson,14,11,8
12,I Get Around,The Beach Boys,10,1,13
13,Walk-Don't Run '64,The Ventures,20,13,6
14,Because,The Dave Clark Five,22,14,3
15,People Say,The Dixie Cups,18,15,5
16,How Do You Do It?,Gerry And The Pacemakers,21,16,6
17,Steal Away,Jimmy Hughes,19,17,9
18,Dang Me,Roger Miller,8,7,10
19,The Girl From Ipanema,Stan Getz/Astrud Gilberto,11,5,11
20,Just Be True,Gene Chandler,28,20,6
21,Keep On Pushing,The Impressions,17,10,11
22,Ain't She Sweet,The Beatles,25,22,5
23,Handy Man,Del Shannon,23,23,7
24,Tell Me (You're Coming Back),The Rolling Stones,24,24,7
25,Nobody I Know,Peter And Gordon,15,12,8
26,Memphis,Johnny Rivers,12,2,12
27,And I Love Her,The Beatles,40,27,4
28,Such A Night,Elvis Presley With The Jordanaires,35,28,4
29,Al-Di-La,The Ray Charles Singers,29,29,6
30,Sugar Lips,Al (He's the King) Hirt,31,30,6
31,Can't You See That She's Mine,The Dave Clark Five,16,4,10
32,I Like It Like That,The Miracles,27,27,8
33,She's The One,The Chartbusters,47,33,6
34,I'll Cry Instead,The Beatles,44,34,3
35,I'll Keep You Satisfied,Billy J. Kramer With The Dakotas,46,35,4
36,You're My World,Cilla Black,26,26,7
37,"Mixed-Up, Shook-Up, Girl",Patty & The Emblems,42,37,9
38,Selfish One,Jackie Ross,70,38,3
39,Try It Baby,Marvin Gaye,30,15,11
40,Maybe I Know,Lesley Gore,50,40,4
41,I Believe,The Bachelors,33,33,8
42,Farmer John,The Premiers,32,19,9
43,Angelito,Rene & Rene,43,43,6
44,Do I Love You?,The Ronettes,34,34,9
45,In The Misty Moonlight,Jerry Wallace,49,45,4
46,I'm Into Somethin' Good,Earl-Jean,38,38,8
47,You Never Can Tell,Chuck Berry,66,47,3
48,Looking For Love,Connie Francis,54,48,5
49,Hey Girl Don't Bother Me,The Tams,56,49,5
50,G.T.O.,Ronny And The Daytonas,72,50,3
51,Little Latin Lupe Lu,The Kingsmen,51,51,6
52,It Hurts To Be In Love,Gene Pitney,64,52,5
53,I Should Have Known Better,The Beatles,59,53,4
54,It's All Over Now,The Rolling Stones,68,54,4
55,A Tear Fell,Ray Charles,58,55,3
56,Bread And Butter,The Newbeats,-1,56,1
57,Worry,Johnny Tillotson,71,57,5
58,Sole Sole Sole,Siw Malmkvist-Umberto Marcato,61,58,5
59,Love Is All We Need,Vic Dana,57,57,6
60,Sweet William,Millie Small,73,60,2
61,No One To Cry To,Ray Charles,62,61,5
62,I Want You To Meet My Baby,Eydie Gorme,65,62,4
63,Clinging Vine,Bobby Vinton,88,63,2
64,Everybody Needs Somebody To Love,Solomon Burke,69,64,5
65,Ringo's Theme (This Boy),George Martin And His Orch.,81,65,3
66,You're My Remedy,The Marvelettes,48,48,7
67,"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)",Allan Sherman,67,67,4
68,Haunted House,Gene Simmons,99,68,2
69,I'll Always Love You,Brenda Holloway,76,69,2
70,Maybelline,Johnny Rivers,-1,70,1
71,Invisible Tears,The Ray Conniff Singers,78,71,5
72,If I Fell,The Beatles,87,72,3
73,Out Of Sight,James Brown And His Orchestra,-1,73,1
74,He's In Town,The Tokens,84,74,2
75,When You Loved Me,Brenda Lee,90,75,2
76,I've Got No Time To Lose,Carla Thomas,77,76,3
77,Thank You Baby,The Shirelles,63,63,5
78,Frankie And Johnny,The Greenwood County Singers,80,78,3
79,Summer Means Fun,Bruce & Terry,79,79,4
80,We'll Sing In The Sunshine,Gale Garnett,95,80,2
81,Sailor Boy,The Chiffons,83,81,3
82,A House Is Not A Home,Brook Benton,89,82,5
83,Say You,Ronnie Dove,93,83,5
84,Funny (How Time Slips Away),Joe Hinton,-1,84,1
85,A House Is Not A Home,Dionne Warwick,85,85,3
86,Where Love Has Gone,Jack Jones,-1,86,1
87,You'll Never Get To Heaven (If You Break My Heart),Dionne Warwick,-1,87,1
88,If I'm A Fool For Loving You,Bobby Wood,100,88,2
89,Some Day We're Gonna Love Again,The Searchers,-1,89,1
90,Baby I Need Your Loving,Four Tops,-1,90,1
91,Father Sebastian,The Ramblers,91,91,2
92,Silly Ol' Summertime,The New Christy Minstrels,92,92,2
93,A Quiet Place,Garnet Mimms & The Enchanters,-1,91,3
94,Shout,Lulu And The Luvers,94,94,3
95,Me Japanese Boy I Love You,Bobby Goldsboro,98,95,2
96,Always Together,Al Martino,-1,96,1
97,A Summer Song,Chad & Jeremy,-1,97,1
98,Soul Dressing,Booker T. & The MG's,-1,98,1
99,It's A Cotton Candy World,Jerry Wallace,-1,99,1
100,I Can't Get You Out Of My Heart,Al Martino,-1,44,10
