pos,title,artist,last_pos,peak_pos,streak
1,Lose Yourself,Eminem,1,1,13
2,Work It,"Missy ""Misdemeanor"" Elliott",2,2,16
3,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,3,3,12
4,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce Knowles,5,4,10
5,Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee",4,4,8
6,Beautiful,Christina Aguilera,10,6,6
7,"Bump, Bump, Bump",B2K & P. Diddy,12,7,5
8,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,8,8,21
9,Underneath It All,No Doubt Featuring Lady Saw,6,3,18
10,The Game Of Love,Santana Featuring Michelle Branch,7,5,13
11,Love Of My Life (An Ode To Hip Hop),Erykah Badu Featuring Common,11,11,17
12,Gimme The Light,Sean Paul,9,7,35
13,She Hates Me,Puddle Of Mudd,14,13,12
14,Landslide,Dixie Chicks,15,13,15
15,Miss You,Aaliyah,24,15,5
16,I'm With You,Avril Lavigne,26,16,4
17,Luv U Better,LL Cool J ,13,4,19
18,dontchange,Musiq,17,17,17
19,Thugz Mansion,2Pac,30,19,4
20,Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",16,3,18
21,Family Portrait,P!nk,25,21,7
22,Your Body Is A Wonderland,John Mayer,23,22,9
23,She'll Leave You With A Smile,George Strait,27,23,13
24,One Last Breath,Creed,20,6,30
25,All I Have,Jennifer Lopez Featuring LL Cool J,-1,25,1
26,Dilemma,Nelly Featuring Kelly Rowland,18,1,25
27,When The Last Time,Clipse,19,19,16
28,Who's Your Daddy?,Toby Keith,22,22,13
29,Cry Me A River,Justin Timberlake,44,29,2
30,These Days,Rascal Flatts,28,23,13
31,19 Somethin',Mark Wills,34,31,6
32,Ignition,R. Kelly,35,32,8
33,Disease,matchbox twenty,29,29,11
34,Picture,Kid Rock Featuring Sheryl Crow,46,34,5
35,Die Another Day,Madonna,21,8,11
36,I Should Be...,Dru Hill,38,36,4
37,Fabulous,Jaheim Featuring Tha Rayne,33,33,7
38,When I'm Gone,3 Doors Down,49,38,6
39,Made You Look,Nas,58,39,2
40,Stole,Kelly Rowland,31,27,14
41,Complicated,Avril Lavigne,36,2,31
42,Like I Love You,Justin Timberlake,32,11,17
43,Do That...,Baby Featuring P. Diddy,54,43,7
44,Fall Into Me,Emerson Drive,45,44,7
45,Satisfaction,Eve,57,45,5
46,Somebody Like You,Keith Urban,37,23,20
47,Lifestyles Of The Rich And Famous,Good Charlotte,53,47,3
48,React,Erick Sermon Featuring Redman,41,36,11
49,Wanksta,50 Cent,50,49,5
50,All My Life,Foo Fighters,43,43,9
51,Talkin' To Me,Amerie,56,51,4
52,Red Rag Top,Tim McGraw,40,40,12
53,Paradise,LL Cool J Featuring Amerie,69,53,3
54,I Care 4 U,Aaliyah,51,16,19
55,Thug Lovin',Ja Rule Featuring Bobby Brown,42,42,6
56,Sk8er Boi,Avril Lavigne,39,10,16
57,The Baby,Blake Shelton,60,57,4
58,You Know You're Right,Nirvana,52,45,11
59,I Just Wanna Be Mad,Terri Clark,59,59,8
60,A Lot Of Things Different,Kenny Chesney,55,55,5
61,Something,Lasgo,67,61,9
62,Make It Clap,Busta Rhymes Featuring Spliff Star,68,62,8
63,Always,Saliva,66,63,3
64,The Red,Chevelle,75,64,5
65,Don't Know Why,Norah Jones,62,52,14
66,Dirrty,Christina Aguilera Featuring Redman,83,48,15
67,Mesmerize,Ja Rule Featuring Ashanti,-1,67,1
68,You Can't Hide Beautiful,Aaron Lines,-1,68,1
69,Cochise,Audioslave,73,69,6
70,These Are The Days,O-Town,64,64,4
71,Spin,Lifehouse,82,71,7
72,Fine Again,Seether,-1,72,1
73,Bother,Stone Sour,72,56,9
74,Prayer,Disturbed,74,58,14
75,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",-1,75,1
76,I'm Gonna Getcha Good!,Shania Twain,63,34,11
77,A Moment Like This,Kelly Clarkson,65,1,15
78,No One Knows,Queens Of The Stone Age,-1,78,1
79,Sick Of Being Lonely,Field Mob,85,79,3
80,The Zephyr Song,Red Hot Chili Peppers,70,49,8
81,In A Little While,Uncle Kracker,79,59,9
82,Girl Talk,TLC,76,28,10
83,Cry,Faith Hill,78,33,18
84,Through The Rain,Mariah Carey,-1,84,1
85,One Of Those Days,Whitney Houston,81,81,7
86,From Tha Chuuuch To Da Palace,Snoop Dogg,77,77,8
87,Every River,Brooks & Dunn,80,75,4
88,Somewhere Out There,Our Lady Peace,71,44,19
89,Come Close To Me,Common Featuring Mary J. Blige,99,89,2
90,Aerials,System Of A Down,89,55,20
91,Single For The Rest Of My Life,Isyss,84,71,10
92,Come Into My World,Kylie Minogue,95,92,3
93,Rock The Party,Benzino,90,82,12
94,Thug Holiday,Trick Daddy Featuring LaTocha Scott,96,94,2
95,Hit The Freeway,Toni Braxton Featuring Loon,86,86,8
96,My Town,Montgomery Gentry,87,40,14
97,Work In Progress,Alan Jackson,94,35,19
98,Breathe,Telepopmusik,-1,98,1
99,Goodbye To You,Michelle Branch,88,21,18
100,Oh Yeah!,"Big Tymers Featuring Tateeze, Boo & Gotti ",93,46,18
