pos,title,artist,last_pos,peak_pos,streak
1,Truly,Lionel Richie,2,1,8
2,Gloria,Laura Branigan,4,2,21
3,Heart Attack,Olivia Newton-John,3,3,13
4,Up Where We Belong,Joe Cocker And Jennifer Warnes,1,1,15
5,Heartlight,Neil Diamond,5,5,12
6,Mickey,Toni Basil,7,6,13
7,Maneater,Daryl Hall John Oates,8,7,7
8,Steppin' Out,Joe Jackson,9,8,15
9,The Girl Is Mine,Michael Jackson And Paul McCartney,14,9,4
10,Muscles,Diana Ross,10,10,9
11,Dirty Laundry,Don Henley,13,11,5
12,Rock This Town,Stray Cats,12,12,11
13,Sexual Healing,Marvin Gaye,19,13,5
14,It's Raining Again,Supertramp Featuring Roger Hodgson,22,14,5
15,Nobody,Sylvia (r&b),15,15,14
16,Shadows Of The Night,Pat Benatar,21,16,7
17,American Heartbeat,Survivor,17,17,10
18,Southern Cross,"Crosby, Stills & Nash",18,18,11
19,Heartbreaker,Dionne Warwick,28,19,8
20,Pressure,Billy Joel,20,20,10
21,Who Can It Be Now?,Men At Work,6,1,21
22,Jack & Diane,John Cougar,11,1,19
23,You Don't Want Me Anymore,Steel Breeze,16,16,14
24,Love Me Tomorrow,Chicago,24,24,10
25,The Look Of Love (Part One),ABC,27,25,12
26,I.g.y. (what A Beautiful World),Donald Fagen,30,26,8
27,Missing You,Dan Fogelberg,31,27,8
28,You And I,Eddie Rabbitt With Crystal Gayle,32,28,8
29,Rock The Casbah,The Clash,35,29,9
30,I'm So Excited,The Pointer Sisters,33,30,11
31,Down Under,Men At Work,43,31,4
32,Be My Lady,Jefferson Starship,36,32,8
33,Africa,Toto,37,33,5
34,You Can Do Magic,America,23,8,18
35,On The Wings Of Love,Jeffrey Osborne,40,35,10
36,Hand To Hold On To,John Cougar,44,36,4
37,What About Me,Moving Pictures,41,37,11
38,Everybody Wants You,Billy Squier,42,38,9
39,A Penny For Your Thoughts,Tavares,39,39,11
40,You Can't Hurry Love,Phil Collins,49,40,4
41,Shock The Monkey,Peter Gabriel,48,41,6
42,Destination Unknown,Missing Persons,46,42,9
43,Whatcha Gonna Do,Chilliwack,45,43,6
44,You Got Lucky,Tom Petty And The Heartbreakers,52,44,3
45,"Baby, Come To Me",Patti Austin With James Ingram,50,45,11
46,I Keep Forgettin' (Every Time You're Near),Michael McDonald,25,4,17
47,A Love Song,Kenny Rogers,47,47,7
48,Used To Be,Charlene & Stevie Wonder,51,48,5
49,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang,53,49,5
50,I Do,The J. Geils Band,56,50,2
51,The Other Guy,Little River Band,59,51,2
52,Does It Make You Remember,Kim Carnes,58,52,4
53,1999,Prince,55,53,5
54,Two Less Lonely People In The World,Air Supply,61,54,3
55,Eye In The Sky,The Alan Parsons Project,26,3,22
56,Get Closer,Linda Ronstadt,29,29,9
57,Bad Boy/Having A Party,Luther Vandross,60,57,5
58,I Gotta Try,Michael McDonald,63,58,3
59,Heart To Heart,Kenny Loggins,-1,59,1
60,Wake Up My Love,George Harrison,68,60,2
61,Goody Two Shoes,Adam Ant,72,61,3
62,Forever Mine,The Motels,66,62,3
63,Theme From Dynasty,Bill Conti,69,63,4
64,I Wouldn't Beg For Water,Sheena Easton,64,64,5
65,Space Age Love Song,A Flock Of Seagulls,75,65,3
66,"(you're So Square) Baby, I Don't Care",Joni Mitchell,78,66,2
67,You've Got Another Thing Comin',Judas Priest,73,67,4
68,I Know There's Something Going On,Frida,74,68,4
69,Memory,Barry Manilow,79,69,2
70,Valerie,Steve Winwood,70,70,3
71,Goodbye To You,Scandal Featuring Patty Smyth,77,71,3
72,Love In Store,Fleetwood Mac,-1,72,1
73,Heart Of The Night,Juice Newton,-1,73,1
74,Pledge Pin,Robert Plant,82,74,3
75,The One You Love,Glenn Frey,34,15,15
76,Allentown,Billy Joel,-1,76,1
77,Put It In A Magazine,Sonny Charles,84,77,3
78,Right Before Your Eyes,America,-1,78,1
79,Nowhere To Run,Santana,-1,79,1
80,Twilight Zone,Golden Earring,-1,80,1
81,Love Come Down,Evelyn King,38,17,14
82,Psychobabble,The Alan Parsons Project,-1,82,1
83,New World Man,Rush,54,21,11
84,The Elvis Medley,Elvis Presley,-1,84,1
85,Tough World,Donnie Iris,57,57,6
86,Break It To Me Gently,Juice Newton,62,11,15
87,Gypsy,Fleetwood Mac,65,12,13
88,Sweet Time,REO Speedwagon,67,26,14
89,Athena,The Who,71,28,13
90,Stand Or Fall,The Fixx,76,76,5
91,State Of Independence,Donna Summer,80,41,9
92,Somebody's Baby,Jackson Browne,81,7,18
93,Cool Magic,The Steve Miller Band,83,57,7
94,The Message,Grandmaster Flash,85,62,7
95,Shakin',Eddie Money,86,63,8
96,I Ran (So Far Away),A Flock Of Seagulls,87,9,21
97,What's Forever For,Michael Murphey,88,19,19
98,I Get Excited,Rick Springfield,89,32,12
99,Talk Talk,Talk Talk,100,75,7
100,I Need You,Paul Carrack,91,37,13
