pos,title,artist,last_pos,peak_pos,streak
1,Funkytown,"Lipps, Inc.",2,1,10
2,Call Me,Blondie,1,1,16
3,Coming Up (Live At Glasgow),Paul McCartney And Wings,14,3,6
4,Don't Fall In Love With A Dreamer,Kenny Rogers with Kim Carnes,4,4,10
5,Sexy Eyes,Dr. Hook,5,5,16
6,Biggest Part Of Me,Ambrosia,6,6,9
7,Stomp!,The Brothers Johnson,7,7,12
8,Hurt So Bad,Linda Ronstadt,8,8,8
9,Against The Wind,Bob Seger,11,9,5
10,Cars,Gary Numan,10,10,16
11,The Rose,Bette Midler,13,11,11
12,I Can't Help It,Andy Gibb & Olivia Newton-John,12,12,10
13,Little Jeannie,Elton John,20,13,5
14,Brass In Pocket (I'm Special),Pretenders,16,14,16
15,Breakdown Dead Ahead,Boz Scaggs,15,15,10
16,Steal Away,Robbie Dupree,18,16,8
17,She's Out Of My Life,Michael Jackson,19,17,7
18,Lost In Love,Air Supply,3,3,17
19,Cupid/I've Loved You For A Long Time,The Spinners,29,19,3
20,Let's Get Serious,Jermaine Jackson,25,20,10
21,It's Still Rock And Roll To Me,Billy Joel,38,21,2
22,Ride Like The Wind,Christopher Cross,9,2,16
23,Train In Vain (Stand By Me),The Clash,23,23,11
24,Let Me Love You Tonight,Pure Prairie League,33,24,4
25,Wondering Where The Lions Are,Bruce Cockburn,27,25,11
26,Another Brick In The Wall (Part II),Pink Floyd,17,1,20
27,Should've Never Let You Go,Neil Sedaka & Dara Sedaka,30,27,10
28,The Seduction (Love Theme),James Last Band,28,28,10
29,With You I'm Born Again,Billy Preston & Syreeta,26,4,26
30,Lady,The Whispers,34,30,7
31,Gee Whiz,Bernadette Peters,32,31,10
32,We Live For Love,Pat Benatar,37,32,9
33,You May Be Right,Billy Joel,22,7,12
34,Shining Star,The Manhattans,47,34,6
35,Twilight Zone/Twilight Tone,The Manhattan Transfer,42,35,7
36,I Don't Want To Walk Without You,Barry Manilow,36,36,8
37,We Were Meant To Be Lovers,Photoglo,41,37,10
38,Love Stinks,The J. Geils Band,40,38,8
39,Don't Say Goodnight (It's Time For Love) (Parts 1 & 2),The Isley Brothers,39,39,7
40,"Theme From New York, New York",Frank Sinatra,45,40,5
41,New Romance (It's A Mystery),Spider,43,41,7
42,Two Places At The Same Time,Ray Parker Jr. & Raydio,44,42,7
43,Tired Of Toein' The Line,Rocky Burnette,48,43,4
44,Heart Hotels,Dan Fogelberg,21,21,11
45,Answering Machine,Rupert Holmes,49,45,5
46,All Night Long,Joe Walsh,63,46,3
47,Coming Down From Love,Bobby Caldwell,51,47,7
48,Power,The Temptations,53,48,4
49,Don't Push It Don't Force It,Leon Haywood,50,49,9
50,Pilot Of The Airwaves,Charlie Dore,24,13,15
51,It's Not A Wonder,Little River Band,54,51,5
52,Fool For A Pretty Face (Hurt By Love),Humble Pie,52,52,6
53,Run Like Hell,Pink Floyd,55,53,4
54,Atomic,Blondie,60,54,3
55,One Fine Day,Carole King,61,55,3
56,Angel Say No,Tommy Tutone,77,56,2
57,Happy Together (A Fantasy),Captain & Tennille,65,57,4
58,Back Together Again,Roberta Flack With Donny Hathaway,66,58,3
59,All Night Thing,The Invisible Man's Band,69,59,3
60,Clones (We're All),Alice Cooper,67,60,3
61,King Of The Hill,Rick Pinette & Oak,68,61,4
62,I'm Alive,Electric Light Orchestra,71,62,2
63,Ashes By Now,Rodney Crowell,70,63,4
64,Magic,Olivia Newton-John,74,64,2
65,Stand By Me,Mickey Gilley,75,65,3
66,Is This Love,Pat Travers Band,73,66,3
67,Let Me Be The Clock,Smokey Robinson,31,31,12
68,Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,78,68,3
69,Headed For A Fall,Firefall,35,35,8
70,A Lover's Holiday,Change,80,70,3
71,Misunderstanding,Genesis,81,71,2
72,Dancin' Like Lovers,Mary Macgregor,72,72,3
73,Walks Like A Lady,Journey,83,73,2
74,And The Cradle Will Rock...,Van Halen,84,74,2
75,More Love,Kim Carnes,-1,75,1
76,Take You Tonight,Ozark Mountain Daredevils,86,76,2
77,Gimme Some Lovin',Blues Brothers,-1,77,1
78,Everything Works If You Let It,Cheap Trick,88,78,2
79,Love And Loneliness,The Motors,79,79,3
80,Slipstream,Allan Clarke,90,80,2
81,Real Love,The Cretones,85,81,5
82,In America,The Charlie Daniels Band,-1,82,1
83,I Only Want To Be With You,The Tourists,87,83,3
84,Do Right,Paul Davis,46,23,13
85,Fire Lake,Bob Seger,57,6,15
86,I Can't Tell You Why,Eagles,58,8,15
87,Shotgun Rider,Joe Sun,-1,87,1
88,Take Your Time (Do It Right) Part 1,The S.O.S. Band,-1,88,1
89,What's Your Hurry Darlin',Ironhorse,91,89,6
90,Time For Me To Fly,REO Speedwagon,-1,56,8
91,Here Comes My Girl,Tom Petty And The Heartbreakers,59,59,6
92,Rock Lobster,The B-52s,56,56,7
93,Starting Over Again,Dolly Parton,62,36,10
94,Hold On To My Love,Jimmy Ruffin,64,10,14
95,Inside Of You,"Ray, Goodman & Brown",76,76,4
96,It's Hard To Be Humble,Mac Davis,98,43,11
97,Think About Me,Fleetwood Mac,96,20,13
98,Off The Wall,Michael Jackson,100,10,16
99,Any Way You Want It,Journey,95,23,14
100,"Working My Way Back To You/Forgive Me, Girl",The Spinners,93,2,25
