pos,title,artist,last_pos,peak_pos,streak
1,Mony Mony,Billy Idol,2,1,12
2,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,3,2,9
3,Heaven Is A Place On Earth,Belinda Carlisle,5,3,9
4,I Think We're Alone Now,Tiffany,1,1,13
5,Brilliant Disguise,Bruce Springsteen,7,5,8
6,Breakout,Swing Out Sister,6,6,15
7,Should've Known Better,Richard Marx,10,7,9
8,Little Lies,Fleetwood Mac,4,4,13
9,I've Been In Love Before,Cutting Crew,12,9,12
10,Faith,George Michael,19,10,5
11,We'll Be Together,Sting,17,11,7
12,The One I Love,R.E.M.,14,12,10
13,I Won't Forget You,Poison,15,13,12
14,Shake Your Love,Debbie Gibson,18,14,8
15,It's A Sin,Pet Shop Boys,9,9,12
16,Is This Love,Whitesnake,25,16,5
17,Don't You Want Me,Jody Watley,23,17,8
18,Hourglass,Squeeze,22,18,10
19,So Emotional,Whitney Houston,29,19,4
20,Causing A Commotion,Madonna,8,2,11
21,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,27,21,9
22,Skeletons,Stevie Wonder,28,22,6
23,Valerie,Steve Winwood,31,23,11
24,Bad,Michael Jackson,11,1,10
25,"Come On, Let's Go",Los Lobos,21,21,11
26,Got My Mind Set On You,George Harrison,38,26,5
27,Dude (Looks Like A Lady),Aerosmith,33,27,8
28,Where The Streets Have No Name,U2,13,13,11
29,I Do You,The Jets,37,29,6
30,That's What Love Is All About,Michael Bolton,32,30,12
31,Love Will Find A Way,Yes,34,31,8
32,Let Me Be The One,Expose,16,7,15
33,Tell It To My Heart(Dub),Taylor Dayne,39,33,7
34,Cherry Bomb,John Mellencamp,40,34,5
35,Boys Night Out,Timothy B. Schmit,26,25,10
36,Animal,Def Leppard,42,36,7
37,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),20,15,13
38,Need You Tonight,INXS,44,38,5
39,U Got The Look,Prince,30,2,17
40,Casanova,Levert,24,5,15
41,Sugar Free,Wa Wa Nee,35,35,11
42,Candle In The Wind,Elton John,49,42,3
43,There's The Girl,Heart,51,43,3
44,The Way You Make Me Feel,Michael Jackson,-1,44,1
45,Power Of Love,Laura Branigan,54,45,5
46,In My Dreams,REO Speedwagon,43,19,19
47,I Don't Mind At All,Bourgeois Tagg,50,47,7
48,Here I Go Again,Whitesnake,41,1,21
49,Crazy,Icehouse,56,49,6
50,True Faith,New Order,55,50,5
51,Just Like Heaven,The Cure,53,51,7
52,Silent Morning,Noel,47,47,14
53,Motortown,The Kane Gang,58,53,6
54,Lost In Emotion,Lisa Lisa And Cult Jam,36,1,17
55,(Baby Tell Me) Can You Dance,Shanice Wilson,64,55,3
56,I Could Never Take The Place Of Your Man,Prince,81,56,2
57,Hazy Shade Of Winter,The Bangles,73,57,2
58,I Live For Your Love,Natalie Cole,66,58,3
59,Pop Goes The World,Men Without Hats,62,59,4
60,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,67,60,3
61,Don't Shed A Tear,Paul Carrack,72,61,2
62,Reservations For Two,Dionne & Kashif,63,62,4
63,Honestly,Stryper,78,63,3
64,Who Will You Run To,Heart,46,7,15
65,Carrie,Europe,45,3,17
66,I Want To Be Your Man,Roger,88,66,2
67,Kick The Wall,Jimmy Davis & Junction,68,67,3
68,If You Let Me Stay,Terence Trent D'Arby,70,68,5
69,System Of Survival,"Earth, Wind & Fire",76,69,4
70,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,74,70,4
71,No One In The World,Anita Baker,60,44,14
72,Guaranteed For Life,Millions Like Us,83,72,2
73,You Are The Girl,The Cars,52,17,13
74,Beat Patrol,Starship,48,46,9
75,Special Way,Kool & The Gang,75,72,6
76,Push It,Salt-N-Pepa,-1,76,1
77,Criticize,Alexander O'Neal,97,77,2
78,I Can't Help It,Bananarama,-1,78,1
79,I Found Someone,Cher,-1,79,1
80,What's Too Much,Smokey Robinson,90,80,2
81,Sweet Rachel,Beau Coup,80,80,4
82,The Real Thing,Jellybean Featuring Steven Dante,85,82,3
83,Learning To Fly,Pink Floyd,84,70,7
84,Crazy World,Big Trouble,71,71,6
85,Strap Me In,The Cars,94,85,2
86,Satellite,Hooters,65,61,8
87,Eagles Fly,Sammy Hagar,86,82,5
88,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,59,4,19
89,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,-1,89,1
90,Holiday, The Other Ones,57,29,17
91,Paper In Fire,John Mellencamp,61,9,15
92,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,92,92,2
93,Don't Tell Me The Time,Martha Davis,-1,93,1
94,You And Me Tonight,Deja,-1,94,1
95,Rock Me,Great White,87,60,14
96,One Heartbeat,Smokey Robinson,82,10,19
97,Didn't We Almost Have It All,Whitney Houston,79,1,17
98,Notorious,Loverboy,89,38,14
99,Waterfall,Wendy And Lisa,69,56,10
100,Jump Start,Natalie Cole,77,13,18
