pos,title,artist,last_pos,peak_pos,streak
1,"Can't Help Falling In Love (From ""Sliver"")",UB40,1,1,17
2,Dreamlover,Mariah Carey,3,2,5
3,Whoomp! (There It Is),Tag Team,2,2,15
4,Lately,Jodeci,4,4,13
5,Runaway Train,Soul Asylum,5,5,13
6,If,Janet Jackson,7,6,7
7,Right Here (Human Nature)/Downtown,SWV,11,7,8
8,Will You Be There,Michael Jackson,12,8,8
9,I'm Gonna Be (500 Miles),The Proclaimers,6,3,13
10,If I Had No Loot,Tony Toni Tone,9,7,13
11,The River Of Dreams,Billy Joel,14,11,6
12,Slam,Onyx,8,4,15
13,Weak,SWV,10,1,20
14,Baby I'm Yours,Shai,17,14,14
15,One Last Cry,Brian McKnight,16,15,13
16,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",Tina Turner,13,9,15
17,Rain,Madonna,18,17,7
18,"Whoot, There It Is",95 South,15,11,19
19,Alright,Kris Kross Featuring Supercat,19,19,6
20,Insane In The Brain,Cypress Hill,25,20,9
21,What's Up,4 Non Blondes,21,14,20
22,I Get Around,2Pac,29,22,10
23,Cryin',Aerosmith,31,23,6
24,Dazzey Duks,Duice,20,12,35
25,Another Sad Love Song,Toni Braxton,27,25,10
26,Show Me Love,Robin S.,22,5,23
27,Check Yo Self,Ice Cube Featuring Das EFX,23,20,6
28,I'll Never Get Over You (Getting Over Me),Expose,24,8,24
29,Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,33,29,5
30,Ooh Child,Dino,32,30,9
31,That's The Way Love Goes,Janet Jackson,26,1,19
32,Knockin' Da Boots,H-Town,28,3,22
33,Break It Down Again,Tears For Fears,37,33,8
34,Creep,Radiohead,39,34,11
35,Have I Told You Lately,Rod Stewart,30,5,20
36,"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,40,36,8
37,I'm Free,Jon Secada,36,27,11
38,Very Special,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",44,38,9
39,Fields Of Gold,Sting,34,23,14
40,Dre Day,Dr. Dre,35,8,17
41,Come Undone,Duran Duran,42,7,21
42,Something's Goin' On,U.N.V.,41,29,14
43,Ruffneck,MC Lyte,46,43,8
44,Sweat (A La La La La Long),Inner Circle,49,44,5
45,One Woman,Jade,38,22,14
46,Hey Jealousy,Gin Blossoms,53,46,7
47,Reason To Believe,Rod Stewart,50,47,4
48,What's Up Doc? (Can We Rock),Fu-Schnickens W/ Shaquille O'Neal,45,39,10
49,Run To You,Whitney Houston,43,31,11
50,Chattahoochee,Alan Jackson,48,46,9
51,Girl U For Me/Lose Control,Silk,47,26,12
52,Stay Forever,Joey Lawrence,57,52,8
53,Can't Get Enough Of Your Love,Taylor Dayne,51,20,14
54,The Ways Of The Wind,P.M. Dawn,55,54,7
55,Chief Rocka,Lords Of The Underground,60,55,9
56,"Get It Up (From ""Poetic Justice"")",TLC,52,42,10
57,Mega Medley,Zapp & Roger,62,57,5
58,Step It Up,Stereo MC's,58,58,9
59,Cry No More,II D Extreme,56,48,17
60,More And More,Captain Hollywood Project,54,17,19
61,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,95,61,2
62,Love For Love,Robin S.,63,62,3
63,Believe,Lenny Kravitz,61,61,10
64,Something In Your Eyes,Bell Biv DeVoe,65,64,3
65,"It's For You (From ""The Meteor Man"")",Shanice,59,57,8
66,Hey Mr. D.J.,Zhane,79,66,2
67,Don't Take Away My Heaven,Aaron Neville,64,56,16
68,Sunday Morning,"Earth, Wind & Fire",85,68,2
69,What Is Love,Haddaway,87,69,2
70,Happy,Legacy Of Sound Featuring Meja,68,68,7
71,That's What Little Girls Are Made Of,Raven-Symone,73,68,5
72,"Streiht Up Menace (From ""Menace II Society"")",MC Eiht,74,72,4
73,Oh Carolina,Shaggy,89,73,4
74,Lick U Up,H-Town,70,67,6
75,No Rain,Blind Melon,78,75,3
76,The Bonnie And Clyde Theme,Yo-Yo,72,72,6
77,By The Time This Night Is Over,Kenny G With Peabo Bryson,66,25,16
78,"Bad Boys (Theme From ""Cops"")",Inner Circle,71,8,19
79,What Might Have Been,Little Texas,80,79,5
80,Hero,David Crosby & Phil Collins,67,44,18
81,In The Heart Of A Woman,Billy Ray Cyrus,76,76,6
82,Back Seat (Of My Jeep),LL Cool J,69,42,12
83,Better Than You,Lisa Keith,94,83,3
84,Hopelessly,Rick Astley,-1,84,1
85,For The Cool In You,Babyface,81,81,4
86,Teddy Bear,G-Wiz,75,73,10
87,Delicate,Terence Trent D'Arby,96,87,2
88,I'm In Luv,Joe,99,88,2
89,"Big Gun (From ""Last Action Hero"")",AC/DC,88,65,10
90,ABC-123,Levert,77,46,14
91,Even A Fool Can See,Peter Cetera,86,68,8
92,It's On,Naughty By Nature,82,74,11
93,Come Inside,Intro,-1,93,1
94,Too Much Information,Duran Duran,-1,94,1
95,Pets,Porno For Pyros,90,67,9
96,Come Baby Come,K7,-1,96,1
97,In My Nature,Nuttin' Nyce,83,83,4
98,Regret,New Order,91,28,19
99,"Girl, I've Been Hurt",Snow,84,19,17
100,I'll Sleep When I'm Dead,Bon Jovi,97,97,4
