pos,title,artist,last_pos,peak_pos,streak
1,The Battle Of New Orleans,Johnny Horton,1,1,11
2,Lonely Boy,Paul Anka,3,2,6
3,Personality,Lloyd Price and His Orchestra,2,2,11
4,Dream Lover,Bobby Darin,4,2,12
5,Lipstick On Your Collar,Connie Francis,5,5,8
6,Waterloo,Stonewall Jackson,12,6,7
7,Tallahassee Lassie,Freddy Cannon,6,6,9
8,Bobby Sox To Stockings,Frankie Avalon,13,8,7
9,Frankie,Connie Francis,11,9,8
10,Tiger,Fabian,19,10,4
11,Along Came Jones,The Coasters,9,9,8
12,A Boy Without A Girl,Frankie Avalon,16,12,7
13,My Heart Is An Open Book,"Carl Dobkins, Jr.",17,13,12
14,Quiet Village,The Exotic Sounds of Martin Denny,8,4,13
15,Bongo Rock,Preston Epps,14,14,8
16,I Only Have Eyes For You,The Flamingos,15,15,6
17,Kansas City,Wilbert Harrison,7,1,13
18,M.T.A.,The Kingston Trio,28,18,4
19,A Teenager In Love,Dion & The Belmonts,10,5,12
20,You're So Fine, The Falcons,21,20,12
21,Just Keep It Up,Dee Clark,18,18,10
22,Hushabye,The Mystics,20,20,7
23,Forty Miles Of Bad Road,Duane Eddy And The Rebels,31,23,4
24,Twixt Twelve And Twenty,Pat Boone,35,24,4
25,What A Diff'rence A Day Makes,Dinah Washington,26,25,7
26,This I Swear,The Skyliners,27,26,6
27,The Wonder Of You,Ray Peterson,25,25,8
28,There Goes My Baby,The Drifters,34,28,6
29,So Fine,The Fiestas,22,11,14
30,Little Dipper,The Mickey Mozart Quintet,33,30,7
31,Lavender-Blue,Sammy Turner,49,31,3
32,Only Sixteen,Sam Cooke,42,32,5
33,I'll Be Satisfied,Jackie Wilson,48,33,3
34,Robbin' The Cradle,Tony Bellus,39,34,11
35,Only You,Franck Pourcel's French Fiddles,23,9,14
36,Crossfire,Johnny And The Hurricanes,30,23,11
37,Ring-A-Ling-A-Lario,Jimmie Rodgers,32,32,6
38,"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,24,4,12
39,I'm Ready,Fats Domino,29,16,9
40,Wonderful You,Jimmie Rodgers,46,40,4
41,Back In The U.S.A.,Chuck Berry,52,41,3
42,Just A Little Too Much,Ricky Nelson,63,42,2
43,A Big Hunk O' Love,Elvis Presley With The Jordanaires,-1,43,1
44,I've Come Of Age,Billy Storm,43,28,13
45,Cap And Gown,Marty Robbins,74,45,4
46,I Can't Get You Out Of My Heart,Al Martino,44,44,8
47,The Quiet Three,Duane Eddy His Twangy Guitar And The Rebels,67,47,2
48,Tall Cool One,The Wailers,56,36,8
49,Remember When,The Platters,58,49,3
50,Mona Lisa,Carl Mann,50,46,6
51,Like Young,Andre Previn With David Rose,55,51,4
52,Endlessly,Brook Benton,40,12,12
53,Sweeter Than You,Ricky Nelson,-1,53,1
54,Lonely For You,Gary Stites,47,24,13
55,Taboo,Arthur Lyman,59,55,4
56,Forty Days,Ronnie Hawkins,45,45,5
57,I Know,Perry Como,60,57,5
58,Small World,Johnny Mathis,66,58,4
59,Since You've Been Gone,Clyde McPhatter,53,53,4
60,With My Eyes Wide Open I'm Dreaming,Patti Page,64,60,4
61,The Whistling Organ,"Dave ""Baby"" Cortez",62,61,5
62,Cherrystone,Addrisi Brothers,78,62,5
63,Velvet Waters,The Megatrons,51,51,6
64,There Is Something On Your Mind,Big Jay McNeely And Band,72,64,7
65,Ragtime Cowboy Joe,David Seville And The Chipmunks,-1,65,1
66,I Love An Angel,Little Bill and The Bluenotes,71,66,3
67,My Melancholy Baby,Tommy Edwards,37,26,8
68,High Hopes,"Frank Sinatra ""and a bunch of kids""",68,68,4
69,Here Comes Summer,Jerry Keller,98,69,2
70,The Happy Organ,"Dave ""Baby"" Cortez",38,1,17
71,Sorry (I Ran All The Way Home),The Impalas,41,2,17
72,"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra,76,72,3
73,"Goodbye Jimmy, Goodbye",Kathy Linden,36,11,13
74,It Was I,Skip And Flip,70,70,3
75,Till There Was You,Anita Bryant,85,75,2
76,Sweet Chile,Sheb Wooley,84,70,6
77,The Way I Walk,Jack Scott,100,77,2
78,Bei Mir Bist Du Schön,Louis Prima And Keely Smith,-1,78,1
79,Flower Of Love,The Crests featuring Johnny Mastro,80,79,5
80,Danny Boy,Sil Austin,83,59,6
81,Gidget,Jimmy Darren,54,41,11
82,What'd I Say (Part I & II),Ray Charles and his Orchestra,-1,82,1
83,"One Love, One Heart",The Four Coins,86,82,4
84,Ten Thousand Drums,Carl Smith,-1,84,1
85,Sea Of Love,Phil Phillips With The Twilights,-1,85,1
86,La Plume De Ma Tante,Hugo & Luigi,88,86,5
87,Sweet Someone,Eddie and Betty,87,87,2
88,Yes - Sir - ee,Dodie Stevens,79,79,3
89,What Is Love?,The Playmates,-1,89,1
90,See You In September,The Tempos,90,90,2
91,Kissin' Time,Bobby Rydell,93,91,2
92,"Oh, What A Fool",The Impalas,96,92,3
93,Beach Time,Roger Smith,94,93,2
94,Graduation's Here,The Fleetwoods,57,39,8
95,Happy Vacation,Jackie Lee,99,95,2
96,Lonely Guitar,Annette,-1,96,1
97,Sweet Sugar Lips,The Kalin Twins,-1,97,1
98,Crackin Up,Bo Diddley,-1,98,1
99,A Prayer And A Juke Box,Little Anthony And The Imperials,81,81,4
100,Rockin' Crickets,Hot-Toddys featuring Bill Pennell,69,57,11
