pos,title,artist,last_pos,peak_pos,streak
1,We Belong Together,Mariah Carey,1,1,18
2,Pon de Replay,Rihanna,2,2,10
3,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,3,3,15
4,Let Me Hold You,Bow Wow Featuring Omarion,5,4,12
5,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,4,4,13
6,Hollaback Girl,Gwen Stefani,6,1,20
7,Behind These Hazel Eyes,Kelly Clarkson,7,6,17
8,You And Me,Lifehouse,13,8,26
9,Don't Phunk With My Heart,The Black Eyed Peas,8,3,17
10,Listen To Your Heart,D.H.T.,12,10,11
11,Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,9,9,10
12,Get It Poppin',Fat Joe Featuring Nelly,10,9,11
13,Grind With Me,Pretty Ricky,11,7,18
14,Cater 2 U,Destiny's Child,19,14,16
15,Feel Good Inc,Gorillaz,16,15,12
16,Scars,Papa Roach,15,15,27
17,Just A Lil Bit,50 Cent,14,3,21
18,Beverly Hills,Weezer,21,13,18
19,Shake It Off,Mariah Carey,50,19,3
20,Best Of You,Foo Fighters,20,18,14
21,Holiday,Green Day,25,19,19
22,Switch,Will Smith,18,7,24
23,These Words, Natasha Bedingfield,30,23,7
24,Back Then,Mike Jones,22,22,11
25,Oh,Ciara Featuring Ludacris,17,2,21
26,Cool,Gwen Stefani,35,26,5
27,Speed Of Sound,Coldplay,23,8,15
28,Since U Been Gone,Kelly Clarkson,32,2,35
29,As Good As I Once Was,Toby Keith,28,28,11
30,"Sugar, We're Goin' Down",Fall Out Boy,31,30,7
31,Lonely No More,Rob Thomas,27,6,26
32,Mississippi Girl,Faith Hill,37,32,10
33,Give Me That,Webbie Featuring Bun B,29,29,15
34,Mr. Brightside,The Killers,33,10,27
35,Something More,Sugarland,41,35,13
36,Let Me Go,3 Doors Down,34,14,28
37,Inside Your Heaven,Carrie Underwood,26,1,7
38,Make Her Feel Good, Teairra Mari,45,38,11
39,Baby I'm Back,Baby Bash Featuring Akon,38,19,25
40,These Boots Are Made For Walkin',Jessica Simpson,24,14,5
41,Summer Nights,Lil Rob,36,36,8
42,How To Deal,Frankie J,39,39,12
43,Collide,Howie Day,40,20,27
44,Free Yourself,Fantasia,49,41,16
45,Must Be Nice,Lyfe Jennings,52,45,10
46,La Tortura,Shakira Featuring Alejandro Sanz,51,46,15
47,Play,David Banner,55,47,4
48,Chariot,Gavin DeGraw,42,30,18
49,Like You,Bow Wow Featuring Ciara,63,49,2
50,Diamonds From Sierra Leone,Kanye West,43,43,13
51,Incomplete,Backstreet Boys,47,13,17
52,Just The Girl,The Click Five,68,52,3
53,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,57,53,5
54,Fast Cars And Freedom,Rascal Flatts,46,38,15
55,Dreams,The Game,44,32,11
56,So Seductive,Tony Yayo Featuring 50 Cent,48,48,8
57,A Real Fine Place To Start,Sara Evans,62,57,6
58,Breathe (2 AM),Anna Nalick,54,54,16
59,Outta Control (Remix),50 Cent Featuring Mobb Deep,64,59,4
60,Don't Worry 'Bout A Thing,SHeDAISY,59,59,7
61,Gotta Getcha,Jermaine Dupri,60,60,5
62,Gold Digger,Kanye West Featuring Jamie Foxx,75,62,3
63,Making Memories Of Us,Keith Urban,58,34,17
64,Dem Boyz,Boyz N Da Hood,61,56,8
65,Untitled (How Can This Happen To Me?),Simple Plan,56,49,13
66,Inside Your Heaven,Bo Bice,53,2,6
67,This Is How A Heart Breaks,Rob Thomas,67,67,5
68,Play Something Country,Brooks & Dunn,70,68,7
69,And Then What,Young Jeezy Featuring Mannie Fresh,71,69,4
70,Do You Want Fries With That,Tim McGraw,76,70,5
71,Tell Me,Bobby Valentino,72,71,5
72,Alcohol,Brad Paisley,78,72,7
73,B.Y.O.B.,System Of A Down,66,27,18
74,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",93,74,3
75,Helena (So Long & Goodnight),My Chemical Romance,74,74,6
76,Help Somebody,Van Zant,81,76,5
77,Charlie Last Name: Wilson,Charlie Wilson,92,77,2
78,Trapped In The Closet,R. Kelly,65,22,15
79,Right Here,Staind,80,77,8
80,Pickin' Wildflowers,Keith Anderson,73,64,11
81,Don't Lie,The Black Eyed Peas,-1,81,1
82,The Hand That Feeds,Nine Inch Nails,79,31,19
83,Your Body,Pretty Ricky,88,83,2
84,Playa's Only,R. Kelly Featuring The Game,77,65,6
85,I Can't Stop Loving You,Kem,84,84,12
86,Redneck Yacht Club,Craig Morgan,100,86,2
87,Be My Escape,Relient K,82,82,3
88,You'll Be There,George Strait,69,54,17
89,Gotta Make It,Trey Songz Featuring Twista,-1,89,1
90,Somebody's Hero,Jamie O'Neal,90,90,3
91,Wordplay,Jason Mraz,-1,91,3
92,Something To Be Proud Of,Montgomery Gentry,96,92,2
93,Go!,Common,83,79,6
94,Wake Me Up When September Ends,Green Day,98,94,2
95,Girl,Destiny's Child,-1,23,19
96,Home,Michael Buble,-1,96,6
97,I'm A King,P$C Featuring T.I. & Lil Scrappy,91,91,2
98,Belly Dancer (Bananza),Akon,-1,98,1
99,Stay With Me (Brass Bed),Josh Gracin,-1,99,1
100,Hicktown,Jason Aldean,-1,100,1
