pos,title,artist,last_pos,peak_pos,streak
1,Le Freak,Chic,1,1,10
2,Too Much Heaven,Bee Gees,2,2,7
3,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,3,1,10
4,My Life,Billy Joel,4,4,9
5,I Love The Nightlife (Disco 'round),Alicia Bridges,5,5,26
6,I Just Wanna Stop,Gino Vannelli,6,4,17
7,Sharing The Night Together,Dr. Hook,7,7,16
8,Y.M.C.A.,Village People,8,8,11
9,(Our Love) Don't Throw It All Away,Andy Gibb,9,9,12
10,Hold The Line,Toto,10,10,13
11,Ooh Baby Baby,Linda Ronstadt,11,11,8
12,How You Gonna See Me Now,Alice Cooper,12,12,11
13,Promises,Eric Clapton And His Band,13,13,12
14,Time Passages,Al Stewart,14,7,14
15,MacArthur Park,Donna Summer,15,1,17
16,Strange Way,Firefall,16,11,14
17,We've Got Tonight,Bob Seger & The Silver Bullet Band,17,17,10
18,September,"Earth, Wind & Fire",18,18,7
19,A Little More Love,Olivia Newton-John,19,19,6
20,Please Come Home For Christmas,Eagles,20,20,4
21,I'm Every Woman,Chaka Khan,21,21,13
22,Every 1's A Winner,Hot Chocolate,22,22,8
23,New York Groove,Ace Frehley,23,23,12
24,Sweet Life,Paul Davis,24,17,19
25,Bicycle Race/Fat Bottomed Girls,Queen,25,25,8
26,Shake It,Ian Matthews,26,26,7
27,Lotta Love,Nicolette Larson,27,27,6
28,Fire,The Pointer Sisters,28,28,8
29,How Much I Feel,Ambrosia,29,3,18
30,I Was Made For Dancin',Leif Garrett,30,30,8
31,Straight On,Heart,31,15,15
32,Don't Hold Back,Chanson,32,32,8
33,Instant Replay,Dan Hartman,33,33,12
34,I Will Be In Love With You,Livingston Taylor,34,34,11
35,My Best Friend's Girl,The Cars,35,35,11
36,Part-Time Love,Elton John,36,22,8
37,A Man I'll Never Be,Boston,37,37,7
38,The Gambler,Kenny Rogers,38,38,9
39,Take Me To The River,Talking Heads,39,39,9
40,Da Ya Think I'm Sexy?,Rod Stewart,40,40,2
41,Don't Cry Out Loud,Melissa Manchester,41,41,7
42,Mary Jane,Rick James,42,42,9
43,Home And Dry,Gerry Rafferty,43,43,5
44,Got To Be Real,Cheryl Lynn,44,44,5
45,One Last Kiss,The J. Geils Band,45,45,7
46,"Hold Me, Touch Me",Paul Stanley,46,46,9
47,You Thrill Me,Exile,47,47,6
48,The Dream Never Dies,Cooper Brothers,48,48,10
49,You Took The Words Right Out Of My Mouth,Meat Loaf,49,49,8
50,Radioactive,Gene Simmons,50,50,5
51,Double Vision,Foreigner,51,2,15
52,The Power Of Gold,Dan Fogelberg/Tim Weisberg,52,24,12
53,Love Don't Live Here Anymore,Rose Royce,53,53,4
54,Soul Man,Blues Brothers,54,54,4
55,Shattered,The Rolling Stones,55,55,3
56,Baby I'm Burnin',Dolly Parton,56,56,4
57,Somewhere In The Night,Barry Manilow,57,57,3
58,In The Bush,Musique,58,58,11
59,You Need A Woman Tonight,Captain & Tennille,59,59,4
60,Your Sweetness Is My Weakness,Barry White,60,60,7
61,Alive Again,Chicago,61,14,11
62,Easy Driver,Kenny Loggins,62,62,5
63,Miles Away,Fotomaker,63,63,5
64,Dancin' Shoes,Nigel Olsson,64,64,3
65,I Don't Wanna Lose You,Daryl Hall John Oates,65,65,4
66,Light The Sky On Fire,Jefferson Starship,66,66,5
67,Got To Have Loving,Don Ray,67,44,14
68,I Believe You,Carpenters,68,68,4
69,Well All Right,Santana,69,69,8
70,Lost In Your Love,John Paul Young,70,70,4
71,Shake Your Groove Thing,Peaches & Herb,71,71,3
72,Silver Lining,Player,72,72,3
73,You've Really Got A Hold On Me,Eddie Money,73,73,6
74,Run For Home,Lindisfarne,74,33,14
75,"Blue Morning, Blue Day",Foreigner,75,75,2
76,I Will Survive,Gloria Gaynor,76,76,3
77,No Tell Lover,Chicago,77,77,2
78,Dancing In The City,Marshall Hain,78,78,4
79,There'll Never Be,Switch,79,36,13
80,Dancin' Shoes,Faith Band,80,80,3
81,Forever Autumn,Justin Hayward,81,47,13
82,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,82,82,7
83,What You Won't Do For Love,Bobby Caldwell,83,83,2
84,Who Do Ya Love,KC And The Sunshine Band,84,84,3
85,This Moment In Time,Engelbert Humperdinck,85,85,2
86,You Can Do It,Dobie Gray,86,86,2
87,Change Of Heart,Eric Carmen,87,19,16
88,Animal House,Stephen Bishop,88,88,2
89,Moment By Moment,Yvonne Elliman,89,89,2
90,Mary's Boy Child / Oh My Lord,Boney M,90,90,2
91,I'm Gonna Make You Love Me,The Blend,91,91,3
92,Ain't That Enough For You,John Davis And The Monster Orchestra,92,92,2
93,A Little Lovin' (Keeps The Doctor Away),The Raes,93,93,3
94,Can You Fool,Glen Campbell,94,38,11
95,Don't Want To Live Without It,Pablo Cruise,95,21,16
96,You Needed Me,Anne Murray,96,1,25
97,You Never Done It Like That,Captain & Tennille,97,10,22
98,Ready To Take A Chance Again,Barry Manilow,98,11,16
99,Hot Child In The City,Nick Gilder,99,1,30
100,Mañana,Jimmy Buffett,100,84,5
