pos,title,artist,last_pos,peak_pos,streak
1,I Don't Want To Miss A Thing,Aerosmith,1,1,2
2,The First Night,Monica,2,2,5
3,Crush,Jennifer Paige,3,3,11
4,My Way,Usher,4,2,13
5,The Boy Is Mine,Brandy & Monica,5,1,16
6,Daydreamin',Tatyana Ali,8,6,6
7,You're Still The One,Shania Twain,6,2,31
8,Adia,Sarah McLachlan,7,3,16
9,Never Ever,All Saints,9,4,8
10,Lookin' At Me,Mase Featuring Puff Daddy,12,10,8
11,Time After Time,Inoj,13,11,4
12,When The Lights Go Out,Five,10,10,15
13,Too Close,Next,14,1,31
14,Cruel Summer,Ace Of Base,11,10,9
15,Thinkin' Bout It,Gerald Levert,19,15,2
16,This Kiss,Faith Hill,16,16,26
17,I Still Love You,Next,17,17,6
18,Friend Of Mine,Kelly Price,18,12,9
19,Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",15,5,12
20,I Can Do That,Montell Jordan,94,20,5
21,Say It,Voices Of Theory,21,10,24
22,Truly Madly Deeply,Savage Garden,23,1,41
23,Still A G Thang,Snoop Dogg,26,23,2
24,Come With Me,Puff Daddy Featuring Jimmy Page,20,4,12
25,All My Life,K-Ci & JoJo,22,1,25
26,Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,24,15,12
27,Touch It,Monifah,32,27,6
28,Intergalactic,Beastie Boys,28,28,7
29,Still Not A Player,Big Punisher Featuring Joe,29,24,14
30,Goodbye To My Homies,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",27,27,5
31,To The Moon And Back,Savage Garden,25,24,30
32,Gotta Be,Jagged Edge,30,23,5
33,So Into You,Tamia,33,30,9
34,Movin' On,Mya Featuring Silkk The Shocker,42,34,6
35,Nobody Does It Better,Nate Dogg Featuring Warren G,31,18,10
36,Lately,Divine,-1,36,1
37,I Don't Want To Wait,Paula Cole,36,11,46
38,Looking Through Your Eyes,LeAnn Rimes,35,18,22
39,Ray Of Light,Madonna,34,5,10
40,Splackavellie,Pressha,55,40,2
41,How Do I Live,LeAnn Rimes,40,2,65
42,Together Again,Janet,46,1,39
43,Gettin' Jiggy Wit It,Will Smith,44,1,29
44,Cleopatra's Theme,Cleopatra,39,26,11
45,Woof Woof,69 Boyz,50,31,9
46,Nobody Else,Tyrese,51,46,4
47,Sex And Candy,Marcy Playground,37,8,23
48,Ooh La La,Rod Stewart,47,39,11
49,How's It Going To Be,Third Eye Blind,49,9,41
50,Everybody [Backstreet's Back],Backstreet Boys,45,4,22
51,My All,Mariah Carey,38,1,19
52,Shimmer,Fuel,-1,52,1
53,Horse & Carriage,Cam'Ron Featuring Mase,48,41,9
54,Stop,Spice Girls,41,16,13
55,Money Ain't A Thang,JD Featuring Jay-Z,52,52,11
56,SuperThug (What What),Noreaga,-1,56,1
57,What U See Is What U Get,Xzibit,56,50,7
58,Heaven's What I Feel,Gloria Estefan,57,27,17
59,Paper,Queen Latifah Featuring Apache,53,50,5
60,Landslide,Fleetwood Mac,59,51,9
61,26 Cents,The Wilkinsons,58,55,7
62,Hey Now Now,Swirl 360,54,47,8
63,Can't We Try,Rockell [Duet With Collage],73,59,11
64,I Get Lonely,Janet Featuring BLACKstreet,61,3,17
65,Whatcha Gone Do?,Link,60,23,15
66,If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",71,66,3
67,Definition,Mos Def & Kweli Are Black Star,67,67,4
68,Delicious,Pure Sugar,66,66,6
69,Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,63,25,16
70,Destiny,Myron,62,47,9
71,You Only Have To Say You Love Me,Hannah Jones,77,70,14
72,Ava Adore,The Smashing Pumpkins,70,42,11
73,Turn It Up [Remix]/Fire It Up,Busta Rhymes,65,10,19
74,Black Ice (Sky High),Goodie Mob Featuring Outkast,64,50,12
75,You Won't Forget Me,La Bouche,76,48,15
76,Here We Go,Funkmaster Flex Presents Khadejia Featuring Product,72,72,4
77,Touch Me,Solo,-1,77,1
78,It's Alright,Memphis Bleek (& Jay-Z),69,61,6
79,How Do I Say I'm Sorry,Tami Davis,68,63,11
80,"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,89,60,12
81,I Should Cheat On You,J'Son,81,81,2
82,Find A Way,A Tribe Called Quest,-1,82,1
83,Remember When,Color Me Badd,75,48,8
84,The Rockafeller Skank,Fatboy Slim,86,84,6
85,Stop Being Greedy,DMX,79,79,5
86,What I Didn't Know,Athenaeum,80,58,7
87,I Wasn't With It,Jesse Powell,85,85,4
88,Stepping Stone,Lari White,83,73,10
89,Wide Open Spaces,Dixie Chicks,93,89,2
90,Cheated (To All The Girls),Wyclef Jean Featuring Queen Pen & The Product,74,61,6
91,Stand By Me,4 The Cause,82,82,4
92,One Heart At A Time,Various Artists,90,56,16
93,If You Ever Have Forever In Mind,Vince Gill,78,60,11
94,Spark,Tori Amos,84,49,12
95,Wishlist,Pearl Jam,92,47,17
96,Here We Go Again,Aretha Franklin,88,76,9
97,Cover You In Kisses,John Michael Montgomery,95,91,7
98,2 Way Street,Missjones,97,62,11
99,The Arms Of The One Who Loves You,Xscape,87,7,20
100,Ninety Nine [Flash The Message],John Forte,91,59,16
