pos,title,artist,last_pos,peak_pos,streak
1,Maggie May/Reason To Believe,Rod Stewart,1,1,14
2,Superstar/Bless The Beasts And Children,Carpenters,3,2,7
3,Yo-Yo,The Osmonds,5,3,6
4,The Night They Drove Old Dixie Down,Joan Baez,4,3,10
5,Go Away Little Girl,Donny Osmond,2,1,11
6,Do You Know What I Mean,Lee Michaels,6,6,12
7,Uncle Albert/Admiral Halsey,Paul & Linda McCartney,7,1,10
8,If You Really Love Me,Stevie Wonder,9,8,10
9,Sweet City Woman,Stampeders,10,9,10
10,"Gypsys, Tramps & Thieves",Cher,28,10,5
11,Ain't No Sunshine,Bill Withers,8,3,14
12,Smiling Faces Sometimes,The Undisputed Truth,11,3,17
13,Tired Of Being Alone,Al Green,13,13,13
14,So Far Away/Smackwater Jack,Carole King,14,14,8
15,I've Found Someone Of My Own,The Free Movement,17,15,20
16,Trapped By A Thing Called Love,Denise LaSalle,18,16,9
17,I Woke Up In Love This Morning,The Partridge Family Starring Shirley Jones Featuring David Cassidy,16,13,10
18,Thin Line Between Love & Hate,The Persuaders,21,18,8
19,Stick-Up,The Honey Cone,15,11,11
20,Peace Train,Cat Stevens,34,20,4
21,Spanish Harlem,Aretha Franklin,12,2,12
22,Chirpy Chirpy Cheep Cheep,Mac And Katie Kissoon,20,20,13
23,Rain Dance,The Guess Who,19,19,10
24,Wedding Song (There Is Love),Paul Stookey,25,24,12
25,Stagger Lee,Tommy Roe,31,25,9
26,Never My Love,The 5th Dimension,30,26,5
27,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,27,27,9
28,Birds Of A Feather,The Raiders,29,28,6
29,Make It Funky (Part 1),James Brown,22,22,8
30,The Love We Had (Stays On My Mind),The Dells,32,30,10
31,Easy Loving,Freddie Hart,35,31,9
32,One Fine Morning,Lighthouse,36,32,6
33,The Story In Your Eyes,The Moody Blues,23,23,11
34,Only You Know And I Know,Delaney & Bonnie,40,34,4
35,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,62,35,2
36,You've Got To Crawl (Before You Walk),The 8th Day,54,36,5
37,Women's Love Rights,Laura Lee,41,37,7
38,MacArthur Park (Part II),Four Tops,38,38,6
39,A Natural Man,Lou Rawls,45,39,8
40,Long Ago And Far Away,James Taylor,58,40,3
41,I'm Comin' Home,Tommy James,44,41,4
42,The Year That Clayton Delaney Died,Tom T. Hall,50,42,9
43,"One Tin Soldier, The Legend of Billy Jack",Coven,52,43,5
44,K-Jee,The Nite-Liters,46,39,15
45,What Are You Doing Sunday,Dawn Featuring Tony Orlando,51,45,3
46,Charity Ball,Fanny,53,46,5
47,All Day Music,War,42,35,11
48,The Breakdown (Part I),Rufus Thomas,39,31,10
49,Questions 67 And 68/I'm A Man,Chicago,66,49,2
50,Theme From Shaft,Isaac Hayes,-1,50,1
51,She's All I Got,Freddie North,67,51,3
52,I'd Love To Change The World,Ten Years After,63,52,4
53,Everybody's Everything,Santana,-1,53,1
54,Desiderata,Les Crane,87,54,2
55,Two Divided By Love,The Grass Roots,79,55,2
56,Where Evil Grows,The Poppy Family,55,45,12
57,Talk It Over In The Morning,Anne Murray,57,57,6
58,It's Only Love,Elvis Presley,90,58,2
59,Spill The Wine,The Isley Brothers,71,59,3
60,It's A Cryin' Shame,Gayle McCormick,64,60,5
61,It's For You,Springwell,65,61,5
62,You Brought The Joy,Freda Payne,75,62,3
63,Love,The Lettermen,73,63,2
64,That's The Way A Woman Is,Messengers,72,64,6
65,Some Of Shelly's Blues,Nitty Gritty Dirt Band,70,65,6
66,Roll On,The New Colony Six,56,56,9
67,It's Impossible,The New Birth,81,67,2
68,Feel So Bad,Ray Charles,68,68,8
69,You Think You're Hot Stuff,Jean Knight,-1,69,1
70,Absolutely Right,Five Man Electrical Band,-1,70,1
71,Touch,The Supremes,97,71,2
72,Jennifer,Bobby Sherman,-1,72,1
73,I Don't Need No Doctor,Humble Pie,74,73,4
74,Bless You,Martha Reeves & The Vandellas,-1,74,1
75,"Freedom Comes, Freedom Goes",The Fortunes,76,75,3
76,Rub It In,Layng Martine,80,76,3
77,Wild Night,Van Morrison,83,77,2
78,Do I Love You,Paul Anka,82,78,3
79,Your Move (I've Seen All Good People),Yes,91,79,4
80,Life Is A Carnival,The Band,-1,80,1
81,Midnight Man,James Gang,89,81,2
82,Respect Yourself,The Staple Singers,-1,82,1
83,I Like What You Give,Nolan,-1,83,3
84,You Send Me,Ponderosa Twins + One,86,84,4
85,"Hot Pants - I'm Coming, Coming, I'm Coming",Bobby Byrd,88,85,4
86,I Know I'm In Love,Chee-Chee & Peppy,85,49,14
87,Mammy Blue,Pop-Tops,92,87,2
88,Are You Old Enough,Mark Lindsay,-1,88,1
89,All I Ever Need Is You,Sonny & Cher,-1,89,1
90,Mother,Barbra Streisand,-1,90,1
91,"Theme From ""Summer Of '42""",Peter Nero,-1,91,1
92,Everything's Alright,Yvonne Elliman,93,92,4
93,Walk Easy My Son,Jerry Butler,94,93,2
94,"Baby, I'm Yours",Jody Miller,100,94,2
95,I'm So Glad,The Fuzz,95,95,2
96,Valerie,Cymarron,96,96,3
97,Olena,Don Nix,98,97,2
98,Banks Of The Ohio,Olivia Newton-John,-1,98,1
99,Tell Me Why,Matthews' Southern Comfort,-1,99,1
100,Where Did Our Love Go,Donnie Elbert,-1,100,1
