pos,title,artist,last_pos,peak_pos,streak
1,Livin' La Vida Loca,Ricky Martin,1,1,8
2,If You Had My Love,Jennifer Lopez,8,2,4
3,No Scrubs,TLC,2,1,16
4,Fortunate,Maxwell,4,4,9
5,Kiss Me,Sixpence None The Richer,3,2,18
6,Where My Girls At?,702,5,5,6
7,Who Dat,JT Money Featuring Sole,7,5,7
8,That Don't Impress Me Much,Shania Twain,13,8,18
9,Every Morning,Sugar Ray,6,3,22
10,808,Blaque,10,10,8
11,Chante's Got A Man,Chante Moore,12,11,4
12,Give It To You,Jordan Knight,15,10,10
13,I Want It That Way,Backstreet Boys,17,13,7
14,Believe,Cher,9,1,25
15,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,11,2,24
16,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,23,16,3
17,Anywhere,112 Featuring Lil'z,20,15,12
18,Please Remember Me,Tim McGraw,18,10,10
19,What It's Like,Everlast,16,13,25
20,Slide,Goo Goo Dolls,19,8,27
21,Sweet Lady,Tyrese,22,12,20
22,Almost Doesn't Count,Brandy,25,22,7
23,The Hardest Thing,98 Degrees,21,20,11
24,What's It Gonna Be?!,Busta Rhymes Featuring Janet,14,3,13
25,Fly Away,Lenny Kravitz,24,12,27
26,If You (Lovin' Me),Silk,27,13,13
27,All Star,Smash Mouth,48,27,3
28,Angel Of Mine,Monica,26,1,27
29,Write This Down,George Strait,30,29,7
30,Two Teardrops,Steve Wariner,33,30,10
31,You Won't Ever Be Lonely,Andy Griggs,28,28,11
32,It's Not Right But It's Okay,Whitney Houston,50,32,5
33,Back 2 Good,matchbox 20,29,24,24
34,Man! I Feel Like A Woman!,Shania Twain,36,34,8
35,All I Have To Give,Backstreet Boys,34,5,19
36,Angel,Sarah McLachlan,32,4,27
37,Anyone Else,Collin Raye,38,37,13
38,...Baby One More Time,Britney Spears,31,1,29
39,My Favorite Girl,Dave Hollister,40,39,9
40,Holla Holla,Ja Rule,45,40,10
41,You,Jesse Powell,42,10,16
42,Praise You,Fatboy Slim,39,36,13
43,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,35,19,36
44,Whatever You Say,Martina McBride,52,44,6
45,With You,Lila McCann,51,45,10
46,Ex-Factor,Lauryn Hill,37,21,22
47,Save Tonight,Eagle-Eye Cherry,41,5,27
48,Sometimes,Britney Spears,57,48,3
49,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,70,49,2
50,Wish You Were Here,Mark Wills,44,34,14
51,We Like To Party!,Vengaboys,43,26,17
52,How Forever Feels,Kenny Chesney,46,27,18
53,I Will Remember You (Live),Sarah McLachlan,66,53,23
54,Did You Ever Think,R. Kelly,71,54,2
55,Sitting Home,Total,49,42,9
56,Anything But Down,Sheryl Crow,53,49,9
57,Strong Enough,Cher,75,57,3
58,Tell Me It's Real,K-Ci & JoJo,86,58,2
59,Tonight The Heartache's On Me,Dixie Chicks,59,59,4
60,No Pigeons,Sporty Thievz Featuring Mr. Woods,54,54,4
61,My Own Worst Enemy,Lit,64,61,7
62,Nann,Trick Daddy Featuring Trina,67,62,13
63,I Still Believe,Mariah Carey,47,4,18
64,Last Kiss,Pearl Jam,84,64,2
65,Blue Monday,Orgy,61,56,15
66,A Night To Remember,Joe Diffie,77,66,4
67,One Honest Heart,Reba,81,67,2
68,What'd You Come Here For?,Trina & Tamara,56,56,10
69,Happily Ever After,Case,-1,69,1
70,It's Over Now,Deborah Cox,79,70,3
71,Georgy Porgy,Eric Benet Featuring Faith Evans,68,55,12
72,Better Days (And The Bottom Drops Out),Citizen King,78,72,2
73,It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal,63,18,14
74,Special,Garbage,60,52,11
75,Lesson In Leavin',Jo Dee Messina,-1,75,1
76,My First Night With You,Mya,58,28,12
77,What's So Different,Ginuwine,62,49,16
78,Little Good-Byes,SHeDAISY,87,78,5
79,Hands Of A Working Man,Ty Herndon,55,47,12
80,Millennium,Robbie Williams,-1,80,1
81,Amazed,Lonestar,-1,81,1
82,I'll Think Of A Reason Later, Lee Ann Womack,74,38,15
83,I Drive Myself Crazy,'N Sync,73,67,7
84,All Night Long,Faith Evans Featuring Puff Daddy,69,9,18
85,Stranger In My Mirror,Randy Travis,85,85,3
86,Single White Female,Chely Wright,93,86,4
87,Hello L.O.V.E.,John Michael Montgomery,-1,87,1
88,Life,K-Ci & JoJo,72,60,12
89,Scar Tissue,Red Hot Chili Peppers,-1,89,1
90,Maybe Not Tonight,Sammy Kershaw & Lorrie Morgan,92,86,4
91,One,Creed,80,70,15
92,You Were Mine,Dixie Chicks,88,34,20
93,Gone Crazy,Alan Jackson,76,43,13
94,Why Don't You Get A Job?,The Offspring,83,74,9
95,Hate Me Now,NAS Featuring Puff Daddy,82,62,7
96,Ordinary Life,Chad Brock,91,39,16
97,Hillbilly Shoes,Montgomery Gentry,65,62,11
98,Heavy,Collective Soul,96,73,14
99,She's A Bitch,"Missy ""Misdemeanor"" Elliott",90,90,4
100,Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,98,98,5
