pos,title,artist,last_pos,peak_pos,streak
1,My Love,Paul McCartney And Wings,1,1,9
2,Frankenstein,Edgar Winter Group,3,1,14
3,Pillow Talk,Sylvia (r&b),4,3,12
4,Daniel,Elton John,2,2,10
5,Playground In My Mind,Clint Holmes,10,5,12
6,I'm Gonna Love You Just A Little More Baby,Barry White,7,6,9
7,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,5,1,17
8,You Are The Sunshine Of My Life,Stevie Wonder,6,1,13
9,Hocus Pocus,Focus,9,9,15
10,Long Train Runnin',The Doobie Brothers,22,10,8
11,Right Place Wrong Time,Dr. John,16,11,9
12,Drift Away,Dobie Gray,11,5,16
13,Give Me Love - (Give Me Peace On Earth),George Harrison,14,13,4
14,Will It Go Round In Circles,Billy Preston,19,14,11
15,One Of A Kind (Love Affair),The Spinners,24,15,7
16,Wildflower,Skylark,13,9,17
17,Kodachrome,Paul Simon,28,17,4
18,Stuck In The Middle With You,Stealers Wheel,15,6,15
19,Shambala,Three Dog Night,36,19,4
20,I'm Doin' Fine Now,New York City,18,18,15
21,Steamroller Blues/Fool,Elvis Presley,17,17,9
22,Reeling In The Years,Steely Dan,12,11,14
23,The Night The Lights Went Out In Georgia,Vicki Lawrence,23,1,18
24,Little Willy,The Sweet,8,3,21
25,The Right Thing To Do,Carly Simon,26,17,11
26,"Bad, Bad Leroy Brown",Jim Croce,31,26,8
27,Thinking Of You,Loggins & Messina,20,18,11
28,Leaving Me,The Independents,21,21,10
29,Funky Worm,Ohio Players,27,15,16
30,Natural High,Bloodstone,41,30,8
31,No More Mr. Nice Guy,Alice Cooper,25,25,9
32,The Cisco Kid,War,33,2,15
33,And I Love You So,Perry Como,29,29,9
34,Give It To Me,The J. Geils Band,34,34,11
35,"Daddy Could Swear, I Declare",Gladys Knight And The Pips,38,35,7
36,You'll Never Get To Heaven (If You Break My Heart),The Stylistics,53,36,4
37,Teddy Bear Song,Barbara Fairchild,32,32,16
38,Behind Closed Doors,Charlie Rich,43,38,7
39,Boogie Woogie Bugle Boy,Bette Midler,49,39,5
40,Let's Pretend,Raspberries,35,35,12
41,Close Your Eyes,Edward Bear,37,37,9
42,You Can't Always Get What You Want,The Rolling Stones,45,42,7
43,Back When My Hair Was Short,Gunhill Road,40,40,11
44,Diamond Girl,Seals & Crofts,51,44,5
45,Smoke On The Water,Deep Purple,69,45,3
46,Satin Sheets,Jeanne Pruett,63,46,5
47,I Can Understand It,The New Birth,46,35,12
48,Money,Pink Floyd,55,48,4
49,Give Your Baby A Standing Ovation,The Dells,48,48,8
50,The Free Electric Band,Albert Hammond,58,50,7
51,Super Fly Meets Shaft,John & Ernest,39,31,9
52,Drinking Wine Spo-dee O'dee,Jerry Lee Lewis,54,41,10
53,Hey You! Get Off My Mountain,The Dramatics,62,53,6
54,Swamp Witch,Jim Stafford,71,54,5
55,With A Child's Heart,Michael Jackson,50,50,6
56,"It Sure Took A Long, Long Time",Lobo,30,27,10
57,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",67,57,9
58,Armed And Extremely Dangerous,First Choice,47,28,14
59,Why Me,Kris Kristofferson,59,59,10
60,Doing It To Death,Fred Wesley & The J.B.'s,83,60,2
61,So Very Hard To Go,Tower Of Power,61,61,6
62,Hearts Of Stone,The Blue Ridge Rangers,42,37,11
63,Misdemeanor,Foster Sylvers,96,63,2
64,Time To Get Down,The O'Jays,77,64,4
65,Touch Me In The Morning,Diana Ross,89,65,2
66,Shambala,B.W. Stevenson,73,66,5
67,I' Been Watchin' You,The South Side Movement,72,61,9
68,What About Me,Anne Murray,74,68,3
69,Yesterday Once More,Carpenters,79,69,2
70,Love And Happiness,Earnest Jackson,100,70,2
71,Brother's Gonna Work It Out,Willie Hutch,93,71,4
72,Isn't It About Time,Stephen Stills-Manassas,56,56,7
73,There's No Me Without You,The Manhattans,-1,73,1
74,Finder's Keepers,Chairman Of The Board,-1,74,1
75,"Never, Never, Never (Grande, Grande, Grande)",Shirley Bassey,90,75,2
76,Without You In My Life,Tyrone Davis,64,64,8
77,Think,James Brown,92,77,4
78,Fencewalk,Mandrill,52,52,9
79,I'll Always Love My Mama (Part I),The Intruders,85,79,2
80,The Plastic Man,The Temptations,-1,80,1
81,I'd Rather Be A Cowboy,John Denver,81,81,3
82,I Like You,Donovan,66,66,7
83,First Cut Is The Deepest,Keith Hampshire,70,70,8
84,A Passion Play (Edit #8),Jethro Tull,80,80,4
85,Letter To Lucille,Tom Jones,75,75,5
86,What's Your Mama's Name,Tanya Tucker,95,86,3
87,Bad Weather,The Supremes,-1,87,1
88,Don't Let It Get You Down,The Crusaders,86,86,5
89,Come Live With Me,Roy Clark,97,89,3
90,I Can Make It Thru The Days (But Oh Those Lonely Nights),Ray Charles,-1,90,1
91,Together We Can Make Such Sweet Music,The Spinners,91,91,5
92,Black Byrd,Donald Byrd,-1,92,1
93,Out Of The Question,Gilbert O'Sullivan,57,17,15
94,My Heart Just Keeps On Breakin',The Chi-lites,-1,94,1
95,Your Side Of The Bed,Mac Davis,88,88,6
96,Soul Makossa,Afrique,-1,96,1
97,Mother-in-law,Clarence Carter,-1,97,1
98,Avenging Annie,Andy Pratt,78,78,7
99,I Don't Want To Make You Wait,The Delfonics,-1,99,1
100,Roll Over Beethoven,Electric Light Orchestra,65,65,7
