pos,title,artist,last_pos,peak_pos,streak
1,Da Ya Think I'm Sexy?,Rod Stewart,3,1,8
2,Y.M.C.A.,Village People,2,2,17
3,Le Freak,Chic,1,1,16
4,A Little More Love,Olivia Newton-John,4,4,12
5,Fire,The Pointer Sisters,8,5,14
6,Every 1's A Winner,Hot Chocolate,7,6,14
7,I Will Survive,Gloria Gaynor,10,7,9
8,September,"Earth, Wind & Fire",9,8,13
9,Too Much Heaven,Bee Gees,5,1,13
10,Lotta Love,Nicolette Larson,11,10,12
11,Somewhere In The Night,Barry Manilow,14,11,9
12,I Was Made For Dancin',Leif Garrett,12,12,14
13,New York Groove,Ace Frehley,13,13,18
14,Got To Be Real,Cheryl Lynn,15,14,11
15,Shake It,Ian Matthews,16,15,13
16,Soul Man,Blues Brothers,17,16,10
17,Heaven Knows,Donna Summer With Brooklyn Dreams,18,17,5
18,No Tell Lover,Chicago,19,18,8
19,The Gambler,Kenny Rogers,23,19,15
20,"Blue Morning, Blue Day",Foreigner,22,20,8
21,Don't Hold Back,Chanson,21,21,14
22,Don't Cry Out Loud,Melissa Manchester,24,22,13
23,My Life,Billy Joel,6,3,15
24,Shake Your Groove Thing,Peaches & Herb,30,24,9
25,Dancin' Shoes,Nigel Olsson,33,25,9
26,Take Me To The River,Talking Heads,27,26,15
27,Baby I'm Burnin',Dolly Parton,29,27,10
28,Home And Dry,Gerry Rafferty,28,28,11
29,Tragedy,Bee Gees,-1,29,1
30,Every Time I Think Of You,The Babys,37,30,6
31,Lady,Little River Band,36,31,6
32,What A Fool Believes,The Doobie Brothers,41,32,4
33,What You Won't Do For Love,Bobby Caldwell,38,33,8
34,Hold The Line,Toto,20,5,19
35,Ooh Baby Baby,Linda Ronstadt,25,7,14
36,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,26,1,16
37,I Just Fall In Love Again,Anne Murray,49,37,3
38,Crazy Love,Poco,48,38,4
39,You Can Do It,Dobie Gray,43,39,8
40,Haven't Stopped Dancing Yet,Gonzalez,47,40,6
41,Sing For The Day,Styx,45,41,6
42,Stormy,Santana,46,42,6
43,Dancing In The City,Marshall Hain,44,43,10
44,You Make Me Feel (Mighty Real),Sylvester,50,44,5
45,Song On The Radio,Al Stewart,52,45,3
46,Forever In Blue Jeans,Neil Diamond,55,46,3
47,Sultans Of Swing,Dire Straits,-1,47,1
48,Shattered,The Rolling Stones,31,31,9
49,Stumblin' In,Suzi Quatro & Chris Norman,78,49,3
50,You Stepped Into My Life,Melba Moore,56,50,4
51,Knock On Wood,Amii Stewart,75,51,3
52,I Go To Rio,Pablo Cruise,59,52,5
53,Every Which Way But Loose,Eddie Rabbitt,64,53,4
54,Maybe I'm A Fool,Eddie Money,67,54,3
55,I Don't Know If It's Right,"Evelyn ""Champagne"" King",65,55,6
56,Get Down,Gene Chandler,58,56,6
57,"Goodbye, I Love You",Firefall,66,57,4
58,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,60,58,13
59,"Pops, We Love You (A Tribute To Father)","Diana Ross, Marvin Gaye, Smokey Robinson & Stevie Wonder",63,59,4
60,Lonely Wind,Kansas,62,60,4
61,A Little Lovin' (Keeps The Doctor Away),The Raes,61,61,9
62,Chase,Giorgio Moroder,69,62,4
63,"Baby, I Need Your Lovin'",Eric Carmen,71,63,3
64,Music Box Dancer,Frank Mills,73,64,3
65,Superman,Herbie Mann,74,65,5
66,Livin' It Up (Friday Night),Bell & James,76,66,3
67,Big Shot,Billy Joel,-1,67,1
68,Love Don't Live Here Anymore,Rose Royce,32,32,10
69,He's The Greatest Dancer,Sister Sledge,-1,69,1
70,Our Love Is Insane,Desmond Child And Rouge,72,70,4
71,Dog + Butterfly,Heart,82,71,2
72,All The Time In The World,Dr. Hook,84,72,2
73,Run Home Girl,Sad Cafe,79,73,5
74,Bustin' Loose,Chuck Brown & The Soul Searchers,88,74,2
75,Take Me Home,Cher,-1,75,1
76,Survivor,Cindy Bullens,90,76,2
77,Oh Honey,Delegation,89,77,2
78,Fancy Dancer,Frankie Valli,80,78,3
79,Take That To The Bank,Shalamar,81,79,5
80,Just One Look,Linda Ronstadt,-1,80,1
81,Theme From Superman (Main Title),The London Symphony Orchestra/John Williams,83,81,3
82,Four Strong Winds,Neil Young,86,82,2
83,Bad Brakes,Cat Stevens,85,83,3
84,Contact,Edwin Starr,-1,84,1
85,For You And I,10cc,87,85,2
86,I'll Supply The Love,Toto,-1,86,1
87,Precious Love,Bob Welch,-1,87,1
88,I Want Your Love,Chic,-1,88,1
89,Now That We Found Love,Third World,-1,89,1
90,Love Struck,Stonebolt,-1,90,1
91,Shoot Me (With Your Love),Tasha Thomas,94,91,3
92,Promises,Eric Clapton And His Band,34,9,18
93,We've Got Tonight,Bob Seger & The Silver Bullet Band,39,13,16
94,One Last Kiss,The J. Geils Band,35,35,13
95,I Don't Wanna Lose You,Daryl Hall John Oates,42,42,10
96,Sharing The Night Together,Dr. Hook,57,6,22
97,You Need A Woman Tonight,Captain & Tennille,51,40,10
98,(Our Love) Don't Throw It All Away,Andy Gibb,53,9,18
99,Dancin' Shoes,Faith Band,54,54,9
100,Not Fade Away,Tanya Tucker,70,70,4
