pos,title,artist,last_pos,peak_pos,streak
1,All For You,Janet,1,1,7
2,Survivor,Destiny's Child,2,2,7
3,Thank You,Dido,4,3,16
4,Missing You,Case,5,4,12
5,Angel,Shaggy Featuring Rayvon,3,1,18
6,Hanging By A Moment,Lifehouse,10,6,12
7,Butterfly,Crazy Town,6,1,17
8,Ride Wit Me,Nelly Featuring City Spud,12,8,10
9,Stutter,Joe Featuring Mystikal,7,1,17
10,Stranger In My House,Tamia,11,10,16
11,Get Over Yourself,Eden's Crush,8,8,5
12,Again,Lenny Kravitz,9,4,24
13,Follow Me,Uncle Kracker,22,13,8
14,Jaded,Aerosmith,13,7,14
15,Crazy,K-Ci & JoJo,14,11,21
16,Bizounce,Olivia,15,15,7
17,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,16,8,19
18,South Side,Moby Featuring Gwen Stefani,18,18,22
19,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",29,19,3
20,What Would You Do?,City High,25,20,6
21,If You're Gone,matchbox twenty,17,5,28
22,I Hope You Dance,Lee Ann Womack,19,14,34
23,Never Had A Dream Come True,S Club 7,23,23,9
24,I'm Like A Bird,Nelly Furtado,27,24,9
25,Heard It All Before,Sunshine Anderson,21,21,8
26,Promise,Jagged Edge,20,9,19
27,Play,Jennifer Lopez,28,27,4
28,Love,Musiq Soulchild,24,24,11
29,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",31,29,6
30,"So Fresh, So Clean",OutKast,41,30,9
31,Fiesta,R. Kelly Featuring Jay-Z,43,31,5
32,Ain't Nothing 'Bout You,Brooks & Dunn,34,32,8
33,It's A Great Day To Be Alive,Travis Tritt,37,33,9
34,Oochie Wally,QB Finest Featuring Nas & Bravehearts,26,26,9
35,Who I Am,Jessica Andrews,30,28,14
36,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,33,13,14
37,Drops Of Jupiter (Tell Me),Train,47,37,7
38,The Way You Love Me,Faith Hill,36,6,52
39,Breathless,The Corrs,38,34,14
40,Grown Men Don't Cry,Tim McGraw,50,40,5
41,Don't Happen Twice,Kenny Chesney,48,41,8
42,Maybe I Deserve,Tank,42,42,7
43,If I Fall You're Going Down With Me,Dixie Chicks,49,43,7
44,One More Day,Diamond Rio,40,29,15
45,Don't Tell Me,Madonna,32,4,21
46,Southern Hospitality,Ludacris,46,23,15
47,If My Heart Had Wings,Faith Hill,45,39,13
48,Love Don't Cost A Thing,Jennifer Lopez,39,3,21
49,Mrs. Steven Rudy,Mark McGuinn,54,49,6
50,Drive,Incubus,55,50,11
51,Peaches & Cream,112,63,51,3
52,You Shouldn't Kiss Me Like This,Toby Keith,51,32,18
53,Video,India.Arie ,68,53,5
54,Superwoman Pt. II,Lil' Mo Featuring Fabolous,69,54,5
55,A Long Walk,Jill Scott,53,43,12
56,Lay Low,"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",58,56,6
57,Yellow,Coldplay,61,57,8
58,Take It To Da House,Trick Daddy Featuring The SNS Express,64,58,8
59,Look At Us,Sarina Paris,62,59,10
60,Around The World (La La La La La),ATC,57,28,12
61,She Misses Him,Tim Rushlow,59,59,7
62,Danger (Been So Long),Mystikal Featuring Nivea,66,14,20
63,It's Been Awhile,Staind,73,63,3
64,I Like Them Girls,Tyrese,80,64,4
65,Right Where I Need To Be,Gary Allan,79,65,4
66,Until The End Of Time,2Pac,82,66,2
67,Best I Ever Had (Grey Sky Morning),Vertical Horizon,71,58,9
68,After Party,Koffee Brown,67,44,16
69,If You Can Do Anything Else,George Strait,76,69,3
70,Request Line,The Black Eyed Peas Featuring Macy Gray,70,63,5
71,Who's That Girl?,Eve,60,47,11
72,Free,Mya,56,42,13
73,I Could Not Ask For More,Sara Evans,83,73,2
74,Outside,Aaron Lewis Of Staind With Fred Durst,74,56,14
75,There It Is,Ginuwine,77,75,4
76,Could It Be,Jaheim,65,26,20
77,But For The Grace Of God,Keith Urban,75,37,19
78,She Couldn't Change Me,Montgomery Gentry,85,78,4
79,Two People Fell In Love,Brad Paisley,-1,79,1
80,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,-1,80,1
81,My Way,Limp Bizkit,-1,81,1
82,One More Time,Daft Punk,72,61,12
83,Rose Bouquet,Phil Vassar,-1,83,1
84,When Somebody Loves You,Alan Jackson,-1,84,1
85,Pour Me,Trick Pony,78,71,13
86,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,86,86,4
87,Puppy Love,Lil Bow Wow Featuring Jagged Edge,81,81,3
88,There Is No Arizona,Jamie O'Neal,88,40,19
89,La Bomba,Azul Azul,89,89,4
90,One Step Closer,Linkin Park,87,75,12
91,Don't Talk,Jon B,84,58,11
92,Lady (Hear Me Tonight),Modjo,96,81,17
93,Chickenhead,Project Pat,90,87,9
94,Just Another Girl,Monica,91,64,10
95,You Make Me Sick,P!nk,94,33,17
96,That's How I Beat Shaq,Aaron Carter,-1,96,1
97,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",93,86,13
98,Soul Sista,Bilal,98,71,14
99,"Like, Wow!",Leslie Carter,-1,99,1
100,Too Little Too Late,Barenaked Ladies,99,86,4
