pos,title,artist,last_pos,peak_pos,streak
1,Just The Way You Are,Bruno Mars,3,1,9
2,Love The Way You Lie,Eminem Featuring Rihanna,2,1,13
3,Only Girl (In The World),Rihanna,75,3,2
4,Teenage Dream,Katy Perry,1,1,9
5,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,6,5,10
6,Dynamite,Taio Cruz,4,2,16
7,I Like It,Enrique Iglesias Featuring Pitbull,5,4,19
8,Just A Dream,Nelly,7,7,5
9,Club Can't Handle Me,Flo Rida Featuring David Guetta,9,9,12
10,Like A G6, Far*East Movement Featuring Cataracs & Dev,16,10,6
11,Take It Off,Ke$ha,8,8,10
12,Mine,Taylor Swift,10,3,7
13,Bottoms Up,Trey Songz Featuring Nicki Minaj,17,13,6
14,Not Afraid,Eminem,15,1,20
15,Cooler Than Me,Mike Posner,13,6,21
16,Airplanes,B.o.B Featuring Hayley Williams,14,2,23
17,California Gurls,Katy Perry Featuring Snoop Dogg,12,1,19
18,Magic,B.o.B Featuring Rivers Cuomo,11,10,15
19,Deuces,Chris Brown Featuring Tyga & Kevin McCall,20,19,12
20,Misery,Maroon 5,19,17,13
21,Dog Days Are Over,Florence + The Machine,93,21,2
22,Animal,Neon Trees,24,22,16
23,Ridin' Solo,Jason Derulo,18,9,25
24,OMG,Usher Featuring will.i.am,21,1,25
25,Fancy,Drake Featuring T.I. & Swizz Beatz,49,25,8
26,Stuck Like Glue,Sugarland,22,20,8
27,The Catalyst,Linkin Park,73,27,7
28,Secrets,OneRepublic,26,26,13
29,Hot Tottie,Usher Featuring Jay-Z,30,25,6
30,If I Had You,Adam Lambert,31,30,13
31,Right Above It,Lil Wayne Featuring Drake,28,6,5
32,The Boys of Fall,Kenny Chesney,29,18,8
33,Billionaire,Travie McCoy Featuring Bruno Mars,23,4,25
34,Find Your Love,Drake,25,5,20
35,F**k You! (Forget You),Cee Lo Green,36,33,4
36,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,37,36,7
37,Radioactive,Kings Of Leon,-1,37,1
38,Your Love,Nicki Minaj,27,14,16
39,The Only Exception,Paramore,43,24,17
40,If I Die Young,The Band Perry,39,39,11
41,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj,41,41,7
42,"Hey, Soul Sister",Train,33,3,51
43,If It's Love,Train,34,34,15
44,Teach Me How To Dougie,Cali Swag District,38,28,17
45,King Of Anything,Sara Bareilles,32,32,13
46,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,45,45,2
47,Need You Now,Lady Antebellum,46,2,58
48,Smile,Uncle Kracker,44,31,33
49,Miss Me,Drake Featuring Lil Wayne,42,15,16
50,Breakeven,The Script,50,12,42
51,Half Of My Heart,John Mayer,40,25,17
52,Our Kind Of Love,Lady Antebellum,51,51,15
53,September,Daughtry,57,53,7
54,Come Back Song,Darius Rucker,53,53,10
55,Pretty Good At Drinkin' Beer,Billy Currington,47,41,16
56,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,72,56,6
57,Check It Out,will.i.am & Nicki Minaj,78,57,2
58,Love All Over Me,Monica,58,58,10
59,Got Your Back,T.I. Featuring Keri Hilson,52,38,16
60,Farmer's Daughter,Rodney Atkins,63,60,14
61,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,62,60,11
62,Roll With It,Easton Corbin,65,62,10
63,Little White Church,Little Big Town,60,59,16
64,All Over Me,Josh Turner,66,64,12
65,A Year Without Rain,Selena Gomez & The Scene,35,35,2
66,My Kinda Party,Jason Aldean,64,54,4
67,POWER,Kanye West,70,22,12
68,Love Like Woe,The Ready Set,71,68,6
69,Love Like Crazy,Lee Brice,54,45,20
70,La La La,Auburn Featuring Iyaz,59,51,10
71,Holding You Down (Goin In Circles),Jazmine Sullivan,76,71,4
72,Pretty Boy Swag,Soulja Boy Tell'em,56,34,14
73,All About Tonight,Blake Shelton,61,37,14
74,Can't Be Friends,Trey Songz,-1,74,1
75,Little Lion Man,Mumford & Sons,79,75,6
76,Why Wait,Rascal Flatts,80,48,5
77,Free,Zac Brown Band,68,34,18
78,Erase Me,Kid Cudi Featuring Kanye West,69,22,4
79,Break My Bank,New Boyz Featuring Iyaz,74,68,10
80,Toot It And Boot It,YG,83,80,4
81,Anything Like Me,Brad Paisley,94,81,3
82,Put You In A Song,Keith Urban,-1,82,1
83,We No Speak Americano,Yolanda Be Cool & Dcup,-1,83,1
84,Bittersweet,Fantasia,85,74,11
85,The Breath You Take,George Strait,91,85,3
86,Round & Round,Selena Gomez & The Scene,77,24,13
87,Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,82,38,15
88,Way Out Here,Josh Thompson,97,88,4
89,Only Prettier,Miranda Lambert,96,89,3
90,Somebody To Love,Justin Bieber Featuring Usher,-1,15,18
91,All I Want Is You,Miguel Featuring J. Cole,-1,91,1
92,Hold You (Hold Yuh),Gyptian,-1,77,15
93,Glitter In The Air,P!nk,86,18,18
94,Turn On The Radio,Reba,-1,94,1
95,U Smile,Justin Bieber,-1,27,2
96,Waiting For The End,Linkin Park,-1,96,1
97,Smoke A Little Smoke, Eric Church,-1,97,1
98,Rhythm of Love,Plain White T's,99,96,3
99,Trailerhood,Toby Keith,98,97,4
100,Black And Yellow,Wiz Khalifa,-1,100,1
