pos,title,artist,last_pos,peak_pos,streak
1,Brown Sugar,The Rolling Stones,3,1,5
2,Joy To The World,Three Dog Night,1,1,12
3,Never Can Say Goodbye,Jackson 5,2,2,9
4,Want Ads,The Honey Cone,6,4,8
5,It Don't Come Easy,Ringo Starr,8,5,5
6,Put Your Hand In The Hand,Ocean,4,2,12
7,Bridge Over Troubled Water/Brand New Me,Aretha Franklin,7,7,7
8,Sweet And Innocent,Donny Osmond of The Osmonds,13,8,10
9,Me And You And A Dog Named Boo,Lobo,5,5,9
10,Chick-A-Boom (Don't Ya Jes' Love It),Daddy Dewdrop,10,9,13
11,Rainy Days And Mondays,Carpenters,20,11,3
12,Love Her Madly,The Doors,11,11,8
13,If,Bread,9,4,10
14,Superstar,Murray Head With The Trinidad Singers,15,14,27
15,I Don't Know How To Love Him,Helen Reddy,17,15,15
16,Here Comes The Sun,Richie Havens,16,16,11
17,Stay Awhile,The Bells,12,7,13
18,I'll Meet You Halfway,The Partridge Family Starring Shirley Jones Featuring David Cassidy,27,18,4
19,Treat Her Like A Lady,Cornelius Brothers & Sister Rose,24,19,8
20,Toast And Marmalade For Tea,Tin Tin,25,20,9
21,It's Too Late/I Feel The Earth Move,Carole King,38,21,4
22,Don't Knock My Love - Pt. 1,Wilson Pickett,29,22,6
23,Woodstock,Matthews' Southern Comfort,23,23,13
24,Right On The Tip Of My Tongue,Brenda & The Tabulations,26,24,9
25,I Don't Blame You At All,Smokey Robinson & The Miracles,22,18,11
26,(For God's Sake) Give More Power To The People,The Chi-lites,28,26,8
27,Nathan Jones,The Supremes,40,27,4
28,I Love You For All Seasons,The Fuzz,21,21,19
29,Reach Out I'll Be There,Diana Ross,30,29,5
30,Timothy,The Buoys,19,17,16
31,The Drum,Bobby Sherman,34,31,5
32,"When You're Hot, You're Hot",Jerry Reed,42,32,4
33,Cool Aid,Paul Humphrey & His Cool Aid Chemists,33,33,12
34,Me And My Arrow,Nilsson,35,34,11
35,I Don't Know How To Love Him,Yvonne Elliman,37,35,6
36,What's Going On,Marvin Gaye,18,2,15
37,Power To The People,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,31,11,9
38,Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,43,38,8
39,Double Lovin',The Osmonds,53,39,3
40,Lowdown,Chicago,41,40,4
41,I Am...I Said/Done Too Soon,Neil Diamond,14,4,10
42,Albert Flasher/Broken,The Guess Who,46,42,7
43,That's The Way I've Always Heard It Should Be,Carly Simon,44,43,7
