pos,title,artist,last_pos,peak_pos,streak
1,You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,2,1,8
2,Jazzman,Carole King,3,2,11
3,Whatever Gets You Thru The Night,John Lennon With The Plastic Ono Nuclear Band,6,3,7
4,Tin Man,America,10,4,12
5,Back Home Again,John Denver,11,5,8
6,My Melody Of Love,Bobby Vinton,17,6,8
7,Do It ('til You're Satisfied), B.T. Express,14,7,7
8,The Bitch Is Back,Elton John,4,4,10
9,Life Is A Rock (But The Radio Rolled Me),Reunion,12,9,10
10,Carefree Highway,Gordon Lightfoot,13,10,11
11,Everlasting Love,Carl Carlton,19,11,8
12,You Haven't Done Nothin,Stevie Wonder,1,1,15
13,Longfellow Serenade,Neil Diamond,22,13,6
14,The Need To Be,Jim Weatherly,18,14,9
15,I Can Help,Billy Swan,25,15,7
16,Can't Get Enough,Bad Company,5,5,13
17,Love Don't Love Nobody - Pt. I,The Spinners,23,17,8
18,Overnight Sensation (Hit Record),Raspberries,20,18,9
19,I've Got The Music In Me,The Kiki Dee Band,24,19,9
20,When Will I See You Again,The Three Degrees,26,20,7
21,Do It Baby,The Miracles,16,13,12
22,Rockin' Soul,The Hues Corporation,30,22,5
23,So You Are A Star,The Hudson Brothers,29,23,8
24,People Gotta Move,Gino Vannelli,32,24,8
25,Wishing You Were Here,Chicago,31,25,4
26,Angie Baby,Helen Reddy,36,26,4
27,Sha-La-La (Make Me Happy),Al Green,33,27,7
28,Distant Lover,Marvin Gaye,28,28,7
29,Cat's In The Cradle,Harry Chapin,37,29,6
30,After The Goldrush,Prelude,38,30,6
31,Stop And Smell The Roses,Mac Davis,9,9,12
32,You Got The Love,Rufus Featuring Chaka Khan,40,32,5
33,Kung Fu Fighting,Carl Douglas,55,33,5
34,Play Something Sweet (Brickyard Blues),Three Dog Night,35,34,7
35,Doraville,Atlanta Rhythm Section,46,35,6
36,You Can Have Her,Sam Neely,41,36,8
37,Promised Land,Elvis Presley,48,37,3
38,La La Peace Song,Al Wilson,49,38,6
39,Then Came You,Dionne Warwicke & Spinners,15,1,16
40,Fairytale,The Pointer Sisters,51,40,6
41,The Black-Eyed Boys,Paper Lace,53,41,5
42,Touch Me,Fancy,54,42,5
43,Love Me For A Reason,The Osmonds,21,10,11
44,Sweet Home Alabama,Lynyrd Skynyrd,8,8,16
45,"Honey, Honey",ABBA,27,27,9
46,"You're The First, The Last, My Everything",Barry White,60,46,2
47,I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,59,47,5
48,Steppin' Out (Gonna Boogie Tonight),Tony Orlando & Dawn,7,7,12
49,She Called Me Baby,Charlie Rich,47,47,7
50,Laughter In The Rain,Neil Sedaka,65,50,4
51,Heavy Fallin' Out,The Stylistics,64,51,4
52,In The Bottle,Brother To Brother,58,52,5
53,Sugar Pie Guy Pt. 1,The Joneses,63,53,6
54,I Can't Leave You Alone,George McCrae,50,50,5
55,Three Ring Circus,Blue Magic,67,55,4
56,Woman To Woman,Shirley Brown,68,56,2
57,Pretzel Logic,Steely Dan,57,57,5
58,Let's Straighten It Out,Latimore,72,58,3
59,Junior's Farm/Sally G,Paul McCartney And Wings,-1,59,1
60,Ride 'em Cowboy,Paul Davis,70,60,5
61,Must Of Got Lost,The J. Geils Band,-1,61,1
62,Ask Me," Ecstasy, Passion & Pain",73,62,4
63,Virgin Man,Smokey Robinson,56,56,7
64,Ain't Too Proud To Beg,The Rolling Stones,-1,64,1
65,"Fire, Baby I'm On Fire",Andy Kim,76,65,3
66,Willie And The Hand Jive,Eric Clapton,78,66,2
67,Second Avenue,Garfunkel,34,34,8
68,"Whatever You Got, I Want",Jackson 5,79,68,3
69,Nobody,The Doobie Brothers,80,69,2
70,Country Side Of Life,Wet Willie,77,70,3
71,Bungle In The Jungle,Jethro Tull,82,71,2
72,Nothing From Nothing,Billy Preston,39,1,18
73,You Little Trustmaker,The Tymes,45,12,13
74,She's Gone,Tavares,74,74,6
75,Dream On,The Righteous Brothers,-1,75,1
76,Early Morning Love,Sammy Johns,69,69,5
77,Give Me A Reason To Be Gone,Maureen McGovern,83,77,4
78,Skin Tight,Ohio Players,44,13,10
79,One Man Woman/One Woman Man,Paul Anka with Odia Coates,-1,79,1
80,Never Can Say Goodbye,Gloria Gaynor,89,80,2
81,Devotion,"Earth, Wind & Fire",43,33,7
82,Evil Boll-weevil,Grand Canyon,88,82,2
83,Easy Street,Edgar Winter Group,85,83,3
84,Loose Booty,Sly & The Family Stone,84,84,4
85,Sexy Ida (Part 1),Ike & Tina Turner,90,85,2
86,I Honestly Love You,Olivia Newton-John,42,1,13
87,Live It Up Part 1,The Isley Brothers,81,52,16
88,Shoe Shoe Shine,Dynamic Superiors,92,88,2
89,Black Lassie (Featuring Johnny Stash),Cheech & Chong,-1,89,1
90,Just One Look,Anne Murray,-1,90,1
91,Don't Eat The Yellow Snow,Frank Zappa,86,86,4
92,Bring Back The Love Of Yesterday,The Dells,87,87,3
93,U.S. Of A, Donna Fargo,-1,93,1
94,Funky President (People It's Bad)/Coldblooded,James Brown,-1,94,1
95,Feel Like Making Love,Bob James,-1,95,1
96,Where Are All My Friends,Harold Melvin And The Blue Notes,-1,96,1
97,Candy's Going Bad,Golden Earring,91,91,4
98,Beach Baby,First Class,52,4,17
99,Travelin' Shoes,Elvin Bishop,61,61,6
100,La La Peace Song,O.C. Smith,62,62,7
