pos,title,artist,last_pos,peak_pos,streak
1,Good Luck Charm,Elvis Presley With The Jordanaires,1,1,7
2,Johnny Angel,Shelley Fabares,2,1,9
3,Mashed Potato Time,Dee Dee Sharp,3,3,9
4,Soldier Boy,The Shirelles,6,4,6
5,Slow Twistin',Chubby Checker (with Dee Dee Sharp),4,3,9
6,Young World,Rick Nelson,5,5,9
7,Stranger On The Shore,Mr. Acker Bilk,10,7,7
8,Lover Please,Clyde McPhatter ,7,7,9
9,Shout - Part I,Joey Dee & the Starliters,9,9,6
10,"Twist, Twist Senora",Gary U.S. Bonds,12,10,5
11,Love Letters,Ketty Lester,8,5,10
12,P.T. 109,Jimmy Dean,22,12,5
13,Dear One,Larry Finnegan,11,11,10
14,She Cried,Jay & The Americans,15,14,7
15,Love Me Warm And Tender,Paul Anka,14,12,10
16,Cinderella,Jack Ross,19,16,7
17,Soul Twist,King Curtis And The Noble Knights,26,17,8
18,Twistin' The Night Away,Sam Cooke,17,9,13
19,She Can't Find Her Keys,Paul Petersen,21,19,9
20,Funny Way Of Laughin',Burl Ives,30,20,4
21,Ginny Come Lately,Brian Hyland,23,21,8
22,Johnny Jingo,Hayley Mills,27,22,7
23,Hide 'Nor Hair,Ray Charles and his Orchestra,32,23,4
24,What'd I Say (Part 1),Bobby Darin,35,24,5
25,Old Rivers,Walter Brennan,39,25,4
26,Everybody Loves Me But You,Brenda Lee,47,26,3
27,Shout! Shout! (Knock Yourself Out),Ernie Maresca,33,27,5
28,Midnight In Moscow,Kenny Ball and his Jazzmen,16,2,13
29,You Better Move On,Arthur Alexander,24,24,10
30,Nut Rocker,B. Bumble & The Stingers,25,23,9
31,The Jam - Part 1,Bobby Gregg and His Friends,29,29,7
32,Don't Break The Heart That Loves You,Connie Francis,13,1,12
33,I Wish That We Were Married,Ronnie and The Hi-Lites,38,33,5
34,Caterina,Perry Como,48,34,5
35,Anything That's Part Of You,Elvis Presley With The Jordanaires,31,31,7
36,Let Me In,The Sensations,28,4,17
37,Uptown,The Crystals,43,37,5
38,Dream Baby (How Long Must I Dream),Roy Orbison,20,4,11
39,Something's Got A Hold On Me,Etta James,41,37,10
40,Hey! Baby,Bruce Channel,18,1,14
41,The One Who Really Loves You,Mary Wells,46,41,6
42,Twistin' Matilda (and the channel),Jimmy Soul,63,42,5
43,Conscience,James Darren,62,43,3
44,Please Don't Ask About Barbara,Bobby Vee,37,15,10
45,At The Club,Ray Charles and his Orchestra,50,45,5
46,You Talk About Love,Barbara George,52,46,5
47,Two Of A Kind,Sue Thompson,42,42,7
48,Tell Me,Dick and DeeDee ,45,45,7
49,You Are Mine,Frankie Avalon,53,49,6
50,Tra La La La La,Ike & Tina Turner,56,50,6
51,What's Your Name,Don & Juan,34,7,12
52,Moments,Jennell Hawkins,55,52,6
53,(I've Got) Bonnie,Bobby Rydell,36,18,11
54,I Will,Vic Dana,59,54,5
55,Come Back Silly Girl,The Lettermen,40,17,11
56,King Of Clowns,Neil Sedaka,67,56,5
57,Blues (Stay Away From Me),Ace Cannon,73,57,3
58,Night Train,James Brown And The Famous Flames,71,58,3
59,Runaway,Lawrence Welk And His Orchestra,65,59,4
60,Annie Get Your Yo-Yo,Little Junior Parker,58,51,8
61,When My Little Girl Is Smiling,The Drifters ,44,28,10
62,Itty Bitty Pieces,James Ray,70,62,4
63,The Big Draft,The Four Preps,66,63,5
64,Lovers Who Wander,Dion,86,64,2
65,Patricia - Twist,Perez Prado And His Orchestra,68,65,4
66,I Sold My Heart To The Junkman,The Blue-Belles,80,66,2
67,Cry Baby Cry,The Angels,51,38,11
68,Patti Ann,Johnny Crawford,64,43,9
69,Most People Get Married,Patti Page,81,69,2
70,Count Every Star,Linda Scott,75,70,4
71,(I was) Born To Cry,Dion,82,71,2
72,You Win Again,Fats Domino,57,22,10
73,Don't Play That Song (You Lied),Ben E. King,95,73,2
74,(What A Sad Way) To Love Someone,Ral Donner,79,74,6
75,Thou Shalt Not Steal,John D. Loudermilk,76,75,4
76,The Ballad Of Thunder Road,Robert Mitchum,72,62,21
77,If I Cried Every Time You Hurt Me,Wanda Jackson,88,77,2
78,Hearts,Jackie Wilson,-1,78,1
79,Memories Of Maria,Jerry Byrd,84,74,7
80,So This Is Love,The Castells,91,80,3
81,I Found A Love,The Falcons & Band (Ohio Untouchables),96,81,4
82,Meet Me At The Twistin' Place,Johnnie Morisette,90,82,3
83,Village Of Love,Nathaniel Mayer And The Fabulous Twilights,-1,83,1
84,Any Day Now (My Wild Beautiful Bird),Chuck Jackson,-1,84,1
85,Doctor Feel-Good,Dr. Feelgood And The Interns,92,85,2
86,Love Can't Wait,Marty Robbins,-1,86,1
87,Lovesick Blues,Floyd Cramer,87,87,3
88,Deep In The Heart Of Texas,Duane Eddy,100,88,2
89,Teach Me Tonight,George Maharis,98,89,2
90,Number One Man,Bruce Channel,-1,90,1
91,Scotch And Soda,The Kingston Trio,-1,91,1
92,I'll Take You Home,"The Corsairs Featuring Jay ""Bird"" Uzzell",97,92,3
93,Walk On With The Duke,The Duke Of Earl,-1,93,1
94,(The Man Who Shot) Liberty Valance,Gene Pitney,-1,94,1
95,You Don't Miss Your Water,William Bell,-1,95,1
96,Here Comes That Feelin',Brenda Lee,-1,96,1
97,I Love You,The Volume's,-1,97,1
98,Balboa Blue,The Marketts,-1,98,1
99,Drummin' Up A Storm,Sandy Nelson,-1,99,1
100,That's My Desire,Yvonne Baker and the Sensations,-1,100,1
