pos,title,artist,last_pos,peak_pos,streak
1,MacArthur Park,Donna Summer,1,1,11
2,Double Vision,Foreigner,3,2,9
3,How Much I Feel,Ambrosia,4,3,12
4,You Needed Me,Anne Murray,2,1,19
5,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,16,5,4
6,Hot Child In The City,Nick Gilder,5,1,24
7,Kiss You All Over,Exile,6,1,20
8,I Just Wanna Stop,Gino Vannelli,10,8,11
9,"Whenever I Call You ""Friend""",Kenny Loggins,7,5,17
10,You Never Done It Like That,Captain & Tennille,11,10,16
11,Ready To Take A Chance Again,Barry Manilow,12,11,10
12,I Love The Nightlife (Disco 'round),Alicia Bridges,13,12,20
13,Sharing The Night Together,Dr. Hook,21,13,10
14,(Our Love) Don't Throw It All Away,Andy Gibb,18,14,6
15,Time Passages,Al Stewart,17,15,8
16,Strange Way,Firefall,20,16,8
17,Alive Again,Chicago,19,17,5
18,Beast Of Burden,The Rolling Stones,8,8,11
19,My Life,Billy Joel,39,19,3
20,Dance (Disco Heat),Sylvester,22,20,14
21,Blue Collar Man (Long Nights),Styx,23,21,10
22,Y.M.C.A.,Village People,31,22,5
23,Straight On,Heart,25,23,9
24,Sweet Life,Paul Davis,26,24,13
25,Get Off,Foxy,9,9,18
26,Don't Want To Live Without It,Pablo Cruise,28,26,10
27,Change Of Heart,Eric Carmen,29,27,10
28,One Nation Under A Groove - Part I,Funkadelic,30,28,10
29,The Power Of Gold,Dan Fogelberg/Tim Weisberg,32,29,6
30,How You Gonna See Me Now,Alice Cooper,35,30,5
31,Ooh Baby Baby,Linda Ronstadt,59,31,2
32,Everybody Needs Love,Stephen Bishop,34,32,10
33,Hold The Line,Toto,37,33,7
34,Part-Time Love,Elton John,63,34,2
35,Too Much Heaven,Bee Gees,-1,35,1
36,I'm Every Woman,Chaka Khan ,53,36,7
37,Le Freak,Chic,54,37,4
38,This Is Love,Paul Anka,41,38,7
39,On The Shelf,Donny & Marie Osmond,45,39,7
40,Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,40,40,8
41,Run For Home,Lindisfarne,44,41,8
42,Promises,Eric Clapton And His Band,49,42,6
43,There'll Never Be,Switch,47,43,7
44,Dreadlock Holiday,10cc,46,44,8
45,We've Got Tonight,Bob Seger & The Silver Bullet Band,60,45,4
46,New York Groove,Ace Frehley,50,46,6
47,Instant Replay,Dan Hartman,52,47,6
48,Fun Time,Joe Cocker,53,48,5
49,Can You Fool,Glen Campbell,56,49,5
50,Forever Autumn,Justin Hayward,51,50,7
51,My Best Friend's Girl,The Cars,57,51,5
52,Who Are You,The Who,14,14,13
53,Reminiscing,Little River Band,15,3,17
54,Here Comes The Night,Nick Gilder,61,54,4
55,Hot Summer Nights,Walter Egan,55,55,6
56,Bicycle Race/Fat Bottomed Girls,Queen,70,56,2
57,Love Is In The Air,John Paul Young,24,7,19
58,I Will Be In Love With You,Livingston Taylor,68,58,5
59,Every 1's A Winner,Hot Chocolate,75,59,2
60,Boogie Oogie Oogie,A Taste Of Honey,27,1,22
61,It's A Laugh,Daryl Hall John Oates,33,20,13
62,Blame It On The Boogie,The Jacksons,69,62,3
63,Talking In Your Sleep,Crystal Gayle,36,18,17
64,Flying High,Commodores,38,38,9
65,Mary Jane,Rick James,72,65,3
66,"Hold Me, Touch Me",Paul Stanley,74,66,3
67,The Gambler,Kenny Rogers,73,67,3
68,In The Bush,Musique,71,68,5
69,Wavelength,Van Morrison,42,42,10
70,Fire,The Pointer Sisters,86,70,2
71,Take Me To The River,Talking Heads,81,71,3
72,I Was Made For Dancin',Leif Garrett,85,72,2
73,Don't Hold Back,Chanson,83,73,2
74,Love Me Again,Rita Coolidge,77,74,3
75,It's Over,Electric Light Orchestra,76,75,4
76,The Dream Never Dies,Cooper Brothers,78,76,4
77,Whatever Happened To Benny Santini?,Chris Rea,84,77,2
78,Driftwood,The Moody Blues,79,78,3
79,September,"Earth, Wind & Fire",-1,79,1
80,Substitute, Clout,80,67,10
81,Well All Right,Santana,87,81,2
82,"Cuz It's You, Girl",James Walsh Gypsy Band,82,82,4
83,You Took The Words Right Out Of My Mouth,Meat Loaf,90,83,2
84,A Man I'll Never Be,Boston,-1,84,1
85,(You Got To Walk And) Don't Look Back,Peter Tosh with Mick Jagger,89,85,3
86,Hot Shot,Karen Young,88,67,9
87,Don't Cry Out Loud,Melissa Manchester,-1,87,1
88,#1 Dee Jay,Goody Goody,-1,88,1
89,One Last Kiss,The J. Geils Band,-1,89,1
90,Shake It,Ian Matthews,-1,90,1
91,Only You,Loleatta Holloway And Bunny Sigler,91,91,3
92,Dancing In Paradise,El Coco,92,92,4
93,Your Sweetness Is My Weakness,Barry White,-1,93,1
94,Soft And Wet,Prince,96,94,3
95,Prisoner Of Your Love,Player,48,27,11
96,She's Always A Woman,Billy Joel,64,17,15
97,Summer Nights,John Travolta & Olivia Newton-John & Cast,66,5,16
98,Greased Lightnin',John Travolta,98,47,8
99,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,-1,99,1
100,Right Down The Line,Gerry Rafferty,67,12,15
