pos,title,artist,last_pos,peak_pos,streak
1,Live Your Life,T.I. Featuring Rihanna,80,1,2
2,Whatever You Like,T.I.,1,1,9
3,So What,P!nk,2,1,7
4,Disturbia,Rihanna,4,1,16
5,Let It Rock,Kevin Rudolf Featuring Lil Wayne,15,5,6
6,Hot N Cold,Katy Perry,6,6,10
7,Keeps Gettin' Better,Christina Aguilera,-1,7,1
8,Can't Believe It,T-Pain Featuring Lil Wayne,7,7,10
9,Paper Planes,M.I.A.,5,4,12
10,Gotta Be Somebody,Nickelback,-1,10,1
11,Miss Independent,Ne-Yo,11,11,7
12,Closer,Ne-Yo,8,7,25
13,Love Story,Taylor Swift,9,5,4
14,Better In Time,Leona Lewis,18,14,13
15,Love Lockdown,Kanye West,3,3,3
16,I'm Yours,Jason Mraz,12,6,25
17,Light On,David Cook,-1,17,1
18,Forever,Chris Brown,13,2,24
19,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,22,19,7
20,Got Money,Lil Wayne Featuring T-Pain,14,10,19
21,One Step At A Time,Jordin Sparks,21,17,15
22,Viva La Vida,Coldplay,16,1,22
23,My Life,The Game Featuring Lil Wayne,24,21,9
24,American Boy,Estelle Featuring Kanye West,10,9,25
25,Crush,David Archuleta,20,2,8
26,Fall For You,Secondhand Serenade,25,21,17
27,Right Now (Na Na Na),Akon,17,17,2
28,Dangerous,Kardinal Offishall Featuring Akon,19,5,22
29,Spotlight,Jennifer Hudson,36,29,11
30,In The Ayer,Flo Rida Featuring will.i.am,23,9,16
31,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,26,5,4
32,Human,The Killers,-1,32,1
33,Krazy,Pitbull Featuring Lil Jon,63,33,2
34,All Summer Long,Kid Rock,28,23,14
35,Bleeding Love,Leona Lewis,32,1,34
36,I Kissed A Girl,Katy Perry,31,1,22
37,Love Remains The Same,Gavin Rossdale,27,27,18
38,Take A Bow,Rihanna,30,1,26
39,Don't Think I Don't Think About It,Darius Rucker,35,35,13
40,Need U Bad,Jazmine Sullivan,39,37,12
41,Just A Dream,Carrie Underwood,43,41,9
42,Addicted,Saving Abel,45,42,17
43,What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,40,40,6
44,Leavin',Jesse McCartney,34,10,24
45,Put On,Young Jeezy Featuring Kanye West,33,12,18
46,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,44,41,8
47,Pocketful Of Sunshine,Natasha Bedingfield,42,5,34
48,All Summer Long,The Rock Heroes,29,29,3
49,Shake It,Metro Station,38,10,27
50,When I Grow Up,The Pussycat Dolls,37,9,19
51,T-Shirt,Shontelle,53,51,5
52,Chicken Fried,Zac Brown Band,52,52,3
53,The Time Of My Life,David Cook,49,3,20
54,She Never Cried In Front Of Me,Toby Keith,47,47,13
55,Shattered (Turn The Car Around),O.A.R.,51,51,9
56,What About Now,Daughtry,54,18,9
57,Swing,Savage Featuring Soulja Boy Tell'em,46,45,10
58,So Fly,Slim Featuring Yung Joc,62,58,6
59,Green Light,John Legend Featuring Andre 3000,58,44,5
60,Body On Me,Nelly Featuring Ashanti & Akon,50,42,12
61,Waitin' On A Woman,Brad Paisley,59,44,13
62,Do You Believe Me Now,Jimmy Wayne,55,36,12
63,Johnny & June,Heidi Newfield,60,58,13
64,Magic,Robin Thicke,69,59,15
65,The Business,Yung Berg Featuring Casha,56,33,13
66,Just Dance,Lady Gaga Featuring Colby O'Donis,67,66,9
67,Troubadour,George Strait,61,54,13
68,Bartender Song,Rehab,64,64,15
69,Come On Get Higher,Matt Nathanson,72,69,6
70,Angel,Natasha Bedingfield,75,70,3
71,Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,66,66,11
72,Let It Go,Tim McGraw,87,72,4
73,Roll With Me,Montgomery Gentry,84,73,4
74,Right Here (Departed),Brandy,83,74,4
75,Already Gone,Sugarland,99,75,2
76,Dead And Gone,T.I. Featuring Justin Timberlake,-1,76,1
77,Bad Girlfriend,Theory Of A Deadman,90,77,3
78,Go Girl,Ciara Featuring T-Pain,-1,78,1
79,I Don't Care,Fall Out Boy,81,21,4
80,I Still Miss You,Keith Anderson,77,48,17
81,Cry For You,September,74,74,8
82,Superwoman,Alicia Keys,92,82,4
83,All I Want To Do,Sugarland,79,18,16
84,Burnin' Up,Jonas Brothers,71,5,15
85,Country Man,Luke Bryan,95,85,5
86,Lovebug,Jonas Brothers,78,78,4
87,Out Here Grindin,"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",70,38,14
88,It's Over,Jesse McCartney,-1,88,1
89,Without You,Hinder,-1,89,1
90,Should've Said No,Taylor Swift,82,33,20
91,The Day That Never Comes,Metallica,76,31,6
92,Energy,Keri Hilson,91,78,9
93,I'll Walk,Bucky Covington,-1,93,1
94,Here,Rascal Flatts,-1,94,1
95,All I Ever Wanted,Chuck Wicks,-1,95,1
96,Womanizer,Britney Spears,-1,96,1
97,Baby,LL Cool J Featuring The-Dream,73,52,11
98,You Look Good In My Shirt,Keith Urban,88,44,16
99,In Color,Jamey Johnson,-1,99,1
100,No Me Doy Por Vencido,Luis Fonsi,-1,92,4
