pos,title,artist,last_pos,peak_pos,streak
1,Saving All My Love For You,Whitney Houston,2,1,11
2,Part-Time Lover,Stevie Wonder,3,2,8
3,Take On Me,a-ha,1,1,16
4,Miami Vice Theme,Jan Hammer,5,4,8
5,Head Over Heels,Tears For Fears,10,5,7
6,Oh Sheila,Ready For The World,4,1,13
7,Lonely Ol' Night,John Mellencamp,6,6,10
8,Fortress Around Your Heart,Sting,9,8,10
9,I'm Goin' Down,Bruce Springsteen,11,9,8
10,You Belong To The City,Glenn Frey,15,10,7
11,Lovin' Every Minute Of It,Loverboy,12,11,10
12,Money For Nothing,Dire Straits,7,1,16
13,We Built This City,Starship,17,13,8
14,I'm Gonna Tear Your Playhouse Down,Paul Young,16,14,8
15,Dancing In The Street,David Bowie & Mick Jagger,8,7,9
16,Be Near Me,ABC,18,16,10
17,One Night Love Affair,Bryan Adams,19,17,7
18,You Are My Lady,Freddie Jackson,21,18,8
19,Lay Your Hands On Me,Thompson Twins,24,19,6
20,Separate Lives,Phil Collins and Marilyn Martin,29,20,4
21,And We Danced,Hooters,23,21,12
22,Sunset Grill,Don Henley,22,22,9
23,Never,Heart,27,23,7
24,Love Theme From St. Elmo's Fire (Instrumental),David Foster,26,24,10
25,Who's Zoomin' Who,Aretha Franklin,28,25,5
26,Cherish,Kool & The Gang,13,2,17
27,Broken Wings,Mr. Mister,35,27,6
28,Dress You Up,Madonna,14,5,11
29,Boy In The Box,Corey Hart,33,29,7
30,So In Love,Orchestral Manoeuvres In The Dark,36,30,9
31,One Of The Living,Tina Turner,37,31,4
32,Four In The Morning (I Can't Take Anymore),Night Ranger,20,19,10
33,The Way You Do The Things You Do/My Girl,Daryl Hall John Oates,31,20,9
34,Soul Kiss,Olivia Newton-John,44,34,4
35,Perfect Way,Scritti Politti,41,35,8
36,Sleeping Bag,ZZ Top,49,36,2
37,The Night Is Still Young,Billy Joel,43,37,4
38,Alive & Kicking,Simple Minds,52,38,2
39,Girls Are More Fun,Ray Parker Jr.,42,39,4
40,I Miss You,Klymaxx,46,40,7
41,Freedom,Wham!,25,3,14
42,Communication,The Power Station,34,34,8
43,Cry,Godley & Creme,30,16,15
44,Don't Lose My Number,Phil Collins,32,4,15
45,Sisters Are Doin' It For Themselves,Eurythmics & Aretha Franklin,62,45,2
46,Election Day,Arcadia,-1,46,1
47,Running Up That Hill,Kate Bush,57,47,8
48,C-I-T-Y,John Cafferty & The Beaver Brown Band,38,18,12
49,Born In East L.A.,Cheech & Chong,48,48,6
50,Stand By Me,Maurice White,51,50,9
51,Like To Get To Know You Well,Howard Jones,54,51,5
52,After The Fire,Roger Daltrey,55,52,7
53,Wrap Her Up,Elton John,-1,53,1
54,I'll Be Good,Rene & Angela,58,54,5
55,Weird Science,Oingo Boingo,45,45,9
56,All Of Me For All Of You,9.9,53,51,10
57,America,Prince And The Revolution,70,57,2
58,Object Of My Desire,Starpoint,60,58,5
59,Party All The Time,Eddie Murphy,66,59,4
60,St. Elmo's Fire (Man In Motion),John Parr,39,1,19
61,And She Was,Talking Heads,64,61,8
62,To Live And Die In L.A.,Wang Chung,71,62,3
63,Tonight It's You,Cheap Trick,47,44,14
64,Dare Me,The Pointer Sisters,40,11,16
65,All Fall Down,Five Star,65,65,7
66,The Oak Tree,Morris Day,68,66,5
67,Hurts To Be In Love,Gino Vannelli,73,67,6
68,Do It For Love,Sheena Easton,-1,68,1
69,You Wear It Well,El DeBarge With DeBarge,56,46,9
70,Tears Are Falling,KISS,85,70,2
71,Que Te Quiero,Katrina And The Waves,75,71,3
72,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,80,72,2
73,Eye To Eye,Go West,74,73,5
74,Kayleigh,Marillion,76,74,4
75,Everybody Dance,Ta Mara & The Seen,82,75,3
76,The Power Of Love,Huey Lewis & The News,50,1,18
77,Emergency,Kool & The Gang,-1,77,1
78,Screams Of Passion,The Family,63,63,5
79,Charm The Snake,Christopher Cross,-1,79,1
80,You're A Friend Of Mine,Clarence Clemons & Jackson Browne,-1,80,1
81,Remo's Theme (What If),Tommy Shaw,81,81,4
82,Hold Me,Laura Branigan,84,82,2
83,Talk To Me,Quarterflash,90,83,2
84,Conga,Miami Sound Machine,95,84,2
85,Blue Kiss,Jane Wiedlin,77,77,5
86,Too Young,Jack Wagner,-1,86,1
87,Shock,The Motels,-1,87,1
88,Welcome To Paradise,John Waite,89,88,2
89,Eaten Alive,Diana Ross,79,77,6
90,Pop Life,Prince And The Revolution,59,7,14
91,Lover Come Back To Me,Dead Or Alive,78,75,6
92,We Don't Need Another Hero (Thunderdome),Tina Turner,61,2,17
93,Hard Times For Lovers,Jennifer Holliday,69,69,6
94,Every Step Of The Way,John Waite,67,25,12
95,Home Sweet Home,Motley Crue,-1,95,1
96,Freeway Of Love,Aretha Franklin,72,3,19
97,I Got You Babe,UB40,86,28,14
98,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,83,10,17
99,I Wonder If I Take You Home,Lisa Lisa And Clult Jam With Full Force,87,34,21
100,You're Only Human (Second Wind),Billy Joel,92,9,16
