pos,title,artist,last_pos,peak_pos,streak
1,Sugar Shack,Jimmy Gilmer And The Fireballs,1,1,7
2,Deep Purple,Nino Tempo & April Stevens,3,2,8
3,Washington Square,The Village Stompers,8,3,7
4,Busted,Ray Charles and his Orchestra ,4,4,9
5,Mean Woman Blues,Roy Orbison,7,5,9
6,Donna The Prima Donna,Dion (Di Muci),6,6,8
7,I Can't Stay Mad At You,Skeeter Davis,12,7,9
8,Be My Baby,The Ronettes,2,2,10
9,It's All Right,The Impressions,15,9,6
10,Maria Elena,Los Indios Tabajaras,18,10,7
11,I'm Leaving It Up To You,Dale & Grace,19,11,5
12,"That Sunday, That Summer",Nat King Cole,13,12,10
13,Fools Rush In,Rick Nelson,14,13,8
14,Talk To Me,Sunny & The Sunglows,11,11,9
15,Blue Velvet,Bobby Vinton,5,1,13
16,She's A Fool,Lesley Gore,20,16,6
17,Cry Baby,Garnet Mimms & The Enchanters,10,4,12
18,"Don't Think Twice, It's All Right","Peter, Paul & Mary",9,9,8
19,Cross Fire!,The Orlons,22,19,6
20,The Grass Is Greener,Brenda Lee,21,20,6
21,(Down At) Papa Joe's,The Dixiebelles,23,21,6
22,Everybody,Tommy Roe,30,22,4
23,500 Miles Away From Home,Bobby Bare,37,23,5
24,You Lost The Sweetest Boy,Mary Wells,29,24,6
25,Bossa Nova Baby,Elvis Presley With The Jordanaires,41,25,3
26,Misty,Lloyd Price,38,26,5
27,Honolulu Lulu,Jan & Dean,16,11,9
28,Walking The Dog,Rufus Thomas,48,28,5
29,Part Time Love,Little Johnny Taylor,26,19,12
30,Blue Bayou,Roy Orbison,33,29,8
31,Cry To Me,Betty Harris,40,31,7
32,"Sally, Go 'round The Roses",The Jaynetts,17,2,10
33,"Workout Stevie, Workout",Little Stevie Wonder,36,33,5
34,I'll Take You Home,The Drifters,28,25,9
35,Red Sails In The Sunset,Fats Domino,39,35,7
36,New Mexican Rose,The 4 Seasons,43,36,5
37,Two Tickets To Paradise,Brook Benton,35,32,9
38,Wild!,Dee Dee Sharp,50,38,5
39,Hey Little Girl,Major Lance,62,39,3
40,Down The Aisle (Wedding Song),Patti LaBelle And The Blue Belles,47,40,8
41,Your Other Love,Connie Francis,56,41,3
42,Surfer Girl,The Beach Boys,24,7,14
43,Mickey's Monkey,The Miracles,31,8,12
44,Little Red Rooster,Sam Cooke,73,44,2
45,Witchcraft,Elvis Presley With The Jordanaires,57,45,3
46,Heat Wave,Martha & The Vandellas,27,4,14
47,Monkey-Shine,Bill Black's Combo,54,47,5
48,Walking Proud,Steve Lawrence,69,48,3
49,Then He Kissed Me,The Crystals,32,6,12
50,I Wonder What She's Doing Tonight,Barry & The Tamerlanes,67,50,3
51,Point Panic,The Surfaris,61,51,6
52,I Adore Him,The Angels,71,52,2
53,Bust Out,The Busters,34,25,9
54,Twenty Four Hours From Tulsa,Gene Pitney,77,54,3
55,Blue Guitar,Richard Chamberlain,55,55,6
56,Funny How Time Slips Away,Johnny Tillotson,74,56,3
57,A Love So Fine,The Chiffons,44,40,9
58,Saturday Night,The New Christy Minstrels,81,58,2
59,"Hello Heartache, Goodbye Love",Little Peggy March,42,26,9
60,My Boyfriend's Back,The Angels,25,1,14
61,The Matador,Johnny Cash,86,61,2
62,Night Life,Rusty Draper,65,62,6
63,A Fine Fine Boy,Darlene Love,75,63,3
64,(Native Girl) Elephant Walk,Donald Jenkins & The Delighters,64,64,8
65,Come Back,Johnny Mathis,72,65,4
66,Wonderful Summer,Robin Ward,-1,66,1
67,Don't Wait Too Long,Tony Bennett,79,67,4
68,What's Easy For Two Is So Hard For One,Mary Wells,80,68,3
69,Enamorado,Keith Colley,66,66,8
70,Strange Feeling,Billy Stewart,78,70,6
71,Loddy Lo,Chubby Checker,-1,71,1
72,Can I Get A Witness,Marvin Gaye,91,72,3
73,Since I Fell For You,Lenny Welch,99,73,2
74,Living A Lie,Al Martino,90,74,2
75,Young Wings Can Fly (Higher Than You Know),Ruby And The Romantics,84,75,2
76,Your Teenage Dreams,Johnny Mathis,76,76,4
77,I'm Crazy 'Bout My Baby,Marvin Gaye,82,77,3
78,Unchained Melody,Vito & The Salutations,97,78,2
79,Gotta Travel On,Timi Yuro,85,79,4
80,Everybody Go Home,Eydie Gorme,83,80,6
81,"Signed, Sealed, And Delivered",James Brown And The Famous Flames,93,81,4
82,Wives And Lovers,Jack Jones,-1,82,1
83,Be True To Your School,The Beach Boys,-1,83,1
84,You Don't Have To Be A Baby To Cry,The Caravelles,-1,84,1
85,Cuando Calienta El Sol (When The Sun Is Hot),Steve Allen and His Orchestra with The Copacabana Trio,89,85,4
86,In My Room,The Beach Boys,-1,86,1
87,"Two-Ten, Six-Eighteen (Doesn't Anybody Know My Name)",Jimmie Rodgers,88,87,4
88,Any Other Way,Chuck Jackson,-1,88,1
89,You're Good For Me,Solomon Burke,-1,89,1
90,I Could Have Danced All Night,Ben E. King,-1,90,1
91,Tra La La La Suzy,Dean And Jean,-1,91,1
92,Misery,The Dynamics,-1,92,1
93,Reach Out For Me,Lou Johnson,94,93,3
94,Dear Abby,The Hearts,96,94,3
95,Shirl Girl,Wayne Newton And The Newton Brothers,95,95,2
96,(Theme From) Any Number Can Win,Jimmy Smith,-1,96,1
97,31 Flavors,The Shirelles,-1,97,1
98,I Got A Woman,Freddie Scott,-1,98,1
99,Crossfire Time,Dee Clark,-1,99,1
100,Sue's Gotta Be Mine,Del Shannon,-1,100,1
