pos,title,artist,last_pos,peak_pos,streak
1,Macarena (Bayside Boys Mix),Los Del Rio,1,1,38
2,I Love You Always Forever,Donna Lewis,2,2,12
3,Twisted,Keith Sweat,4,2,12
4,Loungin,LL Cool J,5,3,10
5,C'mon N' Ride It (The Train),Quad City DJ's,6,3,26
6,Change The World,Eric Clapton,7,5,8
7,Hit Me Off,New Edition,3,3,2
8,You're Makin' Me High/Let It Flow, Toni Braxton,8,1,14
9,I Can't Sleep Baby (If I),R. Kelly,9,5,9
10,You Learn/You Oughta Know,Alanis Morissette,11,6,7
11,Give Me One Reason,Tracy Chapman,10,3,23
12,It's All Coming Back To Me Now,Celine Dion,14,12,4
13,Who Will Save Your Soul,Jewel,13,11,15
14,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,12,1,13
15,Only You,112 Featuring The Notorious B.I.G.,16,15,15
16,Where Do You Go,No Mercy,17,16,10
17,Elevators (Me & You),OutKast,15,12,7
18,Counting Blue Cars,Dishwalla,18,15,23
19,"Insensitive (From ""Bed Of Roses"")",Jann Arden,19,12,31
20,If Your Girl Only Knew,Aaliyah,34,20,2
21,That Girl,Maxi Priest Featuring Shaggy,20,20,11
22,Why I Love You So Much/Ain't Nobody,Monica,21,9,14
23,Jealousy,Natalie Merchant,23,23,13
24,Use Your Heart,SWV,25,24,4
25,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,27,1,27
26,Always Be My Baby,Mariah Carey,24,1,23
27,Stupid Girl,Garbage,29,27,7
28,Sweet Dreams,La Bouche,30,13,24
29,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,26,26,6
30,Kissin' You,Total,22,12,19
31,"Last Night (From ""The Nutty Professor"")",Az Yet,44,31,3
32,Nobody Knows,The Tony Rich Project,31,2,39
33,Key West Intermezzo (I Saw You First),John Mellencamp,47,33,2
34,Children,Robert Miles,32,21,18
35,Ironic,Alanis Morissette,28,4,26
36,Macarena,Los Del Rio,37,36,10
37,Follow You Down/Til I Hear It From You,Gin Blossoms,33,9,31
38,Tucker's Town,Hootie & The Blowfish,38,38,9
39,Po Pimp,Do Or Die (Featuring Twista),48,39,6
40,"The Earth, The Sun, The Rain",Color Me Badd,36,21,19
41,Who You Are,Pearl Jam,39,31,4
42,My Boo,Ghost Town DJ's,43,42,10
43,The Things That You Do,Gina Thompson,45,43,9
44,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",49,44,3
45,This Is Your Night,Amber,51,45,13
46,Like A Woman,The Tony Rich Project,41,41,7
47,"Touch Myself (From ""Fled"")",T-Boz,40,40,5
48,Ascension (Don't Ever Wonder),Maxwell,54,48,4
49,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,35,28,11
50,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,42,14,18
51,Tha Crossroads,Bone Thugs-N-Harmony,46,1,18
52,Let's Make A Night To Remember,Bryan Adams,68,52,2
53,Blackberry Molasses,Mista,53,53,11
54,E-Bow The Letter,R.E.M.,-1,54,1
55,Don't Look Back In Anger,Oasis,55,55,4
56,If I Ruled The World,Nas,59,53,12
57,"Someday (From ""The Hunchback Of Notre Dame"")",All-4-One,50,30,11
58,"Tonight, Tonight",The Smashing Pumpkins,52,36,11
59,Tell Me (I'll Be Around),Shades,64,59,6
60,"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna,61,60,4
61,Do You Miss Me,Jocelyn Enriquez,63,61,7
62,Until It Sleeps,Metallica,58,10,14
63,Blue,LeAnn Rimes,57,26,12
64,It's A Party,Busta Rhymes Featuring Zhane,62,52,9
65,Baby Luv,Groove Theory,66,65,6
66,Where Do We Go From Here,Deborah Cox,60,48,10
67,Mouth,Merril Bainbridge,-1,67,1
68,Gettin' It,Too Short Feat. Parliament Funkadelic,71,68,3
69,"Tell Me (From ""Eddie"")",Dru Hill,91,69,2
70,All Along,Blessid Union Of Souls,72,70,9
71,Macarena,Los Del Mar,75,71,12
72,Shake A Lil' Somethin'...,The 2 Live Crew,80,72,5
73,Pony,Ginuwine,-1,73,1
74,All I See,A+,74,74,6
75,Where It's At,Beck,73,61,11
76,As Long As It Matters,Gin Blossoms,82,76,4
77,"It's All The Way Live (Now) (From ""Eddie"")",Coolio,69,29,15
78,Just Because I Love You,Lina Santiago,86,78,5
79,Ready To Go,Republica,93,79,5
80,Hay,Crucial Conflict,65,18,18
81,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,70,7,18
82,Flood,Jars Of Clay,77,37,17
83,Angeline Is Coming Home,The Badlees,67,67,10
84,You'll Be Mine (Party Time),Gloria Estefan,-1,84,1
85,"Where Do We Go From Here (From ""Eraser"")",Vanessa Williams,83,71,9
86,Jellyhead,CRUSH,89,86,4
87,Fastlove,George Michael,78,8,18
88,Get On Up,Jodeci,81,22,17
89,What Kind Of Man Would I Be,Mint Condition,-1,89,1
90,Movin' On,CeCe Peniston,90,90,3
91,One By One,Cher,85,52,13
92,Can You Feel Me,Dru Down,95,92,2
93,Tres Delinquentes,Delinquent Habits,88,35,20
94,Guys Do It All The Time,Mindy McCready,94,94,2
95,Maria,Ricky Martin,98,90,8
96,You,Monifah,79,32,18
97,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,84,13,20
98,Dirty South,Goodie Mob,92,92,2
99,One More Try,Kristine W,99,78,15
100,I'll Never Stop Loving You,J'Son,87,62,16
