pos,title,artist,last_pos,peak_pos,streak
1,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,7
2,Love The Way You Lie,Eminem Featuring Rihanna,-1,2,1
3,OMG,Usher Featuring will.i.am,2,1,13
4,Airplanes,B.o.B Featuring Hayley Williams,3,2,11
5,Billionaire,Travie McCoy Featuring Bruno Mars,4,4,13
6,Find Your Love,Drake,5,5,8
7,Cooler Than Me,Mike Posner,8,7,9
8,Your Love Is My Drug,Ke$ha,6,4,20
9,Alejandro,Lady Gaga,7,5,13
10,Ridin' Solo,Jason Derulo,16,10,13
11,Not Afraid,Eminem,9,1,8
12,Break Your Heart,Taio Cruz Featuring Ludacris,10,1,18
13,Bulletproof,La Roux,12,8,17
14,Dynamite,Taio Cruz,31,14,4
15,My First Kiss,3OH!3 Featuring Ke$ha,15,9,8
16,"Hey, Soul Sister",Train,14,3,39
17,Nothin' On You,B.o.B Featuring Bruno Mars,13,1,22
18,Can't Be Tamed,Miley Cyrus,22,8,6
19,Impossible,Shontelle,17,17,10
20,Rock That Body, The Black Eyed Peas,11,9,9
21,Need You Now,Lady Antebellum,18,2,46
22,I Like It,Enrique Iglesias Featuring Pitbull,26,22,7
23,No Love,Eminem Featuring Lil Wayne,-1,23,1
24,Round & Round,Selena Gomez & The Scene,-1,24,1
25,Somebody To Love,Justin Bieber Featuring Usher,33,25,7
26,Your Love,Nicki Minaj,27,26,4
27,Un-Thinkable (I'm Ready),Alicia Keys,21,21,12
28,In My Head,Jason Derulo,24,5,29
29,Breakeven,The Script,20,12,30
30,Undo It,Carrie Underwood,25,23,9
31,Young Forever,Jay-Z + Mr. Hudson,19,10,24
32,Haven't Met You Yet,Michael Buble,28,24,39
33,Rude Boy,Rihanna,23,1,20
34,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",29,27,19
35,The House That Built Me,Miranda Lambert,30,28,14
36,Over,Drake,32,14,16
37,Pray For You,Jaron And The Long Road To Love,37,37,14
38,There Goes My Baby,Usher,44,38,15
39,This Afternoon,Nickelback,34,34,12
40,Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,38,38,3
41,Rain Is A Good Thing,Luke Bryan,46,41,14
42,"Lover, Lover",Jerrod Niemann,48,42,9
43,Telephone,Lady Gaga Featuring Beyonce,35,3,31
44,Misery,Maroon 5,-1,44,1
45,Water,Brad Paisley,47,45,11
46,TiK ToK,Ke$ha,39,1,38
47,Whataya Want From Me,Adam Lambert,41,10,28
48,Free,Zac Brown Band,42,42,6
49,I Gotta Feeling,The Black Eyed Peas,43,1,55
50,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,55,50,9
51,If We Ever Meet Again,Timbaland Featuring Katy Perry,40,37,15
52,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,52,34,13
53,Ride,Ciara Featuring Ludacris,56,53,10
54,Crazy Town,Jason Aldean,51,51,11
55,My Chick Bad,Ludacris Featuring Nicki Minaj,45,11,18
56,She Won't Be Lonely Long,Clay Walker,53,53,13
57,Love Like Crazy,Lee Brice,59,57,8
58,I Never Told You,Colbie Caillat,60,58,14
59,King Of Anything,Sara Bareilles,-1,59,1
60,Lose My Mind,Young Jeezy Featuring Plies,54,35,8
61,Got Your Back,T.I. Featuring Keri Hilson,61,38,4
62,Won't Back Down,Eminem Featuring P!nk,-1,62,1
63,Teach Me How To Dougie,Cali Swag District,66,63,5
64,Pretty Good At Drinkin' Beer,Billy Currington,68,64,4
65,Beautiful Monster,Ne-Yo,64,64,3
66,The Only Exception,Paramore,73,66,5
67,Shark In The Water,V V Brown,70,67,4
68,Eenie Meenie,Sean Kingston & Justin Bieber,58,15,14
69,Half Of My Heart,John Mayer,75,25,5
70,Sex Room,Ludacris Featuring Trey Songz,69,69,5
71,Cold Wind Blows,Eminem,-1,71,1
72,Gimmie That Girl,Joe Nichols,67,34,18
73,If It's Love,Train,77,73,3
74,I'm In,Keith Urban,79,74,5
75,Stay,Miley Cyrus,-1,75,1
76,Miss Me,Drake Featuring Lil Wayne,63,15,4
77,Glitter In The Air,P!nk,76,18,6
78,Hold You (Hold Yuh),Gyptian,86,78,5
79,The Man I Want To Be,Chris Young,72,48,17
80,Wrong Baby Wrong,Martina McBride,74,74,14
81,Little White Church,Little Big Town,83,81,4
82,Pretty Boy Swag,Soulja Boy Tell'em,90,82,2
83,Animal,Neon Trees,88,83,4
84,Wavin' Flag,K'Naan,82,82,4
85,I Keep On Loving You,Reba,78,78,10
86,Never Say Never,Justin Bieber Featuring Jaden Smith,65,33,3
87,Neighbors Know My Name,Trey Songz,84,43,18
88,Talkin' 2 Myself,Eminem Featuring Kobe,-1,88,1
89,Our Kind Of Love,Lady Antebellum,94,80,3
90,Up All Night,Drake Featuring Nicki Minaj,49,49,2
91,Magic,B.o.B Featuring Rivers Cuomo,100,83,3
92,25 To Life,Eminem,-1,92,1
93,Kissin U,Miranda Cosgrove,-1,54,5
94,If I Had You,Adam Lambert,-1,94,1
95,I'm Back,T.I.,85,44,15
96,This Ain't Nothin',Craig Morgan,97,96,2
97,All About Tonight,Blake Shelton,98,97,2
98,Farmer's Daughter,Rodney Atkins,96,96,2
99,143,Bobby Brackins Featuring Ray J,91,91,2
100,Lay Me Down,The Dirty Heads Featuring Rome,93,93,2
