pos,title,artist,last_pos,peak_pos,streak
1,Endless Love,Diana Ross & Lionel Richie,1,1,10
2,Slow Hand,The Pointer Sisters,2,2,16
3,Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,3,3,8
4,Urgent,Foreigner,4,4,11
5,(There's) No Gettin' Over Me,Ronnie Milsap,5,5,12
6,Queen Of Hearts,Juice Newton,6,6,16
7,Who's Crying Now,Journey,7,7,9
8,Lady (You Bring Me Up),Commodores,8,8,13
9,Arthur's Theme (Best That You Can Do),Christopher Cross,24,9,5
10,Step By Step,Eddie Rabbitt,12,10,8
11,Jessie's Girl,Rick Springfield,9,1,25
12,"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,10,2,19
13,Cool Love,Pablo Cruise,13,13,11
14,Hold On Tight,Electric Light Orchestra,18,14,8
15,The Breakup Song (They Don't Write 'Em),Greg Kihn Band,15,15,17
16,Really Wanna Know You,Gary Wright,16,16,11
17,Fire And Ice,Pat Benatar,17,17,9
18,The Beach Boys Medley,The Beach Boys,19,18,8
19,Start Me Up,The Rolling Stones,29,19,4
20,Feels So Right,Alabama,20,20,15
21,That Old Song,Ray Parker Jr. & Raydio,21,21,10
22,The Voice,The Moody Blues,22,22,6
23,For Your Eyes Only,Sheena Easton,23,23,8
24,I Could Never Miss You (More Than I Do),Lulu,25,24,7
25,In Your Letter,REO Speedwagon,28,25,6
26,Love On A Two Way Street,Stacy Lattisaw,26,26,13
27,Breaking Away,Balance,30,27,10
28,The Night Owls,Little River Band,40,28,4
29,Super Freak (Part I),Rick James,33,29,6
30,Draw Of The Cards,Kim Carnes,32,30,6
31,I Don't Need You,Kenny Rogers,11,3,14
32,Share Your Love With Me,Kenny Rogers,47,32,2
33,You Could Take My Heart Away,Silver Condor,37,33,8
34,Private Eyes,Daryl Hall John Oates,54,34,3
35,Chloe,Elton John,36,35,8
36,I've Done Everything For You,Rick Springfield,43,36,4
37,Some Days Are Diamonds (Some Days Are Stone),John Denver,38,37,14
38,General Hospi-tale,The Afternoon Delights,42,38,8
39,We're In This Love Together,Al Jarreau,44,39,7
40,I'm In Love,Evelyn King,45,40,8
41,Just Once,Quincy Jones Featuring James Ingram,49,41,5
42,Straight From The Heart,The Allman Brothers Band,46,42,6
43,When She Was My Girl,Four Tops,50,43,5
44,Backfired,Debbie Harry,48,44,5
45,Hard To Say,Dan Fogelberg,58,45,3
46,Boy From New York City, The Manhattan Transfer,14,7,17
47,Hearts,Marty Balin,27,8,17
48,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,64,48,4
49,Tempted,Squeeze,51,49,7
50,Square Biz,Teena Marie,52,50,8
51,All I Have To Do Is Dream,Andy Gibb & Victoria Principal ,55,51,5
52,Burnin' For You,Blue Oyster Cult,60,52,5
53,Elvira,The Oak Ridge Boys,31,5,18
54,Silly,Deniece Williams,61,54,5
55,Heavy Metal (Takin' A Ride),Don Felder,57,55,8
56,The Sun Ain't Gonna Shine Anymore,Nielsen/Pearson,56,56,6
57,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,63,57,4
58,Love All The Hurt Away,Aretha Franklin And George Benson,69,58,3
59,It's Now Or Never,John Schneider,34,14,16
60,Don't Give It Up,Robbie Patton,35,26,10
61,Tryin' To Live My Life Without You,Bob Seger,-1,61,1
62,The Stroke,Billy Squier,62,17,18
63,Alien,Atlanta Rhythm Section,75,63,3
64,Falling In Love Again,Michael Stanley Band,66,64,6
65,Dedicated To The One I Love,Bernadette Peters,67,65,6
66,Our Lips Are Sealed,Go-Go's,80,66,3
67,Nicole,Point Blank,39,39,12
68,A Heart In New York,Art Garfunkel,68,68,6
69,Just Be My Lady,Larry Graham,79,69,2
70,Say Goodbye To Hollywood,Billy Joel,-1,70,1
71,You're My Girl,Franke & The Knockouts,41,27,11
72,Everlasting Love,Rex Smith/Rachel Sweet,53,32,12
73,Not Fade Away,Eric Hine,76,73,4
74,In The Air Tonight,Phil Collins,59,19,16
75,You Don't Know Me,Mickey Gilley,77,55,10
76,Touch Me When We're Dancing,Carpenters,65,16,13
77,Working In The Coal Mine,Devo,87,77,2
78,Shake It Up Tonight,Cheryl Lynn,70,70,6
79,The One That You Love,Air Supply,71,1,18
80,Magic Man,Herb Alpert,84,80,2
81,Double Dutch Bus,Frankie Smith,72,30,18
82,Steal The Night,Stevie Woods,-1,82,1
83,You Saved My Soul,Burton Cummings,-1,83,1
84,Time,The Alan Parsons Project,73,15,22
85,In The Dark,Billy Squier,-1,85,1
86,Sausalito Summernight,Diesel,-1,86,1
87,The Sensitive Kind,Santana,74,56,7
88,(Want You) Back In My Life Again,Carpenters,-1,88,1
89,You've Got A Good Love Coming,Van Stephenson,-1,89,1
90,Stay Awake,Ronnie Laws,-1,90,1
91,Let's Dance (Make Your Body Move),West Street Mob,-1,91,1
92,Stranger,Jefferson Starship,92,48,10
93,Bette Davis Eyes,Kim Carnes,78,1,25
94,You Make My Dreams,Daryl Hall John Oates,81,5,20
95,We Can Get Together,Icehouse,82,62,7
96,Sweet Baby,Stanley Clarke/George Duke,83,19,20
97,Rock And Roll Dreams Come Through,Jim Steinman ,85,32,16
98,Gemini Dream,The Moody Blues,89,12,15
99,Very Special,Debra Laws,90,90,5
100,Don't Let Him Go,REO Speedwagon,91,24,14
