pos,title,artist,last_pos,peak_pos,streak
1,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",1,1,15
2,Ms. Jackson,OutKast,3,2,14
3,Independent Women Part I,Destiny's Child,2,1,21
4,Don't Tell Me,Madonna,4,4,10
5,Again,Lenny Kravitz,6,5,13
6,Love Don't Cost A Thing,Jennifer Lopez,5,4,10
7,Stutter,Joe Featuring Mystikal,9,7,6
8,If You're Gone,matchbox twenty,8,5,17
9,He Loves U Not,Dream,7,2,20
10,The Way You Love Me,Faith Hill,10,6,41
11,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,13,11,8
12,Angel,Shaggy Featuring Rayvon,19,12,7
13,With Arms Wide Open,Creed,12,1,40
14,Danger (Been So Long),Mystikal Featuring Nivea,17,14,9
15,Case Of The Ex (Whatcha Gonna Do),Mya,11,2,26
16,I Hope You Dance,Lee Ann Womack,22,16,23
17,Kryptonite,3 Doors Down,16,3,45
18,Crazy For This Girl,Evan And Jaron,18,18,15
19,I Just Wanna Love U (Give It 2 Me),JAY-Z,15,11,16
20,Crazy,K-Ci & JoJo,23,20,10
21,Beautiful Day,U2,21,21,19
22,This I Promise You,'N Sync,20,5,20
23,Liquid Dreams,O-Town,24,10,8
24,Promise,Jagged Edge,26,24,8
25,Butterfly,Crazy Town,27,25,6
26,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,34,26,3
27,Stronger,Britney Spears,14,11,11
28,Jaded,Aerosmith,37,28,3
29,No More (Baby I'ma Do Right),3LW,29,29,15
30,South Side,Moby Featuring Gwen Stefani,31,30,11
31,Hemorrhage (In My Hands),Fuel,30,30,16
32,Thank You,Dido,44,32,5
33,I Wish,R. Kelly,25,14,20
34,My Everything,98 Degrees,35,34,10
35,What's Your Fantasy,Ludacris Featuring Shawnna,32,21,20
36,You Make Me Sick,P!nk,41,36,6
37,E.I.,Nelly,28,15,19
38,Southern Hospitality,Ludacris,56,38,4
39,Tell Her,Lonestar,42,39,13
40,There Is No Arizona,Jamie O'Neal,46,40,8
41,It's Over Now,112,49,41,10
42,You Shouldn't Kiss Me Like This,Toby Keith,50,42,7
43,Could It Be,Jaheim,57,43,9
44,One Woman Man,Dave Hollister,45,44,10
45,Burn,Jo Dee Messina,51,45,11
46,Most Girls,P!nk,39,4,27
47,But For The Grace Of God,Keith Urban,54,47,8
48,My Next Thirty Years,Tim McGraw,40,27,17
49,Dance With Me,Debelah Morgan,33,8,29
50,Ashes By Now,Lee Ann Womack,47,47,10
51,Without You,Dixie Chicks,43,31,19
52,My First Love,Avant Featuring KeKe Wyatt,38,26,15
53,Around The World (La La La La La),ATC,-1,53,1
54,Just Friends (Sunny),Musiq,48,31,18
55,Stranger In My House,Tamia,61,55,5
56,Wild Horses,Garth Brooks,63,56,8
57,Babylon,David Gray,59,57,11
58,Born To Fly,Sara Evans,53,34,17
59,One More Day,Diamond Rio,66,59,4
60,So In Love With Two,Mikaila,62,25,12
61,Who I Am,Jessica Andrews,67,61,3
62,Emotional,Carl Thomas,60,47,12
63,Shape Of My Heart,Backstreet Boys,52,9,18
64,This Everyday Love,Rascal Flatts,65,64,8
65,Project Chick,Cash Money Millionaires,64,47,9
66,Breathless,The Corrs,78,66,3
67,Still On Your Side,BBMak,58,54,7
68,Is That Your Chick,Memphis Bleek Featuring Jay-Z & Missy Elliott,68,68,9
69,Outside,Aaron Lewis Of Staind With Fred Durst,69,69,3
70,Bow Wow (That's My Name),Lil Bow Wow,55,29,12
71,I Did It,Dave Matthews Band,71,71,3
72,After Party,Koffee Brown,73,72,5
73,If My Heart Had Wings,Faith Hill,80,73,2
74,Free,Mya,75,74,2
75,Loser,3 Doors Down,76,55,17
76,Hanging By A Moment,Lifehouse,-1,76,1
77,Snoop Dogg,Snoop Dogg,77,77,2
78,A Long Walk,Jill Scott,-1,78,1
79,Just Another Day In Paradise,Phil Vassar,74,35,20
80,A Good Day To Run,Darryl Worley,79,76,4
81,One Step Closer,Linkin Park,-1,81,1
82,I Lost It,Kenny Chesney,70,34,17
83,Cha-Cha Slide,Mr. C The Slide Man,83,83,6
84,We Danced,Brad Paisley,72,29,18
85,Soul Sista,Bilal,90,85,3
86,By Your Side,Sade,84,75,4
87,Lady (Hear Me Tonight),Modjo,87,87,6
88,X,Xzibit,81,76,7
89,One More Time,Daft Punk,-1,89,1
90,Mamacita,Public Announcement,82,39,8
91,Rollin',Limp Bizkit,86,65,14
92,Missing You,Case,-1,92,1
93,Oh No,Mos Def & Pharoahe Monch Featuring Nate Dogg,88,83,8
94,You All Dat,Baha Men With Imani Coppola,97,94,2
95,Pour Me,Trick Pony,95,95,2
96,911,Wyclef Jean Featuring Mary J. Blige,85,38,19
97,Change The Game,"Jay-Z, Beanie Sigel And Memphis Bleek",99,97,2
98,Georgia,Carolyn Dawn Johnson,98,98,3
99,www.memory,Alan Jackson,89,45,15
100,Stan,Eminem Featuring Dido,93,51,15
