pos,title,artist,last_pos,peak_pos,streak
1,Nothin' On You,B.o.B Featuring Bruno Mars,2,1,12
2,Rude Boy,Rihanna,1,1,10
3,"Hey, Soul Sister",Train,3,3,29
4,Break Your Heart,Taio Cruz Featuring Ludacris,4,1,8
5,Need You Now,Lady Antebellum,6,2,36
6,In My Head,Jason Derulo,5,5,19
7,Telephone,Lady Gaga Featuring Beyonce,7,3,21
8,OMG,Usher Featuring will.i.am,10,8,3
9,Your Love Is My Drug,Ke$ha,19,9,10
10,Whataya Want From Me,Adam Lambert,23,10,18
11,Imma Be,The Black Eyed Peas,8,1,20
12,Airplanes,B.o.B Featuring Hayley Williams,-1,12,1
13,My Chick Bad,Ludacris Featuring Nicki Minaj,16,13,8
14,Breakeven,The Script,13,13,20
15,Say Aah,Trey Songz Featuring Fabolous,11,9,23
16,Baby,Justin Bieber Featuring Ludacris,9,5,13
17,Young Forever,Jay-Z + Mr. Hudson,17,17,14
18,TiK ToK,Ke$ha,15,1,28
19,Carry Out,Timbaland Featuring Justin Timberlake,12,11,20
20,Over,Drake,22,17,6
21,BedRock,Young Money Featuring Lloyd,14,2,21
22,All The Right Moves,OneRepublic,18,18,28
23,Not Myself Tonight,Christina Aguilera,-1,23,1
24,Bad Romance,Lady Gaga,21,2,25
25,Hey Daddy (Daddy's Home),Usher Featuring Plies,26,25,14
26,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",25,25,11
27,American Honey,Lady Antebellum,31,27,14
28,Alejandro,Lady Gaga,50,28,3
29,How Low,Ludacris,24,6,19
30,Live Like We're Dying,Kris Allen,30,18,25
31,Eenie Meenie,Sean Kingston & Justin Bieber,33,30,4
32,Gives You Hell, Glee Cast,-1,32,1
33,Haven't Met You Yet,Michael Buble,34,25,29
34,Say Something,Timbaland Featuring Drake,29,23,15
35,Hello,Glee Cast Featuring Jonathan Groff,-1,35,1
36,Bulletproof,La Roux,48,36,7
37,Naturally,Selena Gomez & The Scene,40,29,17
38,Sexy Chick,David Guetta Featuring Akon,32,5,37
39,Solo,Iyaz,39,39,10
40,I Gotta Feeling,The Black Eyed Peas,38,1,45
41,According To You,Orianthi,35,17,20
42,Gimmie That Girl,Joe Nichols,44,42,8
43,I'm Awesome,Spose,37,37,5
44,Highway 20 Ride,Zac Brown Band,45,40,14
45,Lil Freak,Usher Featuring Nicki Minaj,43,43,7
46,Heartbreak Warfare,John Mayer,42,34,19
47,Everything To Me,Monica,49,44,10
48,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",64,48,9
49,Hello Goodbye,Glee Cast,-1,49,1
50,Neighbors Know My Name,Trey Songz,53,50,8
51,Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,28,28,2
52,When I Look At You,Miley Cyrus,27,16,10
53,If We Ever Meet Again,Timbaland Featuring Katy Perry,59,53,5
54,Blah Blah Blah,Ke$ha Featuring 3OH!3,36,7,15
55,The House That Built Me,Miranda Lambert,66,55,4
56,Today Was A Fairytale,Taylor Swift,41,2,13
57,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,54,34,3
58,The Man I Want To Be,Chris Young,63,58,7
59,Ain't Back Yet,Kenny Chesney,61,59,7
60,Billionaire,Travie McCoy Featuring Bruno Mars,71,60,3
61,Life After You,Daughtry,51,36,20
62,Halfway Gone,Lifehouse,52,50,19
63,"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana,69,63,8
64,Pray For You,Jaron And The Long Road To Love,70,64,4
65,A Little More Country Than That,Easton Corbin,56,42,15
66,"Hello, I Love You",Glee Cast,-1,66,1
67,Steady Mobbin',Young Money Featuring Gucci Mane,57,48,15
68,I'm Back,T.I.,65,44,5
69,Lemonade,Gucci Mane,60,53,11
70,Drop The World,Lil Wayne Featuring Eminem,62,18,16
71,Rain Is A Good Thing,Luke Bryan,74,71,4
72,'Til Summer Comes Around,Keith Urban,58,58,14
73,Temporary Home,Carrie Underwood,55,41,17
74,Hell On The Heart,Eric Church,72,72,7
75,Roger That,Young Money,75,75,4
76,This Afternoon,Nickelback,84,76,2
77,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,68,40,17
78,Unstoppable,Rascal Flatts,73,52,11
79,Keep On Lovin' You,Steel Magnolia,79,79,7
80,You And Your Heart,Jack Johnson,20,20,2
81,I Never Told You,Colbie Caillat,89,81,4
82,Backwoods,Justin Moore,77,77,8
83,Un-Thinkable (I'm Ready),Alicia Keys,88,83,2
84,Fearless,Taylor Swift,78,9,15
85,I Gotta Get To You,George Strait,90,85,5
86,There Goes My Baby,Usher,91,71,5
87,Wrong Baby Wrong,Martina McBride,86,86,4
88,Sex Therapy,Robin Thicke,76,54,18
89,She Won't Be Lonely Long,Clay Walker,93,89,3
90,I Am,Mary J. Blige,83,55,19
91,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,81,46,12
92,Crazy Town,Jason Aldean,-1,92,1
93,O Let's Do It,Waka Flocka Flame,82,62,10
94,Ridin' Solo,Jason Derulo,80,33,7
95,Just Breathe,Pearl Jam,96,78,14
96,All I Ever Wanted,Kelly Clarkson,99,96,2
97,Give Me A Sign (Forever And Ever),Breaking Benjamin,97,97,2
98,On To The Next One,Jay-Z + Swizz Beatz,85,37,14
99,That's How Country Boys Roll,Billy Currington,95,57,20
100,Water,Brad Paisley,-1,100,1
