pos,title,artist,last_pos,peak_pos,streak
1,One Of These Nights,Eagles,3,1,10
2,I'm Not In Love,10cc,2,2,12
3,Jive Talkin',Bee Gees,7,3,10
4,Please Mr. Please,Olivia Newton-John,4,4,9
5,The Hustle,Van McCoy And The Soul City Symphony,1,1,16
6,Someone Saved My Life Tonight,Elton John,8,6,5
7,Midnight Blue,Melissa Manchester,9,7,13
8,Listen To What The Man Said,Wings,5,1,10
9,Rockin' Chair,Gwen McCrae,10,9,12
10,Dynomite-Part I,Tony Camillo's Bazuka,11,10,17
11,The Way We Were/try To Remember,Gladys Knight And The Pips,12,11,15
12,Why Can't We Be Friends?,War,14,12,14
13,The Rockford Files,Mike Post,15,13,12
14,Rhinestone Cowboy,Glen Campbell,16,14,10
15,How Sweet It Is (To Be Loved By You),James Taylor,17,15,7
16,I'm On Fire,Dwight Twilley Band,18,16,15
17,Love Will Keep Us Together,Captain & Tennille,13,1,16
18,Mornin' Beautiful,Tony Orlando & Dawn,20,18,7
19,Every Time You Touch Me (I Get High),Charlie Rich,19,19,10
20,Slippery When Wet,Commodores,22,20,13
21,Swearin' To God,Frankie Valli,6,6,12
22,Fight The Power Part 1,The Isley Brothers,24,22,7
23,At Seventeen,Janis Ian,25,23,8
24,Fallin' In Love,"Hamilton, Joe Frank & Reynolds",27,24,7
25,Holdin' On To Yesterday,Ambrosia,31,25,8
26,Just A Little Bit Of You,Michael Jackson,30,26,9
27,Saturday Night Special,Lynyrd Skynyrd ,29,27,8
28,Wasted Days And Wasted Nights,Freddy Fender,32,28,7
29,Feel Like Makin' Love,Bad Company,33,29,5
30,Could It Be Magic,Barry Manilow,34,30,6
31,That's The Way Of The World,"Earth, Wind & Fire",35,31,5
32,Get Down Tonight,KC And The Sunshine Band ,51,32,4
33,Ballroom Blitz,Sweet,41,33,8
34,Third Rate Romance,Amazing Rhythm Aces,38,34,7
35,Bluebird,Helen Reddy,37,35,5
36,Send In The Clowns,Judy Collins,40,36,7
37,That's When The Music Takes Me,Neil Sedaka,43,37,6
38,Rendezvous,The Hudson Brothers,44,38,7
39,Fame,David Bowie,45,39,6
40,Look At Me (I'm In Love),The Moments,46,40,5
41,(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool,Travis Wammack,50,41,7
42,Hope That We Can Be Together Soon,Sharon Paige and Harold Melvin And The Blue Notes,49,42,5
43,Disco Queen,Hot Chocolate,28,28,10
44,Help Me Rhonda,Johnny Rivers,54,44,4
45,Til The World Ends,Three Dog Night,52,45,5
46,Magic,Pilot,23,5,18
47,Tush,ZZ Top,58,47,3
48,"Oh Me, Oh My (Dreams In My Arms)",Al Green,48,48,5
49,"Black Superman - ""Muhammad Ali""",Johnny Wakelin & The Kinshasa Band,57,49,19
50,Misty,Ray Stevens,26,14,15
51,Glasshouse,The Temptations,56,51,4
52,The Biggest Parakeets In Town,Jud Strunk,59,52,5
53,Wildfire,Michael Murphey,21,3,19
54,Two Fine People,Cat Stevens,64,54,3
55,Daisy Jane,America,66,55,3
56,Feelings,Morris Albert,62,56,7
57,Blue Sky,Joan Baez,67,57,4
58,(I Believe) There's Nothing Stronger Than Our Love,Paul Anka/Odia Coates,68,58,2
59,Get The Cream Off The Top,Eddie Kendricks,61,59,4
60,Forever Came Today,Jackson 5,60,60,5
61,Free Man,South Shore Commission,65,61,6
62,It Doesn't Matter Anymore/When Will I Be Loved,Linda Ronstadt,73,62,2
63,Sweet Emotion,Aerosmith,36,36,8
64,How Long (Betcha' Got A Chick On The Side),The Pointer Sisters,79,64,3
65,The Proud One,The Osmonds,75,65,2
66,Can't Give You Anything (but My Love),The Stylistics,76,66,3
67,Dream Merchant,New Birth,77,67,5
68,Dance With Me,Orleans,78,68,3
69,Action Speaks Louder Than Words,Chocolate Milk,74,69,4
70,Hey You,Bachman-Turner Overdrive,53,21,12
71,Sexy,MFSB,42,42,7
72,It Only Takes A Minute,Tavares,82,72,2
73,7-6-5-4-3-2-1 (Blow Your Whistle),Gary Toms Empire,80,73,7
74,Sooner Or Later,The Impressions,85,74,5
75,Let Me Make Love To You,The O'Jays,87,75,2
76,Solitaire,Carpenters,-1,76,1
77,Sweet Maxine,The Doobie Brothers,-1,77,1
78,Run Joey Run,David Geddes,-1,78,1
79,Rocky,Austin Roberts,89,79,3
80,Waterfall,Carly Simon,84,80,2
81,I Believe I'm Gonna Love You,Frank Sinatra,-1,81,1
82,Rock & Roll Runaway,Ace,88,82,2
83,Sneakin' Up Behind You,The Brecker Brothers,72,58,9
84,Please Tell Him That I Said Hello,Debbie Campbell,86,84,5
85,Flyin' High,The Blackbyrds,-1,85,1
86,I Love Makin' Love To You,Evie Sands,-1,86,1
87,Keep Your Eye On The Sparrow,Merry Clayton,97,87,2
88,Brazil,The Ritchie Family,-1,88,1
89,Like They Say In L.A.,East L.A. Car Pool,-1,89,1
90,Life And Death In G&A,Love Childs Afro Cuban Blues Band,90,90,3
91,Alvin Stone (The Birth & Death Of A Gangster),Fantastic Four,95,91,2
92,Shoes,Reparata,94,92,3
93,Sure Feels Good,Elvin Bishop,93,83,5
94,Three Steps From True Love,The Reflections,96,94,4
95,Lady Blue,Leon Russell,-1,95,1
96,If You Think You Know How To Love Me,Smokey,98,96,2
97,Mamacita,The Grass Roots,-1,97,1
98,For Your Love,Christopher Paul And Shawn,-1,98,1
99,Chase The Clouds Away,Chuck Mangione,99,96,3
100,Honey Trippin',The Mystic Moods,100,99,4
