pos,title,artist,last_pos,peak_pos,streak
1,Billie Jean,Michael Jackson,1,1,12
2,Do You Really Want To Hurt Me,Culture Club,2,2,19
3,Hungry Like The Wolf,Duran Duran,3,3,16
4,Come On Eileen,Dexy's Midnight Runners,11,4,12
5,Mr. Roboto,Styx,7,5,9
6,We've Got Tonight,Kenny Rogers And Sheena Easton,6,6,11
7,One On One,Daryl Hall John Oates,9,7,11
8,Separate Ways (Worlds Apart),Journey,8,8,10
9,Jeopardy,Greg Kihn Band,12,9,11
10,Beat It,Michael Jackson,14,10,7
11,You Are,Lionel Richie,4,4,13
12,Der Kommissar,After The Fire,15,12,9
13,I Know There's Something Going On,Frida,13,13,23
14,Back On The Chain Gang,Pretenders,5,5,18
15,Twilight Zone,Golden Earring,10,10,20
16,She Blinded Me With Science,Thomas Dolby,26,16,8
17,Shame On The Moon,Bob Seger & The Silver Bullet Band,16,2,17
18,I've Got A Rock N' Roll Heart,Eric Clapton,18,18,11
19,Little Red Corvette,Prince,24,19,7
20,Little Too Late,Pat Benatar,20,20,10
21,Change Of Heart,Tom Petty And The Heartbreakers,21,21,7
22,Even Now,Bob Seger & The Silver Bullet Band,27,22,5
23,I Won't Hold You Back,Toto,28,23,5
24,Fall In Love With Me,"Earth, Wind & Fire",17,17,12
25,Poison Arrow,ABC,25,25,11
26,Solitaire,Laura Branigan,33,26,4
27,All Right,Christopher Cross,19,12,12
28,Overkill,Men At Work,-1,28,1
29,Let's Dance,David Bowie,43,29,3
30,Lies,Thompson Twins,30,30,12
31,I Like It,Debarge,34,31,10
32,It Might Be You,Stephen Bishop,38,32,11
33,Welcome To Heartlight,Kenny Loggins,40,33,5
34,Whirly Girl,Oxo,36,34,8
35,Breaking Us In Two,Joe Jackson,23,18,13
36,Make Love Stay,Dan Fogelberg,29,29,10
37,Stray Cat Strut,Stray Cats,22,3,16
38,Some Kind Of Friend,Barry Manilow,44,38,7
39,I Don't Care Anymore,Phil Collins,39,39,9
40,Rio,Duran Duran,58,40,2
41,Take The Short Way Home,Dionne Warwick,41,41,7
42,The Fanatic,Felony,42,42,9
43,Straight From The Heart,Bryan Adams,48,43,5
44,Minimum Love,Mac McAnally,47,44,6
45,Swingin',John Anderson,52,45,6
46,Love My Way,Psychedelic Furs,49,46,6
47,Photograph,Def Leppard,54,47,5
48,So Wrong,Patrick Simmons,53,48,4
49,Mornin',Jarreau,55,49,4
50,Stranger In My House,Ronnie Milsap,59,50,3
51,Outstanding,The Gap Band,51,51,5
52,Flashdance...What A Feeling,Irene Cara,77,52,2
53,"Baby, Come To Me",Patti Austin With James Ingram,31,1,30
54,Down Under,Men At Work,32,1,23
55,My Love,Lionel Richie,-1,55,1
56,Goodnight Saigon,Billy Joel,56,56,4
57,Always Something There To Remind Me,Naked Eyes,63,57,5
58,Escalator Of Life,Robert Hazard,61,58,6
59,I Couldn't Say No,Robert Ellis Orral With Carlene Carter,69,59,3
60,Never Give Up,Sammy Hagar,65,60,3
61,Allentown,Billy Joel,35,17,20
62,You And I,Eddie Rabbitt With Crystal Gayle,37,7,27
63,Mexican Radio,Wall Of Voodoo,71,63,4
64,You Are In My System,The System,64,64,6
65,Gimme All Your Lovin,ZZ Top,79,65,2
66,Desperate But Not Serious,Adam Ant,66,66,5
67,Smiling Islands,Robbie Patton,73,67,5
68,If You Wanna Get Back Your Lady,The Pointer Sisters,68,68,3
69,The One Thing,INXS,78,69,3
70,Every Home Should Have One,Patti Austin,74,62,12
71,Wind Beneath My Wings,Lou Rawls,75,71,3
72,American Made,The Oak Ridge Boys,72,72,4
73,Try Again,Champaign,83,73,2
74,Dreamin' Is Easy,Steel Breeze,45,30,13
75,Sing Me Away,Night Ranger,-1,75,1
76,Eenie Meenie,Jeffrey Osborne,76,76,4
77,Fool Moon Fire,Walter Egan,-1,77,1
78,Wind Him Up,Saga,89,78,2
79,I Won't Be Home Tonight,Tony Carey,80,79,3
80,I Melt With You,Modern English,85,80,2
81,Love's Got A Line On You,Scandal Featuring Patty Smyth,87,81,2
82,She's A Beauty,The Tubes,-1,82,1
83,New Year's Day,U2,90,83,2
84,My Kind Of Lady,Supertramp Featuring Rick Davies,46,31,11
85,Reap The Wild Wind,Ultravox,-1,85,1
86,Should I Stay Or Should I Go,The Clash,50,45,21
87,Count On Me,Gerard McMahon,-1,87,1
88,So Close,Diana Ross,57,40,10
89,Nice Girls,Melissa Manchester,60,42,10
90,Sex (I'm A...), Berlin,62,62,6
91,Only You,Yaz,67,67,7
92,Walking In L.a.,Missing Persons,70,70,5
93,Your Love Is Driving Me Crazy,Sammy Hagar,81,13,18
94,Always,Firefall,82,59,13
95,Winds Of Change,Jefferson Starship,84,38,11
96,Something To Grab For,Ric Ocasek,86,47,9
97,Let Me Go,Heaven 17,88,74,5
98,Carrie's Gone,Le Roux,91,81,4
99,Pass The Dutchie,Musical Youth,92,10,18
100,Burning Heart,Vandenberg,93,39,14
