pos,title,artist,last_pos,peak_pos,streak
1,I Will Always Love You,Whitney Houston,1,1,12
2,If I Ever Fall In Love,Shai,2,2,16
3,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,3,3,10
4,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,5,4,15
5,Rump Shaker,Wreckx-N-Effect,4,2,18
6,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,9,6,7
7,Deeper And Deeper,Madonna,8,7,9
8,Good Enough,Bobby Brown,7,7,16
9,Rhythm Is A Dancer,Snap!,6,5,25
10,7,Prince And The New Power Generation,13,10,10
11,When She Cries,Restless Heart,11,11,12
12,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,10,3,21
13,Mr. Wendal,Arrested Development,17,13,7
14,Faithful,Go West,15,14,13
15,"Give It Up, Turn It Loose",En Vogue,18,15,9
16,Real Love,Mary J. Blige,12,7,23
17,Here We Go Again!,Portrait,20,17,12
18,Walk On The Ocean,Toad The Wet Sprocket,22,18,12
19,Do You Believe In Us,Jon Secada,19,13,19
20,What About Your Friends,TLC,14,7,22
21,Ordinary World,Duran Duran,23,21,4
22,"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,32,22,4
23,Ditty,Paperboy,45,23,7
24,To Love Somebody,Michael Bolton,16,11,16
25,Never A Time,Genesis,21,21,13
26,I Love You Period,Dan Baird,26,26,9
27,Don't Walk Away,Jade,43,27,7
28,No Ordinary Love,Sade,28,28,13
29,I Got A Thang 4 Ya!,Lo-Key?,29,28,12
30,Rebirth Of Slick (Cool Like Dat),Digable Planets,50,30,3
31,Get Away,Bobby Brown,54,31,3
32,Steam,Peter Gabriel,36,32,7
33,"End Of The Road (From ""Boomerang"")",Boyz II Men,30,1,29
34,Stand Up (Kick Love Into Motion),Def Leppard,37,34,8
35,Walking On Broken Glass,Annie Lennox,24,14,22
36,Love Can Move Mountains,Celine Dion,39,36,11
37,Little Miss Can't Be Wrong, Spin Doctors,31,17,16
38,Would I Lie To You?,Charles & Eddie,27,13,24
39,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,34,34,10
40,Quality Time,Hi-Five,38,38,9
41,No Mistakes,Patty Smyth,52,41,6
42,The Last Song,Elton John,35,23,14
43,Informer,Snow,61,43,4
44,Gangsta,Bell Biv DeVoe,33,21,12
45,"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton,42,33,12
46,Love Is On The Way,Saigon Kick,25,12,22
47,Everything's Gonna Be Alright,Father M.C.,46,46,9
48,Back To The Hotel,N2Deep,47,14,30
49,I Got A Man,Positive K,59,49,7
50,Forever In Love,Kenny G,65,50,7
51,Flex,Mad Cobra,44,13,16
52,Heal The World,Michael Jackson,53,52,8
53,Layla,Eric Clapton,41,12,18
54,Comforter,Shai,57,54,2
55,Bed Of Roses,Bon Jovi,81,55,2
56,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,70,56,8
57,I Don't Care,Shakespear's Sister,55,55,10
58,How Do You Talk To An Angel,The Heights,40,1,18
59,That's What Love Can Do,Boy Krazy,79,59,2
60,Murder She Wrote,Chaka Demus & Pliers,71,60,5
61,Where You Goin' Now,Damn Yankees,51,20,17
62,Understand This Groove,Sound Factory,67,62,6
63,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),62,33,15
64,Homies,Lighter Shade Of Brown,64,57,8
65,Stand,Poison,-1,65,1
66,Reminisce,Mary J. Blige,63,57,7
67,Dazzey Duks,Duice,80,67,4
68,Who's Gonna Ride Your Wild Horses,U2,56,35,13
69,Drive,R.E.M.,49,28,14
70,Irresistible,Cathy Dennis,76,70,6
71,Someone To Hold,Trey Lorenz,66,19,18
72,Baby I'm For Real/Natural High,After 7,69,55,13
73,I Wish The Phone Would Ring,Expose,58,28,14
74,Lights,Journey,77,68,13
75,"Love Is (From ""Beverly Hills, 90210"")",Vanessa Williams/Brian McKnight,92,75,2
76,"It's Alright (From ""South Central"")",Classic Example,73,68,12
77,I'm Gonna Get You,Bizarre Inc,90,77,2
78,Little Bird,Annie Lennox,86,78,2
79,Feels Like Heaven,Peter Cetera (Duet With Chaka Khan),88,79,2
80,Sleeping With You,Firehouse,78,78,6
81,Tell The Truth,Jude Cole,94,81,2
82,Sexual,Goddess,74,74,8
83,Angel,Jon Secada,-1,83,1
84,Hip Hop Hooray,Naughty By Nature,-1,84,1
85,Two Princes,Spin Doctors,-1,85,1
86,Erotica,Madonna,72,3,16
87,Gangsta Bitch,Apache,-1,87,1
88,Punks Jump Up To Get Beat Down,Brand Nubian,89,77,5
89,Speed,Alpha Team,-1,89,1
90,Love's Taken Over,Chante Moore,95,86,6
91,Keep The Faith,Bon Jovi,68,29,15
92,Get Up (Move Boy Move),AB Logic,83,83,6
93,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,82,65,8
94,These Are Days,"10,000 Maniacs",75,66,10
95,"Nuthin' But A ""G"" Thang",Dr. Dre,-1,95,1
96,This Could Be The One,Bad Company,91,87,7
97,Games,Chuckii Booker ,93,68,11
98,I Will Be Here For You,Michael W. Smith,85,27,20
99,Right Here,SWV,96,92,5
100,Pleasure,The Soup Dragons,84,69,8
