pos,title,artist,last_pos,peak_pos,streak
1,Mack The Knife,Bobby Darin,1,1,16
2,Heartaches By The Number,Guy Mitchell,4,2,10
3,Mr. Blue,The Fleetwoods,3,1,14
4,Don't You Know,Della Reese,2,2,12
5,In The Mood,Ernie Fields & Orch.,5,5,12
6,We Got Love,Bobby Rydell,8,6,9
7,So Many Ways,Brook Benton,6,6,8
8,Be My Guest,Fats Domino,9,8,7
9,Oh! Carol,Neil Sedaka,13,9,9
10,Danny Boy,Conway Twitty,14,10,11
11,Put Your Head On My Shoulder,Paul Anka,7,2,15
12,Deck Of Cards,Wink Martindale,11,7,13
13,Misty,Johnny Mathis ,12,12,10
14,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,10,9,13
15,El Paso,Marty Robbins,27,15,5
16,Scarlet Ribbons (For Her Hair),The Browns,21,16,6
17,The Big Hurt,Miss Toni Fisher,18,17,4
18,It's Time To Cry,Paul Anka,40,18,3
19,Uh! Oh! Part 2,The Nutty Squirrels,25,19,5
20,Come Into My Heart,Lloyd Price and His Orchestra,30,20,7
21,Hound Dog Man,Fabian,32,21,4
22,Always,Sammy Turner,19,19,6
23,Dance With Me,The Drifters,15,15,9
24,Why,Frankie Avalon,53,24,3
25,This Friendly World,Fabian,41,25,3
26,Lonely Street,Andy Williams,16,5,14
27,Woo-Hoo,Rock-A-Teens,23,16,10
28,Reveille Rock,Johnny And The Hurricanes,28,25,6
29,Primrose Lane,Jerry Wallace With The Jewels,17,8,17
30,Unforgettable,Dinah Washington,20,17,10
31,Way Down Yonder In New Orleans,Freddie Cannon,60,31,3
32,Marina,Rocco Granata and the International Quintet,36,32,5
33,Just As Much As Ever,Bob Beckham,39,32,17
34,"(If You Cry) True Love, True Love",The Drifters,33,33,6
35,The Enchanted Sea,The Islanders,22,15,11
36,Believe Me,Royal Teens,29,26,7
37,Sandy,Larry Hall,64,37,3
38,Among My Souvenirs,Connie Francis,56,38,3
39,You Got What It Takes,Marv Johnson,34,32,6
40,I Wanna Be Loved,Ricky Nelson,50,40,2
41,Teen Beat,Sandy Nelson,26,4,14
42,First Name Initial,Annette With The Afterbeats,48,42,7
43,Talk To Me,Frank Sinatra,38,38,8
44,Pretty Blue Eyes,Steve Lawrence,54,44,3
45,I'm Movin' On,Ray Charles and his Orchestra,49,45,5
46,Midnight Stroll,The Revels,35,35,8
47,Love Potion No. 9,The Clovers,31,23,13
48,You Were Mine,Fireflies,24,21,14
49,Joey's Song,Bill Haley And His Comets,47,46,10
50,Smooth Operator,Sarah Vaughan,57,50,6
51,Running Bear,Johnny Preston,59,51,8
52,Tear Drop,Santo & Johnny,76,52,2
53,If I Give My Heart To You,Kitty Kallen,42,34,10
54,High School U.S.A.,Tommy Facenda,44,28,8
55,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,37,13,14
56,Wont'cha Come Home,Lloyd Price and His Orchestra,52,43,5
57,Living Doll,Cliff Richard and The Drifters,51,30,11
58,I've Been Around,Fats Domino,45,33,7
59,God Bless America,Connie Francis,46,46,4
60,Marina,Willy Alberti,81,60,2
61,Mighty Good,Ricky Nelson,86,61,2
62,The Clouds,The Spacemen,58,41,8
63,The Best Of Everything,Johnny Mathis,62,62,4
64,The Enchanted Sea,The Exotic Sounds of Martin Denny,43,28,7
65,Smokie - Part 2,Bill Black's Combo,98,65,2
66,(New In) The Ways Of Love,Tommy Edwards,67,66,4
67,I'll Walk The Line,Don Costa And His Orchestra And Chorus,72,67,4
68,Honestly And Truly,Tommy Edwards,66,65,6
69,Goodnight My Love (Pleasant Dreams),Ray Peterson,73,69,4
70,Torquay,Fireballs,55,39,11
71,A Year Ago Tonight,The Crests,-1,71,1
72,Talk That Talk,Jackie Wilson,83,72,3
73,Just To Be With You,The Passions,88,73,9
74,Poison Ivy,The Coasters,70,7,16
75,Tiny Tim,LaVern Baker,63,63,6
76,Say Man,Bo Diddley,61,20,12
77,What About Us,The Coasters,-1,77,1
78,Just Ask Your Heart,Frankie Avalon,65,7,15
79,Starry Eyed,Gary Stites,85,77,6
80,The Hunch,Paul Gayten,77,68,7
81,Pretend,Carl Mann,71,57,7
82,Morgen,Ivo Robic and The Song-Masters,68,13,17
83,The Happy Reindeer,"Dancer, Prancer And Nervous",-1,83,1
84,One More Chance,Rod Bernard,74,74,5
85,Happy Anniversary,Jane Morgan,89,83,5
86,"There, I've Said It Again",Sam Cooke,84,81,5
87,We Told You Not To Marry,Titus Turner,93,87,3
88,Beyond The Sunset,Pat Boone,96,88,2
89,Symphony,Sammy Turner,90,89,2
90,The Hunch,Bobby Peterson Quintet,78,71,7
91,Gilee,Sonny Spencer,82,82,4
92,Tennessee Waltz,Bobby Comstock,79,52,7
93,Lucky Devil,"Carl Dobkins, Jr.",-1,93,1
94,Shadows,5 Satins,95,94,2
95,Teach Me Tiger,April Stevens,99,95,2
96,"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,-1,96,1
97,Happy Anniversary,The Four Lads,100,77,5
98,"Go, Jimmy, Go",Jimmy Clanton,-1,98,1
99,How About That,Dee Clark,-1,99,1
100,Uh! Oh! Part 1,The Nutty Squirrels,-1,100,1
