pos,title,artist,last_pos,peak_pos,streak
1,Wake Me Up Before You Go-Go,Wham!,1,1,12
2,Purple Rain,Prince And The Revolution,2,2,8
3,I Feel For You,Chaka Khan,4,3,12
4,Out Of Touch,Daryl Hall John Oates,6,4,9
5,Better Be Good To Me,Tina Turner,7,5,11
6,Caribbean Queen (No More Love On The Run),Billy Ocean,3,1,16
7,Strut,Sheena Easton,8,7,14
8,All Through The Night,Cyndi Lauper,9,8,8
9,Penny Lover,Lionel Richie,10,9,8
10,I Just Called To Say I Love You,Stevie Wonder,5,1,15
11,No More Lonely Nights,Paul McCartney,14,11,7
12,The Wild Boys,Duran Duran,19,12,4
13,Sea Of Love,The Honeydrippers,18,13,7
14,Cool It Now,New Edition,16,14,10
15,Desert Moon,Dennis DeYoung,12,10,12
16,Blue Jean,David Bowie,11,8,11
17,I Can't Hold Back,Survivor,20,17,11
18,The War Song,Culture Club,17,17,8
19,We Belong,Pat Benatar,25,19,5
20,Hard Habit To Break,Chicago,13,3,17
21,It Ain't Enough,Corey Hart,22,21,9
22,Walking On A Thin Line,Huey Lewis & The News,23,22,6
23,What About Me?,Kenny Rogers With Kim Carnes & James Ingram,15,15,11
24,Valotte,Julian Lennon,29,24,6
25,Teacher Teacher,38 Special,28,25,9
26,I Can't Drive 55,Sammy Hagar,27,26,9
27,Do What You Do,Jermaine Jackson,32,27,5
28,I'm So Excited,The Pointer Sisters,24,9,33
29,Hello Again,The Cars,31,29,5
30,We Are The Young,Dan Hartman,34,30,8
31,On The Dark Side,John Cafferty & The Beaver Brown Band,21,7,24
32,Born In The USA,Bruce Springsteen,42,32,3
33,I Do'wanna Know,REO Speedwagon,37,33,5
34,Run To You,Bryan Adams,43,34,4
35,Centipede,Rebbie Jackson,40,35,8
36,I Need You Tonight,Peter Wolf,39,36,7
37,Tears,John Waite,38,37,6
38,Like A Virgin,Madonna,48,38,2
39,All I Need,Jack Wagner,46,39,6
40,Stranger In Town,Toto,41,40,5
41,Understanding,Bob Seger,45,41,3
42,Girls With Guns,Tommy Shaw,33,33,9
43,Hands Tied,Scandal Featuring Patty Smyth,44,43,6
44,Sugar Don't Bite,Sam Harris,36,36,11
45,(Pride) In The Name Of Love,U2,50,45,5
46,Some Guys Have All The Luck,Rod Stewart,26,10,14
47,You're The Inspiration,Chicago,61,47,2
48,The Boys Of Summer,Don Henley,53,48,3
49,The Belle Of St. Mark,Sheila E.,52,49,5
50,Jamie,Ray Parker Jr.,65,50,2
51,Body,The Jacksons,47,47,5
52,Two Tribes,Frankie Goes To Hollywood,55,52,6
53,Don't Stop,Jeffrey Osborne,54,53,7
54,Had A Dream (Sleeping With The Enemy),Roger Hodgson,56,54,7
55,Lucky Star,Madonna,30,4,14
56,Hot For Teacher,Van Halen,57,56,5
57,Tender Years,John Cafferty & The Beaver Brown Band,72,57,2
58,Catch My Fall,Billy Idol,63,58,4
59,Call To The Heart,Giuffria,66,59,3
60,Who Wears These Shoes?,Elton John,35,16,12
61,Heaven's On fire,KISS,49,49,7
62,Bruce,Rick Springfield,81,62,2
63,Easy Lover,Philip Bailey With Phil Collins,-1,63,1
64,Concealed Weapons,The J. Geils Band,70,64,4
65,Jungle Love,The Time,67,65,5
66,Ti Amo,Laura Branigan,74,66,4
67,Heaven (Must Be There),Eurogliders,71,67,3
68,Taxi Dancing,Rick Springfield With Randy Crawford,83,68,2
69,Solid,Ashford & Simpson,80,69,3
70,The Gap,Thompson Twins,76,70,3
71,Swept Away,Diana Ross,51,19,13
72,Let's Go Crazy,Prince And The Revolution,58,1,17
73,Neutron Dance, The Pointer Sisters,-1,73,1
74,Sunshine In The Shade,The Fixx,87,74,2
75,Supernatural Love,Donna Summer,77,75,3
76,The Wild Life,Bananarama,91,76,3
77,The Glamorous Life,Sheila E.,62,7,24
78,Tenderness,General Public,89,78,2
79,Cover Me,Bruce Springsteen,60,7,16
80,Amnesia,Shalamar,88,80,2
81,Misled,Kool & The Gang,-1,81,1
82,Drive,The Cars,59,3,17
83,Foolish Heart,Steve Perry,-1,83,1
84,Missing You,John Waite,64,1,23
85,Love Again,John Denver & Sylvie Vartan,86,85,3
86,Sex Crime (Nineteen Eighty-Four), Eurythmics,-1,86,1
87,I Wanna Rock,Twisted Sister,68,68,6
88,Thief Of Hearts,Melissa Manchester,-1,88,1
89,Left In The Dark,Barbra Streisand,73,50,10
90,Big In Japan,Alphaville,-1,90,1
91,What's Love Got To Do With It,Tina Turner,78,1,28
92,A Girl In Trouble (Is A Temporary Thing),Romeo Void,79,35,13
93,Edge of a Dream,Joe Cocker,69,69,6
94,Sex Shooter,Apollonia 6,85,85,6
95,Bop 'til You Drop,Rick Springfield,82,20,15
96,Strung Out,Steve Perry,75,40,12
97,Are We Ourselves?,The Fixx,90,15,15
98,After All,Al Jarreau,95,69,7
99,Body Rock,Maria Vidal,84,48,12
100,Medley: Love Songs Are Back Again,Band Of Gold,96,64,7
