pos,title,artist,last_pos,peak_pos,streak
1,Candy Shop,50 Cent Featuring Olivia,1,1,7
2,Boulevard Of Broken Dreams,Green Day,2,2,17
3,Let Me Love You,Mario,3,1,22
4,How We Do,The Game Featuring 50 Cent,4,4,17
5,Disco Inferno,50 Cent,5,5,15
6,Since U Been Gone,Kelly Clarkson,7,6,14
7,"1, 2 Step",Ciara Featuring Missy Elliott,6,2,21
8,Rich Girl,Gwen Stefani Featuring Eve,8,7,13
9,Caught Up,Usher,9,9,15
10,Obsession (No Es Amor),Frankie J Featuring Baby Bash,11,10,8
11,Mockingbird,Eminem,13,11,12
12,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,10,3,17
13,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,12,3,17
14,Hate It Or Love It,The Game Featuring 50 Cent,28,14,6
15,Get Right,Jennifer Lopez,20,12,9
16,It's Like That,Mariah Carey,16,16,8
17,Breakaway,Kelly Clarkson,15,6,30
18,Bring Em Out,T.I.,19,9,17
19,Some Cut,Trillville Featuring Cutty,23,19,13
20,Get Back,Ludacris,14,13,18
21,Mr. Brightside,The Killers,17,17,6
22,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,18,1,25
23,Goin' Crazy,Natalie,27,23,6
24,Beautiful Soul,Jesse McCartney,21,16,15
25,Truth Is,Fantasia,22,22,9
26,Lonely No More,Rob Thomas,26,26,5
27,O,Omarion,33,27,9
28,Ordinary People,John Legend,31,28,11
29,She Will Be Loved,Maroon 5,24,5,35
30,Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",36,30,9
31,U Don't Know Me,T.I.,38,31,9
32,Over And Over,Nelly Featuring Tim McGraw,30,3,23
33,Daughters,John Mayer,25,19,20
34,I Don't Want To Be,Gavin DeGraw,29,10,22
35,Bless The Broken Road,Rascal Flatts,35,29,14
36,Numb/Encore,Jay-Z/Linkin Park,32,20,17
37,Sunday Morning,Maroon 5,34,31,11
38,Karma,Alicia Keys,40,29,17
39,Nothin' To Lose,Josh Gracin,41,39,9
40,Look What You've Done,Jet,42,40,8
41,Okay,Nivea Featuring Lil Jon & YoungBloodZ,44,41,13
42,True,Ryan Cabrera,37,18,15
43,Number One Spot,Ludacris,54,43,3
44,Let Me Go,3 Doors Down,43,38,7
45,Give A Little Bit,Goo Goo Dolls,39,37,17
46,1 Thing,Amerie,45,45,6
47,Lonely,Akon,57,47,4
48,Baby Girl,Sugarland,49,48,15
49,Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,46,46,5
50,Wait (The Whisper Song),Ying Yang Twins,61,50,4
51,Like Toy Soldiers,Eminem,47,34,8
52,That's What I Love About Sunday,Craig Morgan,53,52,7
53,Anything But Mine,Kenny Chesney,59,53,6
54,Collide,Howie Day,60,54,6
55,Mud On The Tires,Brad Paisley,52,30,16
56,Slow Down,Bobby Valentino,69,56,3
57,Baby I'm Back,Baby Bash Featuring Akon,75,57,4
58,Almost,Bowling For Soup,65,58,5
59,Lady,Lenny Kravitz,51,27,15
60,You're My Better Half,Keith Urban,48,33,16
61,Somewhere Only We Know,Keane,58,50,6
62,Gone,Montgomery Gentry,64,62,7
63,It's Getting Better All The Time,Brooks & Dunn,67,63,6
64,Karma,Lloyd Banks Featuring Avant,56,17,18
65,Switch,Will Smith,62,62,3
66,"Sitting, Waiting, Wishing",Jack Johnson,89,66,3
67,I May Hate Myself In The Morning,Lee Ann Womack,70,67,8
68,Baby Mama,Fantasia,73,68,6
69,Scars,Papa Roach,74,69,6
70,Let Them Be Little,Billy Dean,77,68,8
71,Only U,Ashanti,55,13,18
72,Nobody's Home,Avril Lavigne,63,41,15
73,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,87,73,3
74,Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,-1,74,1
75,Gasolina,Daddy Yankee,79,32,19
76,My Give A Damn's Busted,Jo Dee Messina,81,76,5
77,If Heaven,Andy Griggs,82,77,6
78,Honkytonk U,Toby Keith,85,78,4
79,Hold You Down,Jennifer Lopez Featuring Fat Joe,-1,79,1
80,U Already Know,112 Featuring Foxy Brown,86,80,3
81,Hope,Twista Featuring Faith Evans,68,31,7
82,I Just Wanna Live,Good Charlotte,76,51,6
83,Jerk It Out,Caesars,71,71,4
84,Let's Get Blown,Snoop Dogg,66,54,11
85,I'm A Hustla,Cassidy,-1,85,1
86,What's A Guy Gotta Do,Joe Nichols,90,86,3
87,God's Will,Martina McBride,96,87,2
88,Trying To Find Atlantis,Jamie O'Neal ,95,88,3
89,"Awful, Beautiful Life",Darryl Worley ,88,30,19
90,Monday Morning Church,Alan Jackson,78,54,16
91,How Do You Get That Lonely,Blaine Larsen,-1,91,1
92,Baby,Fabolous Featuring Mike Shorey,84,71,9
93,How Could You,Mario,-1,93,1
94,In The Kitchen,R. Kelly,91,91,3
95,Little Sister,Queens Of The Stone Age,93,88,5
96,I'm Not Okay (I Promise),My Chemical Romance,92,86,6
97,The Widow,The Mars Volta,-1,97,1
98,Nothin 'Bout Love Makes Sense,LeAnn Rimes,80,52,19
99,You And Me,Lifehouse,-1,28,5
100,N Dey Say,Nelly,83,64,7
