pos,title,artist,last_pos,peak_pos,streak
1,Dreamlover,Mariah Carey,1,1,12
2,Just Kickin' It,Xscape,5,2,6
3,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,6,3,6
4,All That She Wants,Ace Of Base,8,4,6
5,The River Of Dreams,Billy Joel,3,3,13
6,Right Here (Human Nature)/Downtown,SWV,2,2,15
7,Whoomp! (There It Is),Tag Team,4,2,22
8,Hey Mr. D.J.,Zhane,10,8,9
9,If,Janet Jackson,7,4,14
10,Anniversary,Tony Toni Tone,12,10,5
11,Another Sad Love Song,Toni Braxton,9,7,17
12,"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,14,12,7
13,What Is Love,Haddaway,18,13,9
14,Cryin',Aerosmith,15,12,13
15,Again,Janet Jackson,-1,15,1
16,I Get Around,2Pac,13,11,17
17,Sweat (A La La La La Long),Inner Circle,16,16,12
18,"Can't Help Falling In Love (From ""Sliver"")",UB40,11,1,24
19,Reason To Believe,Rod Stewart,19,19,11
20,Baby I'm Yours,Shai,20,10,21
21,No Rain,Blind Melon,26,21,10
22,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,24,22,9
23,Runaway Train,Soul Asylum,21,5,20
24,Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,23,13,12
25,Lately,Jodeci,22,4,20
26,Will You Be There,Michael Jackson,17,7,15
27,Hey Jealousy,Gin Blossoms,25,25,14
28,Hopelessly,Rick Astley,30,28,8
29,One Last Cry,Brian McKnight,28,13,20
30,Insane In The Brain,Cypress Hill,29,19,16
31,Everybody Hurts,R.E.M.,36,31,7
32,Rain,Madonna,27,14,14
33,Shoop,Salt-N-Pepa,54,33,3
34,Come Baby Come,K7,39,34,8
35,Can We Talk,Tevin Campbell,59,35,2
36,Let Me Ride,Dr. Dre,34,34,5
37,Very Special,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",31,31,16
38,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",Tina Turner,33,9,22
39,Ruffneck,MC Lyte,35,35,15
40,Come Inside,Intro,47,40,8
41,Breathe Again,Toni Braxton,53,41,2
42,Better Than You,Lisa Keith,43,42,10
43,Break It Down Again,Tears For Fears,37,25,15
44,Ooh Child,Dino,40,27,16
45,If I Had No Loot,Tony Toni Tone,32,7,20
46,Too Much Information,Duran Duran,45,45,8
47,"When I Fall In Love (From ""Sleepless In Seattle"")",Celine Dion And Clive Griffin,41,23,15
48,Something In Your Eyes,Bell Biv DeVoe,38,38,10
49,I'm Gonna Be (500 Miles),The Proclaimers,42,3,20
50,Pink Cashmere,Prince,52,50,6
51,Check Yo Self,Ice Cube Featuring Das EFX,44,20,13
52,Gangsta Lean,DRS,76,52,2
53,Alright, Kris Kross Featuring Supercat,49,19,13
54,Runaway Love,En Vogue Featuring FMOB,51,51,2
55,Human Wheels,John Mellencamp,58,55,6
56,Wild World,Mr. Big,69,56,3
57,Send Me A Lover,Taylor Dayne,72,57,4
58,Love For Love,Robin S.,56,53,10
59,Nothing 'Bout Me,Sting,66,59,4
60,Oh Carolina,Shaggy,61,59,11
61,"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,70,61,5
62,Chief Rocka,Lords Of The Underground,65,55,16
63,Mega Medley,Zapp & Roger,60,54,12
64,Chattahoochee,Alan Jackson,68,46,16
65,Please Forgive Me,Bryan Adams,-1,65,1
66,I'm In Luv,Joe,64,64,9
67,I'm Free,Jon Secada,63,27,18
68,"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,82,68,2
69,Sunday Morning,"Earth, Wind & Fire",57,53,9
70,Dreams,Gabrielle,77,70,3
71,Hero,Mariah Carey,-1,71,1
72,"Easy Come, Easy Go",George Strait,71,71,3
73,Creep,Radiohead,62,34,18
74,(I Know I Got) Skillz,Shaquille O'Neal,-1,74,1
75,As Long As I Can Dream,Expose,80,75,2
76,Run To You,Whitney Houston,73,31,18
77,Jessie,Joshua Kadison,89,77,3
78,Jimmy Olsen's Blues,Spin Doctors,79,78,3
79,Fields Of Gray,Bruce Hornsby,83,79,3
80,Push The Feeling On,Nightcrawlers,88,80,4
81,What's It To You,Clay Walker,78,78,3
82,Higher Ground,UB40,85,82,3
83,Method Man,Wu-Tang Clan,87,83,3
84,Foreplay,RAab,84,84,2
85,Girl U For Me/Lose Control,Silk,75,26,19
86,I'm A Player,Too $hort,-1,86,1
87,Paying The Price Of Love,Bee Gees,-1,87,1
88,What's Up Doc? (Can We Rock),Fu-Schnickens W/ Shaquille O'Neal,81,39,17
89,Never Keeping Secrets,Babyface,-1,89,1
90,The Grand Tour,Aaron Neville,93,90,3
91,Linger,The Cranberries,-1,91,1
92,Stay Real,Erick Sermon,94,92,4
93,Written On Ya Kitten,Naughty By Nature,95,93,2
94,The Bonnie And Clyde Theme,Yo-Yo,86,72,12
95,We Getz Busy,Illegal,-1,95,1
96,Shifftee,Onyx,92,92,2
97,Why Must We Wait Until Tonight,Tina Turner,-1,97,1
98,Believe,Lenny Kravitz,90,60,17
99,"Get It Up (From ""Poetic Justice"")",TLC,98,42,17
100,What Might Have Been,Little Texas,99,79,12
