pos,title,artist,last_pos,peak_pos,streak
1,Candy Shop,50 Cent Featuring Olivia,1,1,6
2,Boulevard Of Broken Dreams,Green Day,2,2,16
3,Let Me Love You,Mario,3,1,21
4,How We Do,The Game Featuring 50 Cent,4,4,16
5,Disco Inferno,50 Cent,6,5,14
6,"1, 2 Step",Ciara Featuring Missy Elliott,5,2,20
7,Since U Been Gone,Kelly Clarkson,8,7,13
8,Rich Girl,Gwen Stefani Featuring Eve,7,7,12
9,Caught Up,Usher,9,9,14
10,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,10,3,16
11,Obsession (No Es Amor),Frankie J Featuring Baby Bash,12,11,7
12,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,11,3,16
13,Mockingbird,Eminem,13,13,11
14,Get Back,Ludacris,30,13,17
15,Breakaway,Kelly Clarkson,16,6,29
16,It's Like That,Mariah Carey,20,16,7
17,Mr. Brightside,The Killers,28,17,5
18,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,15,1,24
19,Bring Em Out,T.I.,14,9,16
20,Get Right,Jennifer Lopez,17,12,8
21,Beautiful Soul,Jesse McCartney,18,16,14
22,Truth Is,Fantasia,24,22,8
23,Some Cut,Trillville Featuring Cutty,27,23,12
24,She Will Be Loved,Maroon 5,21,5,34
25,Daughters,John Mayer,19,19,19
26,Lonely No More,Rob Thomas,31,26,4
27,Goin' Crazy,Natalie,49,27,5
28,Hate It Or Love It,The Game Featuring 50 Cent,43,28,5
29,I Don't Want To Be,Gavin DeGraw,26,10,21
30,Over And Over,Nelly Featuring Tim McGraw,23,3,22
31,Ordinary People,John Legend,33,31,10
32,Numb/Encore,Jay-Z/Linkin Park,25,20,16
33,O,Omarion,35,33,8
34,Sunday Morning,Maroon 5,32,31,10
35,Bless The Broken Road,Rascal Flatts,34,29,13
36,Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",37,36,8
37,True,Ryan Cabrera,29,18,14
38,U Don't Know Me,T.I.,42,38,8
39,Give A Little Bit,Goo Goo Dolls,40,37,16
40,Karma,Alicia Keys,36,29,16
41,Nothin' To Lose,Josh Gracin,45,41,8
42,Look What You've Done,Jet,44,42,7
43,Let Me Go,3 Doors Down,38,38,6
44,Okay,Nivea Featuring Lil Jon & YoungBloodZ,54,44,12
45,1 Thing,Amerie,52,45,5
46,Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,55,46,4
47,Like Toy Soldiers,Eminem,39,34,7
48,You're My Better Half,Keith Urban,47,33,15
49,Baby Girl,Sugarland,57,49,14
50,Goodies,Ciara Featuring Petey Pablo,50,1,38
51,Lady,Lenny Kravitz,46,27,14
52,Mud On The Tires,Brad Paisley,53,30,15
53,That's What I Love About Sunday,Craig Morgan,63,53,6
54,Number One Spot,Ludacris,82,54,2
55,Only U,Ashanti,48,13,17
56,Karma,Lloyd Banks Featuring Avant,51,17,17
57,Lonely,Akon,80,57,3
58,Somewhere Only We Know,Keane,56,50,5
59,Anything But Mine,Kenny Chesney,65,59,5
60,Collide,Howie Day,61,60,5
61,Wait (The Whisper Song),Ying Yang Twins,83,61,3
62,Switch,Will Smith,88,62,2
63,Nobody's Home,Avril Lavigne,60,41,14
64,Gone,Montgomery Gentry,73,64,6
65,Almost,Bowling For Soup,79,65,4
66,Let's Get Blown,Snoop Dogg,58,54,10
67,It's Getting Better All The Time,Brooks & Dunn,75,67,5
68,Hope,Twista Featuring Faith Evans,59,31,6
69,Slow Down,Bobby Valentino,95,69,2
70,I May Hate Myself In The Morning,Lee Ann Womack,68,68,7
71,Jerk It Out,Caesars,71,71,3
72,Some Beach,Blake Shelton,70,28,20
73,Baby Mama,Fantasia,76,73,5
74,Scars,Papa Roach,74,73,5
75,Baby I'm Back,Baby Bash Featuring Akon,90,75,3
76,I Just Wanna Live,Good Charlotte,72,51,5
77,Let Them Be Little,Billy Dean,78,68,7
78,Monday Morning Church,Alan Jackson,62,54,15
79,Gasolina,Daddy Yankee,66,32,18
80,Nothin 'Bout Love Makes Sense,LeAnn Rimes,64,52,18
81,My Give A Damn's Busted,Jo Dee Messina,89,81,4
82,If Heaven,Andy Griggs,86,82,5
83,N Dey Say,Nelly,69,64,6
84,Baby,Fabolous Featuring Mike Shorey,77,71,8
85,Honkytonk U,Toby Keith,94,85,3
86,U Already Know,112 Featuring Foxy Brown,99,86,2
87,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,98,87,2
88,"Awful, Beautiful Life",Darryl Worley,85,30,18
89,"Sitting, Waiting, Wishing",Jack Johnson,87,87,2
90,What's A Guy Gotta Do,Joe Nichols,-1,90,2
91,In The Kitchen,R. Kelly,97,91,2
92,I'm Not Okay (I Promise),My Chemical Romance,91,86,5
93,Little Sister,Queens Of The Stone Age,-1,88,4
94,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,84,22,19
95,Trying To Find Atlantis,Jamie O'Neal,-1,95,2
96,God's Will,Martina McBride,-1,96,1
97,Home,Three Days Grace,-1,90,4
98,Welcome To My Life,Simple Plan,92,40,18
99,Shut Up,Simple Plan,100,99,2
100,La La,Ashlee Simpson,96,86,5
