pos,title,artist,last_pos,peak_pos,streak
1,I Gotta Feeling,The Black Eyed Peas,1,1,11
2,Party In The U.S.A.,Miley Cyrus,2,2,2
3,Down,Jay Sean Featuring Lil Wayne,7,3,8
4,You Belong With Me,Taylor Swift,4,2,18
5,Run This Town,"Jay-Z, Rihanna & Kanye West",3,3,4
6,Use Somebody,Kings Of Leon,5,5,30
7,Best I Ever Had,Drake,6,2,16
8,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,8,3,22
9,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,9,7,13
10,Hotel Room Service,Pitbull,10,9,10
11,Obsessed,Mariah Carey,11,11,7
12,She Wolf,Shakira,12,12,6
13,Boom Boom Pow,The Black Eyed Peas,15,1,24
14,Waking Up In Vegas,Katy Perry,14,9,17
15,Fire Burning,Sean Kingston,13,5,16
16,Battlefield,Jordin Sparks,17,10,15
17,Break Up,Mario Featuring Gucci Mane & Sean Garrett,19,17,10
18,LoveGame,Lady Gaga,16,5,19
19,I Know You Want Me (Calle Ocho),Pitbull,18,2,26
20,Big Green Tractor,Jason Aldean,21,20,11
21,Send It On,Disney's Friends For Change,20,20,2
22,Throw It In The Bag,Fabolous Featuring The-Dream,23,22,12
23,No Surprise,Daughtry,25,15,16
24,Whatcha Say,Jason Derulo,54,24,2
25,Every Girl,Young Money,22,10,16
26,Love Drunk,Boys Like Girls,33,22,8
27,21 Guns,Green Day,27,24,9
28,New Divide,Linkin Park,24,6,14
29,Please Don't Leave Me,P!nk,26,17,19
30,The Climb,Miley Cyrus,30,4,25
31,Ice Cream Paint Job,Dorrough,36,31,13
32,I'm Yours,Jason Mraz,29,6,71
33,Pretty Wings,Maxwell,42,33,17
34,Her Diamonds,Rob Thomas,35,23,14
35,Poker Face,Lady Gaga,39,1,36
36,Second Chance,Shinedown,38,7,39
37,Alright,Darius Rucker,34,30,15
38,Summer Nights,Rascal Flatts,43,37,13
39,Birthday Sex,Jeremih,28,4,20
40,People Are Crazy,Billy Currington,41,27,17
41,Never Say Never,The Fray,44,41,11
42,You're A Jerk,New Boyz,32,24,10
43,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,51,43,5
44,Halo,Beyonce,37,5,31
45,One Time,Justin Bieber,63,45,5
46,Fallin' For You,Colbie Caillat,53,12,8
47,Make Her Say,Kid Cudi Featuring Kanye West & Common,47,43,11
48,Don't Trust Me,3OH!3,31,7,37
49,Toes,Zac Brown Band,56,49,5
50,Sweet Dreams,Beyonce,68,50,5
51,Small Town USA,Justin Moore,52,51,12
52,American Ride,Toby Keith,58,52,4
53,Be On You,Flo Rida Featuring Ne-Yo,65,53,6
54,So Fine,Sean Paul,60,50,8
55,I'm In Miami Trick,LMFAO,55,51,13
56,Boots On,Randy Houser,57,55,13
57,Evacuate The Dancefloor,Cascada,80,57,2
58,Ego,Beyonce,50,39,12
59,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,48,44,13
60,Only You Can Love Me This Way,Keith Urban,70,60,6
61,Living For The Night,George Strait,61,60,11
62,Imma Star (Everywhere We Are),Jeremih,67,62,5
63,Successful,Drake Featuring Trey Songz & Lil Wayne,62,62,6
64,It's A Business Doing Pleasure With You,Tim McGraw,59,59,4
65,Already Gone,Kelly Clarkson,79,65,4
66,Wanted,Jessie James,40,40,12
67,She Is Love,Parachute,98,67,4
68,Last Chance,Ginuwine,71,63,12
69,Wild At Heart,Gloriana,66,53,13
70,Barefoot And Crazy,Jack Ingram,76,70,9
71,Trust,Keyshia Cole Duet With Monica,73,70,9
72,Love Your Love The Most,Eric Church,78,72,9
73,Not Meant To Be,Theory Of A Deadman,74,55,20
74,Smile,Uncle Kracker,93,74,3
75,I Need A Girl,Trey Songz,72,59,14
76,I'll Just Hold On,Blake Shelton,86,76,8
77,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",83,77,8
78,Gettin' You Home,Chris Young,91,78,2
79,Welcome To The Future,Brad Paisley,92,79,3
80,Come Back To Me,David Cook,88,63,15
81,Best Days Of Your Life,Kellie Pickler,77,46,20
82,The One,Mary J. Blige Featuring Drake,89,63,5
83,Out Last Night,Kenny Chesney,82,16,19
84,Magic,Selena Gomez,75,61,3
85,Jump,Flo Rida Featuring Nelly Furtado,69,54,6
86,Need You Now,Lady Antebellum,85,85,2
87,Sounds Like Life To Me,Darryl Worley,100,87,4
88,Radar,Britney Spears,90,88,2
89,Here We Go Again,Demi Lovato,87,15,9
90,I'm Alive,Kenny Chesney With Dave Matthews,-1,90,1
91,Closer To Love,Mat Kearney,96,91,4
92,Sexy Chick,David Guetta Featuring Akon,-1,56,3
93,Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,84,73,9
94,Sound Of Madness,Shinedown,95,85,9
95,Starstrukk,3OH!3 Featuring Katy Perry,-1,95,1
96,Replay,Iyaz,-1,96,1
97,Fireflies,Owl City,-1,97,1
98,Joey,Sugarland,-1,98,1
99,I Look To You,Whitney Houston,-1,74,2
100,When Love Takes Over,David Guetta Featuring Kelly Rowland,-1,76,9
