pos,title,artist,last_pos,peak_pos,streak
1,Amazed,Lonestar,1,1,32
2,Maria Maria,Santana Featuring The Product G&B,5,2,5
3,Breathe,Faith Hill,3,3,19
4,I Knew I Loved You,Savage Garden,2,1,21
5,Get It On Tonite,Montell Jordan,10,4,21
6,Bye Bye Bye,'N Sync,7,6,7
7,Show Me The Meaning Of Being Lonely,Backstreet Boys,9,7,11
8,That's The Way It Is,Celine Dion,6,6,18
9,All The Small Things,Blink-182,8,6,15
10,Smooth,Santana Featuring Rob Thomas,13,1,33
11,What A Girl Wants,Christina Aguilera,12,1,16
12,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",11,5,16
13,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,4,1,14
14,Say My Name,Destiny's Child,17,13,12
15,There You Go,P!nk,25,15,2
16,It Feels So Good,Sonique,16,16,8
17,From The Bottom Of My Broken Heart,Britney Spears,14,14,7
18,Bring It All To Me,Blaque,15,5,21
19,Back At One,Brian McKnight,18,2,29
20,Thong Song,Sisqo,23,20,7
21,Never Let You Go,Third Eye Blind,22,21,8
22,Take A Picture,Filter,19,12,16
23,I Need To Know,Marc Anthony,20,3,27
24,Blue (Da Ba Dee),Eiffel 65,21,6,14
25,Then The Morning Comes,Smash Mouth,24,11,20
26,Everything You Want,Vertical Horizon,31,26,8
27,I Wanna Know,Joe,27,27,11
28,Untitled (How Does It Feel),D'Angelo,28,25,8
29,American Pie,Madonna,29,29,4
30,I Like It,Sammie,33,30,7
31,Forgot About Dre,Dr. Dre Featuring Eminem,30,30,8
32,Falls Apart,Sugar Ray,32,29,9
33,He Can't Love U,Jagged Edge,26,15,14
34,Another Dumb Blonde,Hoku,49,34,4
35,I Don't Wanna,Aaliyah,35,35,7
36,I Try,Macy Gray,47,36,4
37,Meet Virginia,Train,37,20,23
38,My Best Friend,Tim McGraw,36,29,16
39,Only God Knows Why,Kid Rock,46,39,4
40,I Learned From The Best,Whitney Houston,83,40,4
41,How Do You Like Me Now?!,Toby Keith,43,41,7
42,Back At One,Mark Wills,39,36,9
43,Smile, Lonestar,41,39,13
44,The Best Day,George Strait,44,44,7
45,One Night Stand,J-Shin Featuring LaTocha Scott,38,34,12
46,Love Is Blind,Eve Featuring Faith Evans,42,34,10
47,Cowboy Take Me Away,Dixie Chicks,40,27,16
48,Lessons Learned,Tracy Lawrence,48,48,7
49,My Love Is Your Love,Whitney Houston,34,4,28
50,You Sang To Me,Marc Anthony,54,50,3
51,Otherside,Red Hot Chili Peppers,52,51,5
52,Love's The Only House,Martina McBride,53,52,6
53,Because You Love Me,Jo Dee Messina,55,53,7
54,Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,66,54,4
55,Anything,JAY-Z,58,55,3
56,Dear Lie,TLC,51,51,5
57,This Woman Needs,SHeDAISY,57,57,6
58,Been There,Clint Black With Steve Wariner,62,58,4
59,Whoa!,Black Rob,78,59,2
60,That's What I'm Looking For,Da Brat,73,60,3
61,Hanginaround,Counting Crows,59,28,19
62,Party Up (Up In Here),DMX,74,62,3
63,The Great Beyond,R.E.M.,60,57,12
64,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,81,64,2
65,I Need A Hot Girl,Hot Boys,71,65,4
66,Rhythm Divine,Enrique Iglesias,61,32,15
67,Carlene,Phil Vassar,75,67,2
68,Got To Get It,Sisqo Featuring Make It Hot,64,40,17
69,G'd Up,Snoop Dogg Presents Tha Eastsidaz,65,47,10
70,Do What You Gotta Do,Garth Brooks,72,70,4
71,What Do You Say,Reba,68,31,20
72,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,82,72,3
73,No More Rain (In This Cloud),Angie Stone,63,56,12
74,No Leaf Clover,Metallica,76,74,5
75,"Left, Right, Left",Drama,80,75,5
76,Private Emotion,Ricky Martin Featuring Meja,-1,76,1
77,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",77,77,10
78,It Was,Chely Wright,86,78,2
79,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,-1,79,1
80,The Way You Love Me,Faith Hill,-1,80,1
81,She's More,Andy Griggs,-1,81,1
82,Stay Or Let It Go,Brian McKnight,92,82,3
83,Daddy Won't Sell The Farm,Montgomery Gentry,87,83,2
84,24/7,Kevon Edmonds,69,10,19
85,None Of Ur Friends Business,Ginuwine,85,48,14
86,Candy,Mandy Moore,89,41,20
87,Shake Your Bon-Bon,Ricky Martin,70,22,17
88,Still In My Heart,Tracie Spencer,95,88,2
89,Re-arranged,Limp Bizkit,91,88,15
90,What's My Name,DMX,90,67,9
91,Angels,Robbie Williams,93,53,17
92,Put Your Hand In Mine,Tracy Byrd,88,76,7
93,If You Love Me,Mint Condition,84,30,19
94,Girl On TV,LFO,94,10,17
95,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,96,65,9
96,U Understand,Juvenile,97,83,6
97,Get Up,Amel Larrieux,100,97,2
98,Guerrilla Radio,Rage Against The Machine,98,69,20
99,Best Friend,Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe,79,59,5
100,Pop A Top,Alan Jackson,-1,43,17
