pos,title,artist,last_pos,peak_pos,streak
1,All I Have,Jennifer Lopez Featuring LL Cool J,5,1,7
2,"Bump, Bump, Bump",B2K & P. Diddy,1,1,11
3,Beautiful,Christina Aguilera,2,2,12
4,I'm With You,Avril Lavigne,4,4,10
5,Mesmerize,Ja Rule Featuring Ashanti,8,5,7
6,Cry Me A River,Justin Timberlake,3,3,8
7,Miss You,Aaliyah,10,7,11
8,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce Knowles,6,4,16
9,Landslide,Dixie Chicks,12,9,21
10,Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee",7,3,14
11,In Da Club,50 Cent,15,11,5
12,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,11,8,27
13,Ignition,R. Kelly,17,13,14
14,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",20,14,7
15,Lose Yourself,Eminem,9,1,19
16,Picture,Kid Rock Featuring Sheryl Crow,19,16,11
17,The Game Of Love,Santana Featuring Michelle Branch,14,5,19
18,Wanksta,50 Cent,22,18,11
19,Work It,"Missy ""Misdemeanor"" Elliott",13,2,22
20,She Hates Me,Puddle Of Mudd,16,13,18
21,Your Body Is A Wonderland,John Mayer,24,18,15
22,Lifestyles Of The Rich And Famous,Good Charlotte,26,22,9
23,19 Somethin',Mark Wills,23,23,12
24,When I'm Gone,3 Doors Down,29,24,12
25,Family Portrait,P!nk,27,20,13
26,Love Of My Life (An Ode To Hip Hop),Erykah Badu Featuring Common,28,9,23
27,Thugz Mansion,2Pac,21,19,10
28,Underneath It All,No Doubt Featuring Lady Saw,25,3,24
29,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,18,3,18
30,The Baby,Blake Shelton,31,30,10
31,How You Gonna Act Like That,Tyrese,45,31,6
32,I Should Be...,Dru Hill,30,25,10
33,I Just Wanna Be Mad,Terri Clark,39,33,14
34,Fall Into Me,Emerson Drive,34,34,13
35,Superman,Eminem,55,35,2
36,All The Things She Said,t.A.T.u.,43,36,6
37,Tell Me (What's Goin' On),Smilez & Southstar,48,37,6
38,Made You Look,Nas,32,32,8
39,Fabulous,Jaheim Featuring Tha Rayne,33,28,13
40,Paradise,LL Cool J Featuring Amerie,36,36,9
41,You Can't Hide Beautiful,Aaron Lines,42,41,7
42,Do That...,Baby Featuring P. Diddy,38,33,13
43,Satisfaction,Eve,40,27,11
44,She'll Leave You With A Smile,George Strait,37,23,19
45,Man To Man,Gary Allan,50,45,6
46,Sick Of Being Lonely,Field Mob,58,46,9
47,dontchange,Musiq,41,17,23
48,Cry,Faith Hill,44,33,24
49,Something,Lasgo,35,35,15
50,Don't Know Why,Norah Jones,51,50,20
51,Blowin' Me Up (With Her Love),JC Chasez,56,51,6
52,Always,Saliva,52,52,9
53,Make It Clap,Busta Rhymes Featuring Spliff Star,47,46,14
54,These Days,Rascal Flatts,46,23,19
55,Who's Your Daddy?,Toby Keith,53,22,19
56,No One Knows,Queens Of The Stone Age,60,56,7
57,Disease,matchbox twenty,54,29,17
58,Brokenheartsville,Joe Nichols,63,58,3
59,Angel,Amanda Perez,64,59,2
60,All My Life,Foo Fighters,57,43,15
61,The Red,Chevelle,59,56,11
62,Travelin' Soldier,Dixie Chicks,70,62,2
63,I Wish You'd Stay,Brad Paisley,62,62,4
64,Fine Again,Seether,61,61,7
65,Come Close To Me,Common Featuring Mary J. Blige,65,65,8
66,The Jump Off,Lil' Kim Featuring Mr. Cheeks,-1,66,1
67,Clocks,Coldplay,67,67,2
68,Can't Stop,Red Hot Chili Peppers,-1,68,1
69,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,-1,69,1
70,You Know You're Right,Nirvana,68,45,17
71,No Letting Go,Wayne Wonder,77,68,5
72,Unusually Unusual,Lonestar,66,66,3
73,Up!,Shania Twain,73,73,2
74,That'd Be Alright,Alan Jackson,-1,74,1
75,In A Little While,Uncle Kracker,69,59,15
76,Can't Stop Loving You,Phil Collins,76,76,2
77,Bother,Stone Sour,75,56,15
78,Breathe,Telepopmusik,80,78,7
79,Beautiful Goodbye,Jennifer Hanson,83,79,4
80,A Lot Of Things Different,Kenny Chesney,74,55,11
81,One Of Those Days,Whitney Houston,72,72,13
82,Talkin' To Me,Amerie,71,51,10
83,Red Rag Top,Tim McGraw,78,40,18
84,I'm Gonna Getcha Good!,Shania Twain,79,34,17
85,Take You Home,Angie Martinez Featuring Kelis,85,85,3
86,Cochise,Audioslave,84,69,12
87,Prayer,Disturbed,82,58,20
88,Spin,Lifehouse,81,71,13
89,B R Right,Trina Featuring Ludacris,91,89,5
90,Thug Holiday,Trick Daddy Featuring LaTocha Scott,89,87,8
91,He Is,Heather Headley,96,90,10
92,Stole,Kelly Rowland,87,27,20
93,X Gon' Give It To Ya,DMX,-1,93,1
94,I'd Rather,Luther Vandross,99,83,16
95,Rock The Party,Benzino,90,82,18
96,The Zephyr Song,Red Hot Chili Peppers,98,49,14
97,My Town,Montgomery Gentry,97,40,20
98,Die Another Day,Madonna,93,8,17
99,What We Do,Freeway Featuring Jay-Z & Beanie Sigel,-1,99,1
100,Hit The Freeway,Toni Braxton Featuring Loon,100,86,14
