pos,title,artist,last_pos,peak_pos,streak
1,In Da Club,50 Cent,1,1,16
2,Ignition,R. Kelly,2,2,25
3,Get Busy,Sean Paul,3,3,10
4,When I'm Gone,3 Doors Down,5,4,23
5,21 Questions,50 Cent Featuring Nate Dogg,10,5,6
6,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,7,6,12
7,Picture,Kid Rock Featuring Sheryl Crow,4,4,22
8,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,11,8,8
9,Miss You,Aaliyah,6,3,22
10,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,15,10,8
11,Rock Your Body,Justin Timberlake,13,11,6
12,How You Gonna Act Like That,Tyrese,8,7,17
13,I Can,Nas,14,13,9
14,Excuse Me Miss,JAY-Z,9,8,11
15,Bring Me To Life,Evanescence Featuring Paul McCoy,25,15,7
16,Sing For The Moment,Eminem,20,16,4
17,Hell Yeah,Ginuwine Featuring Baby,18,17,10
18,All I Have,Jennifer Lopez Featuring LL Cool J,12,1,18
19,The Jump Off,Lil' Kim Featuring Mr. Cheeks,17,17,12
20,No Letting Go,Wayne Wonder,23,20,16
21,Angel,Amanda Perez,22,21,13
22,I'm With You,Avril Lavigne,16,4,21
23,If You're Not The One,Daniel Bedingfield,28,23,4
24,Have You Forgotten?,Darryl Worley,24,22,7
25,Beautiful,Christina Aguilera,21,2,23
26,Mesmerize,Ja Rule Featuring Ashanti,19,2,18
27,Unwell,matchbox twenty,34,27,6
28,Big Star,Kenny Chesney,30,28,10
29,That'd Be Alright,Alan Jackson,32,29,12
30,Girlfriend,B2K,33,30,8
31,Put That Woman First,Jaheim,39,31,6
32,The Game Of Love,Santana Featuring Michelle Branch,31,5,30
33,She's My Kind Of Rain,Tim McGraw,36,33,9
34,Somewhere I Belong,Linkin Park,37,34,7
35,Clocks,Coldplay,40,35,13
36,Your Body Is A Wonderland,John Mayer,29,18,26
37,American Life,Madonna,67,37,4
38,Like A Stone,Audioslave,46,38,9
39,Say Yes,Floetry,49,39,5
40,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",26,8,18
41,Drift Away,Uncle Kracker Featuring Dobie Gray,51,41,5
42,Cry Me A River,Justin Timberlake,27,3,19
43,The Anthem,Good Charlotte,43,43,5
44,Brokenheartsville,Joe Nichols,35,27,14
45,Don't Know Why,Norah Jones,45,30,31
46,Fighter,Christina Aguilera,56,46,3
47,Concrete Angel,Martina McBride,47,47,7
48,Sick Of Being Lonely,Field Mob,41,18,20
49,"Bump, Bump, Bump",B2K & P. Diddy,38,1,22
50,Raining On Sunday,Keith Urban,48,48,7
51,I Believe,Diamond Rio,50,50,6
52,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,53,52,5
53,What A Beautiful Day,Chris Cagle,54,53,5
54,What Would You Do?,The Isley Brothers Featuring Ronald Isley,55,54,4
55,Three Wooden Crosses,Randy Travis,57,55,4
56,Emotional Rollercoaster,Vivian Green,44,39,11
57,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,72,57,3
58,Don't Wanna Try,Frankie J,61,58,3
59,Headstrong,Trapt,59,59,4
60,4 Ever,Lil' Mo Featuring Fabolous,68,60,6
61,Love You Out Loud,Rascal Flatts,63,61,4
62,Superman,Eminem,42,15,13
63,Pimp Juice,Nelly,58,58,3
64,Girl All The Bad Guys Want,Bowling For Soup,64,64,5
65,Times Like These,Foo Fighters,65,65,8
66,So Gone,Monica,-1,66,1
67,Can't Stop,Red Hot Chili Peppers,60,57,12
68,Man To Man,Gary Allan,62,25,17
69,Snake,R. Kelly Featuring Big Tigger,-1,69,1
70,Price To Play,Staind,-1,70,1
71,Losing Grip,Avril Lavigne,-1,71,1
72,All The Things She Said,t.A.T.u.,52,20,17
73,My Front Porch Looking In,Lonestar,74,73,2
74,Pump It Up,Joe Budden,75,74,2
75,Magic Stick,Lil' Kim Featuring 50 Cent,-1,75,1
76,Stay Gone,Jimmy Wayne,-1,76,1
77,Get By,Talib Kweli,79,77,5
78,I Drove All Night,Celine Dion,70,45,11
79,Still Ballin,2Pac Featuring Trick Daddy,69,69,4
80,Soldier's Heart,R. Kelly,80,80,2
81,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,88,81,4
82,Speed,Montgomery Gentry,83,82,6
83,Straight Out Of Line,Godsmack,73,73,2
84,Peacekeeper,Fleetwood Mac,84,84,5
85,Can't Stop Loving You,Phil Collins,76,76,13
86,X Gon' Give It To Ya,DMX,66,60,12
87,In Love Wit Chu,Da Brat Featuring Cherish,-1,87,1
88,No One Knows,Queens Of The Stone Age,77,51,18
89,Fine Again,Seether,85,61,18
90,Running,No Doubt,81,62,5
91,I'd Do Anything,Simple Plan,87,51,11
92,Stupid Girl,Cold,95,92,2
93,What Happened To That Boy,Baby Featuring Clipse,82,45,11
94,Blowin' Me Up (With Her Love),JC Chasez,86,35,17
95,Always,Saliva,92,51,20
96,No One's Gonna Change You,Reina,96,96,3
97,Like A Pimp,David Banner Featuring Lil' Flip,-1,97,1
98,Don't Dream It's Over,Sixpence None The Richer,91,78,6
99,Try It On My Own,Whitney Houston,-1,99,1
100,Lifestyles Of The Rich And Famous,Good Charlotte,97,20,20
