pos,title,artist,last_pos,peak_pos,streak
1,The Ballad Of The Green Berets,SSgt Barry Sadler,1,1,8
2,19th Nervous Breakdown,The Rolling Stones,2,2,5
3,Nowhere Man,The Beatles,4,3,4
4,These Boots Are Made For Walkin',Nancy Sinatra,3,1,10
5,Homeward Bound,Simon & Garfunkel,8,5,7
6,Daydream,The Lovin' Spoonful,10,6,5
7,California Dreamin',The Mamas & The Papas,7,4,12
8,(You're My) Soul And Inspiration,The Righteous Brothers,14,8,4
9,Elusive Butterfly,Bob Lind,5,5,10
10,Listen People,Herman's Hermits,6,3,6
11,Love Makes The World Go Round,Deon Jackson,11,11,10
12,I'm So Lonesome I Could Cry,B.J. Thomas And The Triumphs,18,12,6
13,"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,15,13,7
14,Sure Gonna Miss Her,Gary Lewis And The Playboys,25,14,4
15,Woman,Peter And Gordon,20,15,7
16,Baby Scratch My Back,Slim Harpo,16,16,9
17,Bang Bang (My Baby Shot Me Down),Cher,41,17,3
18,"Shake Me, Wake Me (When It's Over)",Four Tops,19,18,6
19,I Fought The Law,Bobby Fuller Four,9,9,9
20,You Baby,The Turtles,21,20,8
21,Time Won't Let Me,The Outsiders,50,21,6
22,Secret Agent Man,Johnny Rivers,60,22,2
23,It's Too Late,Bobby Goldsboro,28,23,6
24,My Baby Loves Me,Martha & The Vandellas,22,22,10
25,This Old Heart Of Mine (Is Weak For You),The Isley Brothers,27,25,6
26,Magic Town,The Vogues,33,26,5
27,Little Latin Lupe Lu,Mitch Ryder And The Detroit Wheels,44,27,4
28,The Cheater,Bob Kuban And The In-Men,12,12,9
29,One More Heartache,Marvin Gaye,34,29,6
30,Walkin' My Cat Named Dog,Norma Tanega,38,30,5
31,The Rains Came,Sir Douglas Quintet,31,31,9
32,Get Ready,The Temptations,42,32,5
33,Lightnin' Strikes,Lou Christie,13,1,14
34,Somewhere There's A Someone,Dean Martin,32,32,7
35,Batman Theme,The Marketts,17,17,8
36,I Want To Go With You,Eddy Arnold,36,36,8
37,Husbands And Wives,Roger Miller,26,26,6
38,Batman Theme,Neal Hefti,35,35,7
39,Kicks,Paul Revere & The Raiders Featuring Mark Lindsay,62,39,2
40,Good Lovin',The Young Rascals,67,40,3
41,Inside-Looking Out, The Animals,46,41,5
42,Working My Way Back To You,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",29,9,9
43,Satisfaction,Otis Redding,54,43,4
44,Ain't That A Groove (Part 1),James Brown And The Famous Flames,48,44,4
45,Think I'll Go Somewhere And Cry Myself To Sleep,Al Martino,55,45,3
46,The One On The Right Is On The Left,Johnny Cash,52,46,5
47,The Dedication Song,Freddy Cannon,45,41,6
48,Stop Her On Sight (S.O.S.),Edwin Starr,53,48,6
49,My World Is Empty Without You,The Supremes,30,5,11
50,Time,Pozo Seco Singers,56,50,5
51,Dear Lover,Mary Wells ,51,51,7
52,Shapes Of Things,The Yardbirds,72,52,2
53,What Now My Love,Herb Alpert & The Tijuana Brass,68,53,2
54,Secret Agent Man,The Ventures,58,54,5
55,Spanish Flea,Herb Alpert & The Tijuana Brass,66,55,2
56,Lullaby Of Love,The Poppies,61,56,4
57,Outside The Gates Of Heaven,Lou Christie,75,57,4
58,I Hear Trumpets Blow,The Tokens,73,58,2
59,Somewhere,Len Barry,71,59,2
60,Frankie And Johnny,Elvis Presley,74,60,2
61,The Love You Save (May Be Your Own),Joe Tex,65,61,4
62,Tears,Bobby Vinton,59,59,5
63,Helpless,Kim Weston,79,63,3
64,The Phoenix Love Theme (Senza Fine),The Brass Ring featuring Phil Bodner,82,64,3
65,Juanita Banana,The Peels,70,65,3
66,This Can't Be True,Eddie Holman,57,57,11
67,One Track Mind,The Knickerbockers,84,67,2
68,Why Can't You Bring Me Home,Jay & The Americans,63,63,6
69,Please Don't Stop Loving Me,Elvis Presley,85,69,2
70,A Sign Of The Times,Petula Clark,-1,70,1
71,Memories Are Made Of This,The Drifters,87,71,2
72,Tippy Toeing,The Harden Trio,83,72,3
73,Follow Me,Lyme & Cybelle,88,73,2
74,I Want Someone,The Mad Lads,80,74,4
75,Gloria,Shadows Of Knight,78,75,2
76,Wait A Minute,Tim Tam And The Turn-Ons,77,76,4
77,Whenever She Holds You,Patty Duke,64,64,5
78,Young Love,Lesley Gore,-1,78,1
79,Keep On Running,The Spencer Davis Group,76,76,4
80,"Caroline, No",Brian Wilson,-1,80,1
81,Till The End Of The Day,The Kinks,-1,81,1
82,Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio,-1,82,1
83,Rhapsody In The Rain,Lou Christie,-1,83,1
84,I Surrender,Fontella Bass,-1,84,1
85,I Can't Grow Peaches On A Cherry Tree, Just Us,86,85,3
86,Together Again,Ray Charles,-1,86,1
87,Darling Baby,The Elgins,92,87,2
88,(I'm Just A) Fool For You,Gene Chandler,94,88,2
89,She Blew A Good Thing,The Poets,89,89,2
90,Sippin' 'N Chippin',The T-Bones,-1,90,1
91,I Can't Let Go,The Hollies,91,91,2
92,"Love Is Me, Love Is You",Connie Francis,97,92,2
93,The Boogaloo Party,The Flamingos,93,93,2
94,I'll Take Good Care Of You,Garnet Mimms,-1,94,1
95,He Wore The Green Beret,Nancy Ames,96,95,2
96,Baby I Need You,The Manhattans,99,96,2
97,Sharing You,Mitty Collier,98,97,2
98,I Spy (For The FBI),Jamo Thomas & His Party Brothers Orchestra,100,98,2
99,You're Just About To Lose Your Clown,Ray Charles,-1,99,1
100,For Your Precious Love,Jerry Butler,-1,100,1
